Nombre,Precio,kilometraje,Transmisión,Combustible
2012 Ford F-250 6.7 P0WER STROKE DIESEL LARIAT 4x4 COMO NUEVO F150,39980000,135.000 km,Automática,Diesel
2012 Volvo S80 2.0T Auto,12490000,143.500 km,Automática,Bencina
2019 SKODA Fabia 1.4 Manual TDI Style,12390000,40.500 km,Manual,Diesel
2010 Chevrolet Optra 1.6 XL,5200000,226.000 km,Manual,Bencina
2014 Jeep Grand Cherokee 6.4 Auto SRT8 4WD,35000000,51.000 km,Automática,Bencina
2011 Ford F-150 Supercrew Lariat 4X4,13800000,290.000 km,Automática,Bencina
2006 Mercedes-Benz C 200,8990000,165.861 km,Automática,Bencina
2018 Suzuki Jimny Full equipo,14980000,74.000 km,Manual,Bencina
NISSAN X-TRAIL 2015 X TRAIL SENSE 2.5 AUT,14490000,146.000 km,Automática,Bencina
2014 Toyota Corolla 1.6 XLI,11500000,445.000 km,Manual,Bencina
2019 Toyota Auris 1.6 Manual LEI,13600000,38.000 km,Manual,Bencina
2018 SKODA Octavia 1.4 TSI Ambiente DSG Auto,14790000,36.000 km,Automática,Bencina
2012 Mercedes-Benz S 500,25500000,95.000 km,Automática,Bencina
2010 Subaru New Legacy 2.5gt awd,10300000,190.000 km,Automática,Bencina
2018 Hyundai I10 HYUNDAI I 10 1.2 GLS,8890000,48.707 km,Manual,Bencina
2017 Volkswagen Amarok 2.0 TDI Highline Auto 4WD,25900000,92.000 km,Automática,Diesel
2018 Hyundai Grand I10 GHRAND I-10 BA PE HB 1.2,9790000,13.500 km,Manual,Bencina
2013 Toyota Land Cruiser 4.0 4x4,21990000,119.600 km,Automática,Bencina
2018 Peugeot 3008 Allure,21000000,69.880 km,Automática,Diesel
2013 Byd G3 1.5 GLXI,5200000,100.000 km,Manual,Bencina
2011 Hyundai Elantra HD 1.6 GLS AA 2AB,6300000,135.800 km,Manual,Bencina
2017 Citroën C3,12450000,43.000 km,Manual,Diesel
2015 Kia Rio 5,9490000,105.000 km,Manual,Bencina
CHEVROLET SPARK 2020 SPARK GT HB DOHC 1.2,9390000,26.000 km,Manual,Bencina
2018 BMW 530 2.0 230i A Luxury,33900000,35.000 km,Automática,Bencina
2007 Chevrolet Aveo 1.4 MT 3P,4150000,180.000 km,Manual,Bencina
2015 Aston Martin DB9 6.0 V12,98000000,27.000 km,Automática,Bencina
2021 Hyundai Tucson 2.0 Auto Plus,23000000,8.000 km,Automática,Bencina
2007 Hyundai Matrix,4200000,255.000 km,Manual,Bencina
2017 Kia Sportage 2.0 GSL LX,16500000,51.000 km,Manual,Bencina
2016 Hyundai Accent 1.4 RB GL AC 2AB,9500000,86.640 km,Manual,Bencina
2014 Ford F-150,20550000,211.000 km,Automática,Bencina
2017 Great Wall Haval H6,11500000,54.000 km,Manual,Bencina
2016 Hyundai Accent 1.4 RB GL AC,9900000,65.000 km,Manual,Bencina
2018 BMW 118 1.5 118i A Millennial 5P,20500000,34.300 km,Automática,Bencina
2018 Peugeot 208 1.2 Puretech 82 HP Manual Active,10590000,37.000 km,Manual,Bencina
2008 Kia Sportage,8200000,142.300 km,Manual,Bencina
2017 Citroën C4 Cactus,11000000,68.000 km,Manual,Bencina
2017 Nissan March,6990000,79.000 km,Manual,Bencina
2001 Mercedes-Benz Slk 320 SLK 320,8700000,168.000 km,Automática,Bencina
2005 Samsung Sm3 PE Entry,3100000,225.000 km,Manual,Bencina
2017 Chevrolet Spark Gt,7000000,35.000 km,Manual,Bencina
2016 SsangYong Korando,11200000,90.000 km,Manual,Diesel
2018 Chevrolet Sail 1.5 LS,9500000,22.000 km,Manual,Bencina
2013 Chevrolet Optra 1.6 AC,5800000,173.000 km,Manual,Bencina
2008 Peugeot 206,4600000,244 km,Automática,Bencina
2014 Hyundai Accent 1.4 RB GL AC,8990000,152.000 km,Manual,Bencina
2017 Nissan Np300,21000000,99.000 km,Automática,Diesel
2014 SsangYong Rexton,14450000,150.000 km,Manual,Diesel
2006 Hyundai Tiburon,6800000,110.000 km,Automática,Bencina
2015 Subaru Xv 2.0i 4WD,13990000,109.399 km,Manual,Bencina
2014 Nissan Pathfinder 3.5 Exclusive CVT 4WD,17700000,137.000 km,Automática,Bencina
2014 Volkswagen Tiguan 2.0 TSI Comfortline Auto 4WD,15000000,75.000 km,Automática,Bencina
2018 Nissan March único dueño,7990000,44.500 km,Manual,Bencina
2015 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD,17500000,120.000 km,Automática,Bencina
2019 Chevrolet N300 Max 1.2 Van AC DH,7600000,22.000 km,Manual,Bencina
MAZDA CX-5 2013 CX 5 R 4WD 2.0 AUT,16090000,120.000 km,Automática,Bencina
2021 BMW 320 i Confort - RESERVADO,28000000,15.096 km,Automática,Bencina
2012 Kia Sportage 2.0 LX AB,12200000,104.000 km,Manual,Bencina
2012 Hyundai SANTA FE 2.2 GLS 4WD Auto CRDI Full,12200000,153.859 km,Automática,Diesel
2017 Volkswagen Caddy,10500000,105.000 km,Manual,Diesel
2007 Suzuki Aerio 1.6 GLX AUTOMATICO AIR BAG ABS,6400000,28.500 km,Automática,Bencina
2018 Honda Pilot 3.5 Auto Elite 4WD,29900000,41.000 km,Automática,Bencina
2020 Chevrolet N400 Max 1.5 Van AC,9100000,72.400 km,Manual,Bencina
2018 Hyundai Elantra SOLO 72.000 KILOM IMPECABLE,13470000,72.000 km,Manual,Bencina
2015 Volkswagen Amarok 2.0 TDI Comfortline 4WD,16990000,156.000 km,Manual,Diesel
2016 Ford Escape 2.0 Ecoboost SE Auto,15580000,63.000 km,Automática,Bencina
2015 Ford Raptor 6.2 AT 4X4,36700000,61.381 km,Automática,Bencina
2018 Mclaren 720 S 720s,230000000,8.050 km,Automática,Bencina
2016 Porsche 911 Carrera S,81990000,15.223 km,Automática,Bencina
