Nombre,Precio,kilometraje,Transmisión,Combustible
2015 Citroën C4 1.6 HDI Seduction,10500000,70.000 km,Manual,Diesel
2013 Nissan Terrano,11550000,189.000 km,Manual,Diesel
1996 Chevrolet Tahoe,9800000,1.446.694 km,Automática,Bencina
2010 Suzuki Celerio S,3400000,192.000 km,Manual,Bencina
1998 Daihatsu Terios,3500000,100 km,Manual,Bencina
2014 Jeep Grand Cherokee,21990000,63.000 km,Automática,Bencina
2015 Volkswagen Gol 1.6,7490000,127.600 km,Manual,Bencina
2018 Renault Clio 1.6 RS 200 EDC Auto,21500000,32.600 km,Automática,Bencina
2018 Suzuki ALTO K10,6390000,16.226 km,Manual,Bencina
2017 Chevrolet N300 Max 1.2 Van AC DH,8790000,48.000 km,Manual,Bencina
2012 Suzuki Alto,3800000,53.980 km,Manual,Bencina
2006 Samsung Sm5 2.0 PE AT,3800000,150.000 km,Automática,Bencina
2012 Audi Q7 4.2 TDI Tiptronic Quattro,25500000,178.000 km,Automática,Diesel
2019 BMW 418,29950000,24.000 km,Automática,Bencina
2013 BMW 114,10000000,114.000 km,Manual,Bencina
2015 SKODA Octavia,11500000,57.042 km,Manual,Bencina
2014 SsangYong Actyon Sports 2.0D LL ABS 2AB Semi Full,11990000,109.000 km,Manual,Diesel
2013 Peugeot Partner PARTNER MAXI,9490000,222.000 km,Manual,Diesel
2006 Hyundai Tucson,7100000,178.000 km,Automática,Diesel
2020 INFINITI Qx50 2.0 Sensory Auto 4WD,34970000,1.500 km,Automática,Bencina
2014 Mazda Cx-5,15490000,85.500 km,Automática,Bencina
SUBARU OUTBACK 2015 2.5I CVT PREMIUM 4WD,16280000,130.000 km,Automática,Bencina
2017 Suzuki Alto,4600000,17.000 km,Manual,Bencina
MG MG3 2018 3 1.5,8290000,49.400 km,Manual,Bencina
2013 Ford Ranger 2.5 Duratec XLT,15500000,144.000 km,Manual,Bencina
2018 Ford EXPLORER EXPLORER XLT 3.5,24990000,109.000 km,Automática,Bencina
2012 Fiat 500,6800000,106.782 km,Manual,Bencina
2007 Mercedes-Benz C 200,8890000,173.000 km,Manual,Bencina
2012 Mercedes-Benz C 200 1.8 C 200 Blue Efficiency Avantgarde,13500000,132.500 km,Automática,Bencina
2020 Hyundai New H1 H1 MB 2.5,24500000,49.070 km,Manual,Diesel
2007 Daihatsu Terios Wild 1.5 4x2 Macánico,6400000,185.000 km,Manual,Bencina
2009 Mazda Cx-9 3.7L GTX AUTOAWD,9850000,160.000 km,Automática,Bencina
2012 Chevrolet Optra 1.6 XL,5800000,62.000 km,Manual,Bencina
1996 Chevrolet Cavalier Cavalier,2700000,219.000 km,Manual,Bencina
2016 Hyundai Accent 1.4 RB GL AC 2AB LL,8590000,90.000 km,Manual,Bencina
2015 Hyundai TUCSON 2.0 GL ACTIVE TL AT 5P,16290000,83.325 km,Automática,Bencina
2019 BMW Z4 2.0 SDrive20i A,49990000,5.300 km,Automática,Bencina
2002 Kia Besta Glx 2.7,5000000,300.000 km,Manual,Diesel
2013 Mercedes-Benz C 220 2.1 C 220 CDI Blue Effiency Avantgarde,16990000,125.790 km,Automática,Diesel
2020 Suzuki Dzire,9200000,16.700 km,Manual,Bencina
2016 Subaru Impreza 2.0i XS 4WD,13780000,87.000 km,Manual,Bencina
2005 Mitsubishi Outlander,7580000,180.000 km,Automática,Bencina
2018 Kia Rio 5 1.4 Manual EX AC,10500000,36.000 km,Manual,Bencina
2012 Hyundai Accent 1.4 RB GL AV,6300000,117.000 km,Manual,Bencina
2008 Honda Civic,5700000,320.000 km,Automática,Híbrido
2013 Toyota Avensis 2.0 GLI Auto,12000000,111.000 km,Automática,Bencina
2014 Nissan March,6400000,115.189 km,Manual,Bencina
2013 BMW 550 4.4 550iA,29990000,38.000 km,Automática,Bencina
1998 Hyundai H-100 2.5 DH FURGON DIESEL,4300000,270.000 km,Manual,Diesel
2014 Fiat Fiorino City,7600000,126.000 km,Manual,Diesel
BAIC PLUS 2018 PLUS CARGO VAN 1.2,6590000,18.000 km,Manual,Bencina
2016 Suzuki S-Cross,11900000,88.000 km,Manual,Bencina
2012 Chevrolet Avalanche LTZ,17200000,1.883.000 km,Automática,Bencina
2013 Hyundai I10,5700000,50.000 km,Manual,Bencina
2012 Renault Kangoo,6500000,223.000 km,Manual,Diesel
2012 Chevrolet Spark Gt,5500000,115.675 km,Manual,Bencina
2014 Ford Fiesta Hb,8050000,34.000 km,Manual,Bencina
2013 Audi A1 1.2 TFSI Attraction,9800000,120.000 km,Manual,Bencina
2013 Hafei Minyi,4990000,50.000 km,Manual,Bencina
2019 Hyundai Tucson 2.0 CRDI Auto Limited 4WD,27480000,19.000 km,Automática,Diesel
2010 Ford F-150 DC Lariat 4X4 5.4L,15000000,250.000 km,Automática,Bencina
2013 Ford Fiesta 1.6 SE,6650000,102.000 km,Manual,Bencina
2011 Samsung Sm3 SE 1.6 Auto,5500000,76.405 km,Automática,Bencina
2009 Chevrolet Optra 1.6 AC,4740000,170.000 km,Manual,Bencina
2010 Chevrolet Aveo 1.4,4500000,221.000 km,Manual,Bencina
2003 Ford Escape XLT 3.0 V6 4x4,5500000,235 km,Automática,Bencina
2009 Mercedes-Benz Sprinter 413,11800000,205.000 km,NA,NA
2012 Subaru Xv,12290000,158.000 km,Automática,Bencina
2017 Mazda Cx-5 2.0 Manual Skyactiv R,17200000,85.000 km,Manual,Bencina
2018 Subaru Xv 2.0i CVT Auto 4WD,18850000,54.500 km,Automática,Bencina
2018 Kia RIO 5 1.4 EX AC 6MT 5P,10990000,44.000 km,Manual,Bencina
2018 Kia SPORTAGE 2.0 LX 2WD AC 6MT 5P,16490000,57.247 km,Manual,Bencina
2019 Toyota Hilux 2.4D Manual DX 4WD,23500000,42.292 km,Manual,Diesel
2012 Citroën Berlingo,6290000,226.000 km,Manual,Diesel
2018 Volvo S90 2.0 T6 Momentum 4WD,28490000,44.543 km,Automática,Bencina
