Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Tata Xenon 2.2 Diesel DC EV,8000000,105.000 km,Manual,Diesel
2014 Hyundai Eon 0.8 GLS,5990000,125.000 km,Manual,Bencina
2019 Peugeot 3008 1.5 BlueHDI 130 Allure,23500000,26.531 km,Automática,Diesel
1997 Volkswagen Golf,4990000,215.000 km,Manual,Bencina
2017 Chevrolet Sail 1.5,6600000,108.000 km,Manual,Bencina
2019 Chevrolet D-MAX 4x2,18500000,122.000 km,Manual,Diesel
2018 Nissan Qashqai,17990000,900.000 km,Automática,Bencina
2014 BMW 114 1.6 114i,14600000,44.000 km,Manual,Bencina
2017 Nissan VERSA NEW SENTRA ADVANCE,12050000,75.131 km,Automática,Bencina
2012 Citroën C4 1.6 120 HP Seduction,7690000,135.000 km,Manual,Bencina
2014 Chevrolet Orlando,10300000,186.000 km,Automática,Diesel
2014 Mercedes-Benz C 180 1.8 C 180 CGI Blue Efficiency Limited,16000000,68.000 km,Automática,Bencina
2017 Ford F-150 5.0 Double Cab Lariat Sport 4WD,29000000,85.000 km,Automática,Bencina
2018 Renault Duster 1.6 Manual Life,10100000,66.000 km,Manual,Bencina
2019 Mitsubishi Eclipse Cross 1.5T RX,11500000,17.000 km,Manual,Bencina
2013 Hyundai Veloster 1.6 GLS,9990000,40.000 km,Manual,Bencina
2017 Hyundai Accent 1.4 RB Manual GL 2AB,9690000,92.867 km,Manual,Bencina
2015 Mitsubishi L200 L200 WORK 2.5 4X2,15890000,91.000 km,Manual,Diesel
2021 MG Mg3 1.5 STD,8500000,17.000 km,Manual,Bencina
2015 Nissan Np300 2.3 DSL XE 4WD,18500000,95.000 km,Manual,Diesel
2012 Subaru Forester 2.0 5D AWD X,12000000,99.000 km,Manual,Bencina
2015 Hyundai EON 0.8 GLS,4780000,49.426 km,Manual,Bencina
2015 Mazda Cx-9 3.7 GTX Auto 4WD,18980000,64.000 km,Automática,Bencina
2012 Hyundai Genesis 3.8 Brembo Auto,15800000,76.000 km,Automática,Bencina
2017 Mercedes-Benz Cla 200 2.1 CLA 200 CDI DCT Auto,20980000,82.000 km,Automática,Diesel
2008 Jeep Wrangler,17580000,120.000 km,Automática,Diesel
2017 Nissan Np300 2.3 Manual DSL SE 4WD,18980000,65.000 km,Manual,Diesel
2019 Jeep Compass,17200000,28.000 km,Manual,Bencina
2014 Peugeot 301 1.6 Allure,8500000,100.545 km,Manual,Bencina
2012 Hyundai Santa Fe 2.4 GLS 2WD,10390000,190.000 km,Manual,Bencina
2016 Dodge Journey 2.4 Auto R/T,14900000,100.000 km,Automática,Bencina
2005 Toyota Yaris Sport,4200000,221.000 km,Manual,Bencina
2015 Mitsubishi L200 D/C 4X2 TD Katana CR,14500000,134.000 km,Manual,Diesel
2018 Hyundai Porter CAJA 6TA DIESEL,17790000,59.860 km,Manual,Diesel
2017 SsangYong Actyon Sports 2.0D Manual Full NAS612,15350000,80.000 km,Manual,Diesel
2016 Volvo Xc90 T5 Kinetic 2.0,28990000,69.227 km,Automática,Bencina
2014 Mitsubishi Katana,13000000,115.000 km,Manual,Diesel
Jeep Grand Cherokee 2 2014,18090000,117.809 km,Automática,Gas
2018 Honda Civic 2.0 CVT Auto EX,17990000,16.000 km,Automática,Bencina
2018 Mercedes-Benz Gle 350,51000000,57.000 km,Automática,Diesel
2017 Haval H2,9500000,62.000 km,Manual,Bencina
2017 Nissan March,7000000,94.000 km,Manual,Bencina
1992 Mercedes-Benz 300 Ce,17800000,250.000 km,Automática,Bencina
2014 Kia Sportage 2.0 LX AC DAB,13290000,210.000 km,Manual,Bencina
2014 Peugeot 4008 2.0 CVT Active 4WD,14000000,132.214 km,Automática,Bencina
2015 Nissan Navara 2.5 DSL SE2 4WD,16490000,172.700 km,Manual,Diesel
2009 Mercedes-Benz B 200,10290000,130.000 km,Automática,Otros
2019 Chery Arrizo5 1.5 GLX,8690000,7.300 km,Manual,Bencina
2017 Toyota Hilux 2.4D DX,19000000,134.000 km,Manual,Diesel
2016 Chevrolet D-Max 2.5 DC,15200000,149.000 km,Manual,Diesel
2018 Chevrolet Equinox 1.5T Auto LT,18000000,35.000 km,Automática,Bencina
2014 Audi A6 2.0 TFSI Multitronic,15000000,140.000 km,Automática,Bencina
2010 Range Rover Range Rover Sport V8 DIÉSEL,22900000,141.000 km,Automática,Diesel
2016 Citroën C4 Cactus,12800000,111.000 km,Automática,Diesel
2017 BMW M2 3.0 AUT,47900000,24.500 km,Automática,Bencina
2014 Foton Terracota 2.8 Diesel,9500000,152.000 km,Manual,Diesel
2013 Jeep Compass,11900000,184.000 km,Automática,Bencina
2007 Chevrolet D-Max,7650000,193.000 km,Manual,Bencina
2018 Volvo V40 Cross Country 2.0 T5 Plus Auto 4WD 245hp,22000000,20.000 km,Automática,Bencina
2017 Suzuki Jimny,11500000,33.000 km,Manual,Bencina
2012 Mercedes-Benz Cl 500 5.5 CL 500,28900000,101.000 km,Automática,Bencina
2011 MINI Cooper 1.6,9900000,82.000 km,Automática,Bencina
2018 Mercedes-Benz Gle 350 3.0 GLE 350 D Auto 4Matic,44900000,100.000 km,Automática,Diesel
1998 Land Rover Discovery 3.9 V8 ES AUTO,9500000,188.000 km,Automática,Bencina
2014 Gac Motor Ga5 2.0 Elite Auto,5500000,80.000 km,Automática,Bencina
FORD EDGE 2.0 SEL - 2018 | 25,22980000,62.458 km,Automática,Bencina
2016 Volkswagen AMAROK TDI,16200000,38.523 km,Manual,Diesel
2019 Nissan Versa 1.6 Manual Sense,9500000,42 km,Manual,Bencina
2017 Dodge Ram 1500,25600000,72.000 km,Automática,Bencina
1966 Volvo 122 S,970000,99.999 km,Manual,Bencina
2017 Chevrolet D-Max 2.5 DC HIGH Auto 4WD,15300000,220.000 km,Automática,Diesel
2015 Jeep Patriot 2.4 Sport Auto,13900000,92.000 km,Automática,Bencina
2008 Chevrolet Corsa 1.6 NB DH,3950000,120.000 km,Manual,Bencina
2017 Peugeot Partner,11900000,92.968 km,Manual,Diesel
2012 MINI Countryman Cooper S,11890000,110.000 km,Manual,Bencina
2010 Ford F-150 Supercrew Lariat 4X4,15300000,147.000 km,Automática,Bencina
2007 BMW 330,14500000,115.000 km,Automática,Bencina
2012 Peugeot 3008,9680000,135.000 km,Manual,Diesel
2015 Mitsubishi Montero Sport,14000000,76.000 km,Automática,Bencina
2018 Suzuki Swift 1.2 Manual GL,9395000,51.444 km,Manual,Bencina
2010 Chevrolet Spark,6000000,122.500 km,Manual,Bencina
