Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Mitsubishi L200 2.4 TD Manual Work CD CR WF,19800000,39.000 km,Manual,Diesel
2015 Renault Megane III,9990000,95.000 km,Automática,Bencina
2012 SsangYong Actyon Sports 2.0 4x4 Full,11000000,280.000 km,Manual,Diesel
2010 SsangYong Stavic,8900000,144.000 km,Automática,Diesel
1987 Oldsmobile Cutlass,6000000,120.000 km,Automática,Bencina
2002 Honda Accord V-6 AT 3.0,4500000,174.000 km,Automática,Bencina
2015 BMW 118 118 I,16190000,54.000 km,Automática,Bencina
2010 BMW 116I,8350000,144.000 km,Manual,Bencina
2013 Hyundai Tucson 2.0 CRDI LM GL 4WD AC 2AB Auto,12900000,120.000 km,Automática,Diesel
2014 Mazda 3 2.0 Skyactiv-G V,11300000,127.600 km,Manual,Bencina
2017 MG 3,7000000,76.500 km,Manual,Bencina
2014 Chevrolet Sail 1.4,6190000,85.000 km,Manual,Bencina
2014 Hyundai Veloster 1.6 GLS Premium,9500000,150.000 km,Manual,Bencina
2012 Dodge Ram 1500,14990000,228.000 km,Automática,Bencina
2016 Honda Civic 1.8 EX Auto,14750000,59.000 km,Automática,Bencina
2019 Ram Ram 1000 1.8 Big Horn SLT Auto DC,18900000,65.000 km,Automática,Bencina
2015 Ford Ecosport 1.6 SE,9190000,120.000 km,Manual,Bencina
2017 Peugeot 3008,21500000,85 km,Manual,Diesel
2007 Chevrolet Aveo II,4700000,80.000 km,Manual,Bencina
2013 Volvo S60 3.0 T6 AWD Auto,15600000,103.000 km,Automática,Bencina
2014 Citroën C-Elysee Hdi,7800000,126.700 km,Manual,Diesel
2014 Mazda Cx-5 2.0 Skyactiv R Auto,13990000,119.000 km,Automática,Bencina
2013 Peugeot Bipper 1.4 HDI 68 HP PL AA,7800000,147.000 km,Manual,Diesel
2014 Mercedes-Benz C 180 CGI Blue Efficiency,16900000,46.500 km,Automática,Bencina
2016 Peugeot 208 Gt,9350000,95.844 km,Automática,Bencina
2017 Peugeot Expert 2.0 HDI 150 HP Manual Premium,15900000,190.000 km,Manual,Diesel
2014 Volkswagen Gol 1.6 Trendline 2AB ABS,6500000,122.000 km,Manual,Bencina
2015 Audi A3 1.2 TFSI Attraction,14390000,97.516 km,Manual,Bencina
2014 HYUNDAI I10 1.1 F/L GLS,7490000,86.000 km,Manual,Bencina
2013 Byd F0 1.0 GLi,3500000,120.000 km,Manual,Bencina
2016 Subaru Impreza,14490000,82.000 km,Automática,Bencina
2014 Nissan Qashqai 2.0 Auto 4X2,11000000,84.000 km,Automática,Bencina
2020 Changan Md201 1.2 Pick Up,7999000,23.000 km,Manual,Bencina
2007 Chrysler Town & Country,7500000,136.493 km,Automática,Bencina
2012 Ford Fiesta 1.6 SE,6650000,148.000 km,Manual,Bencina
2019 Ford Raptor Raptor,59500000,64.000 km,Automática,Bencina
2008 Chevrolet Aveo,5500000,70.000 km,Manual,Bencina
2012 Chevrolet Optra 1.6 AC,6500000,133.500 km,Manual,Bencina
2015 Citroën Berlingo 1.6 HDI VU BVM5 Corto,9300000,153.000 km,Manual,Diesel
2008 Samsung Sm3 SE 1.6 MT,5200000,132.208 km,Manual,Bencina
2019 Hyundai Grand I10 1.2 Manual GLS AC 2AB ABS,9300000,40.000 km,Manual,Bencina
2005 Fiat Palio FIRE 16V,2600000,225.000 km,Manual,Bencina
2014 Gac Motor Ga5 2.0 Elite Auto,7000000,65.307 km,Automática,Bencina
2014 Jeep Wrangler,22990000,80.000 km,Automática,Bencina
2018 Kia Morning 1.2 EX Full,7990000,120.000 km,Manual,Bencina
2014 Jeep Grand Cherokee 3.6 Laredo Auto,19980000,134.000 km,Automática,Bencina
2018 Toyota Prius C,12800000,79.000 km,Automática,Híbrido
2018 Suzuki Grand Vitara,14500000,30.000 km,Manual,Bencina
2009 Suzuki Grand Vitara,7500000,240.000 km,Manual,Bencina
2014 SsangYong Actyon Sports 2.0D,12000000,165.000 km,Manual,Diesel
2018 Chevrolet D-Max 2.5 DC High 4WD,18900000,110.000 km,Manual,Diesel
2013 Great Wall Haval 5 2.4 LX 4X4,7350000,68.000 km,Manual,Bencina
2020 KIA MOTORS SOUL 1.6 GSL EX,15690000,14.210 km,Manual,Bencina
2006 Peugeot 307 Sw XLine Break 1.6,5900000,46.940 km,Manual,Bencina
2014 Byd S6 B&D s6,7500000,60.000 km,NA,NA
2013 Dodge JOURNEY se,11590000,130.000 km,Automática,Bencina
2017 Fiat Fiorino 1.4,6890000,109 km,Manual,Bencina
2014 Jeep Grand Cherokee,22990000,80.000 km,Automática,Bencina
2016 Audi A3 1.4 TFSI S Tronic S Line SB,16900000,64.000 km,Automática,Bencina
2019 Jeep Wrangler 3.6 Unlimited Sahara Auto 4WD,36900000,66.000 km,Automática,Bencina
2006 Ford Ecosport,3900000,240.000 km,Manual,Bencina
2018 BMW X6 5.0i,56900000,19.200 km,Automática,Bencina
2019 Nissan Sentra 1.8 Manual Sense,11699000,34.884 km,Manual,Bencina
2012 Chevrolet Camaro 6.2 SS AUTO,17180000,88.900 km,Automática,Bencina
2008 Land Rover Discovery 4.0 SE 5ST,14000000,144.000 km,Automática,Bencina
2016 KIA MOTORS SPORTAGE 2.0 Auto EX Special Pack,15990000,118.055 km,Automática,Bencina
2016 Mitsubishi Mirage,6500000,62.000 km,Manual,Bencina
2017 Ford Ranger 3.2 Manual DSL Duratorq XLT 4WD,17000000,93.000 km,Manual,Diesel
2019 Haval H6 1.5T Elite,13590000,26.000 km,Manual,Bencina
2017 Suzuki Ertiga,9500000,55.000 km,Manual,Bencina
AUDI A3 2013 A3 1.2 T MEC,10290000,137.776 km,Manual,Bencina
2017 Nissan Np300 2.3 DSL Auto LE 4WD,22000000,92.000 km,Automática,Diesel
CHEVROLET TRACKER 2016 TRACKER 1.8 FWD E5 LT MT ML,15090000,32.350 km,Manual,Bencina
2022 Kia Morning 1.0,9790000,800 km,Manual,Bencina
2018 BMW 118 1.5 118i A Millennial 5P,20500000,34.300 km,Automática,Bencina
2015 Nissan Navara SE 2.5,17500000,129.597 km,Manual,Diesel
2018 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,35200000,95.000 km,Automática,Bencina
2019 Peugeot 3008 1.5 BlueHDI 130 Auto GT Line,24000000,47.000 km,Automática,Diesel
2015 Toyota Rav4 2.0 Lujo,13590000,98.000 km,Manual,Bencina
2014 Opel Corsa 1.6 Turbo OPC,7990000,105.400 km,Manual,Bencina
NISSAN MARCH 2013 MARCH 1.6,7290000,95.371 km,Manual,Bencina
2013 Great Wall Haval 3,6800000,119.675 km,Manual,Bencina
2018 Baic X25 1.5 Manual Elite,8800000,49.000 km,Manual,Bencina
2012 Mazda Cx-7 GT AWD,9500000,130.000 km,Automática,Bencina
2016 Subaru Outback 2.5I CVT XS Dynamic 4WD,18500000,108.000 km,Automática,Bencina
2018 Hyundai I10 HYUNDAI I 10 1.2 GLS,8890000,48.707 km,Manual,Bencina
2013 Jeep Grand Cherokee,17500000,84.000 km,Automática,Bencina
2011 Samsung Sm3,5000000,157.000 km,Manual,Bencina
2006 Pontiac Solstice,11500000,1 km,Manual,Bencina
2018 Mitsubishi L200 2.4 TD Manual Work CD CR,17990000,101.000 km,Manual,Diesel
2019 Peugeot 301 301 ACTIVE PACK 1.6 HDI 92HP,11500000,67.000 km,Manual,Diesel
2020 Chevrolet PRISMA PRISMA 1.4 AUTOMATICO,10390000,14.886 km,Automática,Bencina
2016 Chevrolet Sonic 1.6 LT,7700000,73.000 km,Manual,Bencina
2016 Jeep Compass 2.4 AUT,15400000,48.000 km,Automática,Bencina
2017 Audi Rs Q3,20550000,79.000 km,Automática,Bencina
2012 BMW X5 4.4 M Auto 4WD,31800000,85.000 km,Automática,Bencina
2016 Suzuki Swift,8900000,65.500 km,Manual,Bencina
2017 Mazda Bt-50,18000000,130.000 km,Manual,Bencina
2011 Hyundai I10 1.1 F/L GLS,5700000,115.000 km,Manual,Bencina
2008 Changan S300,2000000,66.804 km,Manual,Bencina
