Nombre,Precio,kilometraje,Transmisión,Combustible
2013 Nissan Navara 2.5 DSL SE DC 2AB ABS AE 4WD,10700000,300.000 km,Manual,Diesel
2020 Ford Edge 2.7 Auto ST 4WD,30000000,24.000 km,Automática,Bencina
2018 Ford Ranger 2.2 DSL XL 4WD,20990000,105.000 km,Manual,Diesel
1987 BMW 325,16900000,140.000 km,Automática,Bencina
2008 Great Wall Hover 4X2 SE,5990000,242.000 km,Manual,Bencina
2015 Ford F-150,29000000,55.000 km,Automática,Bencina
2013 SKODA Octavia,8200000,140.000 km,Automática,Bencina
2019 Volvo Xc90 2.0 T6 R-Design Auto 4WD,48490000,42.000 km,Automática,Bencina
2011 Chevrolet Cruze 1.8 Auto Full,7200000,153.000 km,Automática,Bencina
2017 Mercedes-Benz Sprinter,29000000,1.300.000 km,Manual,Diesel
2017 Mitsubishi L200 2.4 Manual TD Katana CD CR,19500000,36.500 km,Manual,Diesel
2012 Mazda 2 1.5 V,7000000,88.900 km,Manual,Bencina
2021 Dongfeng DF 4x2 Mt Diésel,16410100,NA,Manual,Diesel
2016 SsangYong Korando 2.0 STD Full CL,12300000,88.000 km,Manual,Bencina
2018 Chevrolet Sail 1.5,8000000,80 km,Manual,Bencina
2018 BMW 120 2.0 120i A M Sport 3P,21500000,23.000 km,Automática,Bencina
2016 Nissan March 1.6 Active,7000000,96.000 km,Manual,Bencina
CHEVROLET PRISMA 2018 PRISMA LTZ 1.4 AT,11490000,50.800 km,Automática,Bencina
2016 Toyota Rav4 2.0 Lujo,14500000,128.000 km,Manual,Bencina
SUBARU XV 2018 AWD 2.0,18490000,86.126 km,Automática,Bencina
1986 BMW 325 I,6800000,160.000 km,Manual,Bencina
1968 Willys Cj3a M-38,4000000,9.999.999 km,Manual,Bencina
FIAT UNO 2016 UNO WAY 1.4 EVO 5P,8190000,71.500 km,Manual,Bencina
2019 Nissan Np300 2.3 Manual DSL LE 4WD,27000000,35.000 km,Manual,Diesel
2016 Chevrolet Tracker,12300000,70.000 km,Manual,Bencina
2018 Chevrolet Prisma 1.4 LTZ,8880000,68.310 km,Manual,Bencina
2018 Suzuki Vitara 1.6 Manual GLS,15000000,32.500 km,Manual,Bencina
2016 Land Rover Discoery Sport 2.0 SI4 Auto S 4WD,23000000,83.000 km,Automática,Bencina
2017 Honda Ridgeline 3.5 RTL Auto 4WD,24500000,140.900 km,Automática,Bencina
2013 Kia Sportage 2.0 LX AC DAB 4WD,15290000,75.300 km,Manual,Bencina
2010 Toyota 4Runner 4.0 Limited 4x4 Auto,16500000,151.134 km,Automática,Bencina
2006 Honda Civic LX AT 1.7,6200000,160.000 km,Automática,Bencina
2009 Mazda 3 1.6 V,7500000,112.000 km,Manual,Bencina
2015 Ford Ecosport,12500000,102.000 km,Manual,Diesel
