Nombre,Precio,kilometraje,Transmisión,Combustible
2011 Hyundai Porter II,11500000,123.000 km,Manual,Diesel
2018 Suzuki Grand Vitara 1.6 Manual GLX Sport 4WD,14980000,63.419 km,Manual,Bencina
2016 Renault Symbol 1.6 Dynamique,7790000,85.000 km,Manual,Bencina
2021 Chevrolet Silverado 3.0TD Auto LTZ DC 4WD,49254100,NA,Automática,Diesel
2017 Mazda Bt-50 2.2 DSL SDX 4WD,21500000,125.000 km,Manual,Diesel
2016 Porsche Macan 2.0,33990000,49.000 km,Automática,Bencina
2020 Suzuki SX4 MT,13790000,16.000 km,Manual,Bencina
2016 Ford Edge 2.0 Ecoboost Auto SEL,19000000,55.000 km,Automática,Bencina
2017 MINI Cooper,14980000,72.100 km,Manual,Bencina
2014 Mitsubishi L200 D/C 4X2 TD Katana CR,14800000,182.000 km,Manual,Diesel
2013 FORD EXPLORER 3.5 Limited Auto 4WD,18690000,84.447 km,Automática,Bencina
1999 Mazda 626 2.0 GLX AUTO,4500000,175.000 km,Automática,Bencina
2021 Mitsubishi L200 2.4 TD Work CD CR,23000000,2.200 km,Manual,Diesel
2017 Jeep Renegade 1.8 Manual Sport,13480000,114.000 km,Manual,Bencina
2019 Ford Fiesta 1.6 Manual Titanium HB,11200000,50.000 km,Manual,Bencina
2015 Jac Sunray,15090000,250.000 km,Manual,Diesel
2014 Jeep Patriot 2.4 Sport Auto,12500000,130.000 km,Automática,Bencina
2014 Ford Escape 2.0 Ecoboost SE Auto 4WD,13400000,49.900 km,Automática,Bencina
2011 Chevrolet Colorado 2.9 Z85 Auto 4x2,10200000,190.000 km,Automática,Bencina
2016 Volkswagen Voyage 1.6 Power AA,8990000,73.000 km,Manual,Bencina
2017 Mahindra Pick Up,10800000,175.000 km,Manual,Diesel
2016 FORD ESCAPE 2.0 Ecoboost SE Auto,15990000,83.809 km,Automática,Bencina
2010 Lexus Is,16200000,87.000 km,Automática,Bencina
2013 Subaru Xv 2.0i CVT Limited 4WD,15000000,75.000 km,Automática,Bencina
2018 Suzuki Baleno 1.4 GLX,9250000,50.000 km,Manual,Bencina
2019 Volvo Xc60 2.0 D5 Inscription Auto 4WD,37490000,95.000 km,Automática,Diesel
2016 Hyundai Tucson GL 6MT,16500000,30.000 km,Manual,Bencina
2014 Jeep Cherokee,19500000,150.000 km,Automática,Bencina
2021 MG Mg3 1.5 Comfort,10590000,2.000 km,Manual,Bencina
2013 Peugeot 207 1.4 75 HP Compact Generation,6790000,77.000 km,Manual,Bencina
2014 Peugeot 208 Allure,7800000,229.000 km,Manual,Diesel
2012 Audi A5 2.0 TFSI S Tronic Quattro,15000000,160.000 km,Automática,Bencina
1999 Ford Ranger 2.5 XLT D/C,5250000,184.000 km,Manual,Bencina
2009 Kia Rio,5800000,195.000 km,Manual,Bencina
2018 Porsche Panamera 4.0 V8 Turbo DCT Sport Turismo,79900000,25.700 km,Automática,Bencina
2014 Toyota Hilux 2.5 D SR DC,15300000,79.899 km,Manual,Diesel
1994 BMW 540,6000000,213.000 km,Automática,Bencina
2007 Hyundai Matrix,6000000,155.800 km,Manual,Diesel
2007 Mercedes Benz VIANO TREND 7/1,9590000,150.500 km,Automática,Diesel
2013 Mercedes-Benz 180,13500000,165.395 km,Automática,Bencina
2017 Peugeot Partner 1.6 HDI 90HP Manual Maxi Nav,13000000,95.000 km,Manual,Diesel
2019 Fiat 500X 1.4 POP TURBO 140HP,14200000,27.474 km,Manual,Bencina
2014 Opel Corsa Turbo OPC Line,9640000,80.000 km,Manual,Bencina
2012 Mitsubishi L300,9700000,120.000 km,Manual,Híbrido
2012 Citroën C3,5800000,189.000 km,Manual,Bencina
2019 Chevrolet D-Max 2.5 DC 4WD,20000000,42.000 km,Manual,Diesel
2016 BMW 318 1.5 318i A,15900000,109.000 km,Automática,Bencina
2014 Kia Soul,9800000,105.000 km,Automática,Bencina
2014 Audi Q3 2.0 TFSI S Tronic Quattro,20000000,100.000 km,Automática,Bencina
2018 Suzuki APV 1.6 LTS. SOHC FURGON,9990000,23.000 km,Manual,Bencina
2016 Kia Cerato 1.6 EX Manual DH AC DAB,11890000,37.377 km,Manual,Bencina
2017 Volkswagen AMAROK 4x2,19000000,180.973 km,Manual,Diesel
2018 BMW M550,45000000,26.000 km,Automática,Bencina
2015 Volkswagen Cc,25000000,65.000 km,NA,NA
CHEVROLET TRACKER 2014 TRACKER LT 1.8,13790000,861.790 km,Manual,Bencina
2013 Hyundai Tucson 2.0 LM GL 4WD AC 2AB ABS,12500000,81.232 km,Manual,Bencina
2013 Mazda 3 1.6 S AC,7800000,130.000 km,Manual,Bencina
2008 Hyundai Tucson 2.0 GL AT 4WD 2AB ABS,8000000,162.000 km,Automática,Bencina
2014 SsangYong Rexton,14980000,77.000 km,Automática,Diesel
2008 Nissan Tiida 1.6 SE ABS,5250000,186.000 km,Manual,Bencina
