Nombre,Precio,kilometraje,Transmisión,Combustible
2020 MINI Cooper,23000000,13.000 km,Automática,Bencina
2016 Ford Edge 2.0 Ecoboost Auto SEL,17800000,21 km,Automática,Bencina
2018 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,12380000,106.000 km,Manual,Diesel
2008 Peugeot 207 CC 1.6,8100000,111.900 km,Manual,Bencina
2014 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,24300000,71.000 km,Automática,Bencina
2012 Mercedes-Benz E 200 2.0 COUPE ELEGANCE,15300000,94.000 km,Automática,Bencina
2012 SsangYong Actyon Sports,10000000,222.000 km,Manual,Diesel
2017 SsangYong Rexton,15500000,94.611 km,Manual,Diesel
2013 BMW X5 3.0 XDirve IA,18490000,141.836 km,Automática,Bencina
2012 Peugeot 207 1.4 Premium X Line,6750000,108.871 km,Manual,Bencina
2017 Mercedes-Benz Cla 180 1.6 CLA 180 DCT Auto,19990000,27.450 km,Automática,Bencina
2010 Toyota Hiace,12500000,154.000 km,Manual,Diesel
2013 Chery Face 1.3 GLX,4600000,108.179 km,Manual,Bencina
2013 Kia Frontier II,13600000,155.000 km,Manual,Diesel
2016 Ford F-150 Platinum,34980000,40.000 km,Automática,Bencina
2014 MINI Cooper SALT,13890000,98.500 km,Manual,Bencina
2013 Hyundai H-1 2.5 CRDI GLS AC 2AB ABS MB 10P,13500000,1.111 km,Manual,Diesel
"2020 Peugeot 5008 ALLURE BLUEHDI 1,5 AUT",25000000,7.000 km,Automática,Diesel
2004 Citroën Xsara Picasso,2800000,156.000 km,Automática,Bencina
2019 Mitsubishi L200 2.4 TD Work CD CR,18000000,101.000 km,Manual,Diesel
2014 BMW 328 2.0 328i A,20000000,100 km,Automática,Bencina
2011 Toyota Urban Cruiser 1.3,8000000,140.000 km,Manual,Bencina
2006 Volkswagen Golf,3500000,209.000 km,Manual,Bencina
2010 Kia Sportage,8500000,145.000 km,Manual,Bencina
2016 Haval H2,10800000,51.400 km,Manual,Bencina
2016 SsangYong Actyon Sports 2.0D LL ABS 2AB 4WD NAS712,15600000,92.500 km,Manual,Diesel
2017 Hyundai Accent 1.4 RB GL AC 2AB LL,8950000,29.000 km,Manual,Bencina
2011 Volvo S60 2.0T Auto,11390000,126.000 km,Automática,Bencina
2019 Mercedes-Benz X 250D,33200000,75.000 km,Automática,Diesel
2017 Nissan Versa 1.6 Manual Sense,8400000,101.000 km,Manual,Bencina
2018 Audi A5 2.0 TFSI Stronic Auto Q. Sport Cabrio,32000000,32.300 km,Automática,Bencina
