Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Peugeot 5008 2.0 BlueHDI 180 S&S Auto GT,25200000,70.000 km,Automática,Diesel
2012 Chevrolet Sail 1.4 LT,5100000,63.714 km,Manual,Bencina
2020 Renault SYMBOL ZEN,9200000,16.341 km,Manual,Bencina
2017 Ford Explorer 3.5 XLT Auto 4WD,21190000,80.000 km,Automática,Bencina
2017 Peugeot Partner 1.6 HDI 90HP Manual Maxi Nav,10480000,74.000 km,Manual,Diesel
2015 Mercedes-Benz E 350 3.5 Coupe E 350 Auto,26690000,83.000 km,Automática,Bencina
2016 Mercedes-Benz Gla 200,23000000,61.000 km,Automática,Bencina
2015 Mercedes-Benz C 250,20500000,97.800 km,Automática,Bencina
2005 Mercedes-Benz E 240 E 240 ELEGANCE,6950000,151.192 km,Automática,Bencina
2017 PEUGEOT 308 1.2 Puretech 110 HP Auto Active Pack,13290000,58.078 km,Manual,Bencina
2012 Kia Rio 4 1.2 EX Manual,6900000,157.500 km,Manual,Bencina
2019 Peugeot Rifter ALLURE BLUE HDI 1.6,18000000,96.000 km,Manual,Diesel
2019 Kia RIO 5 EX 1.4 A/C SPORT,10890000,45.000 km,Manual,Bencina
2011 Volkswagen Gol,5300000,180.000 km,Manual,Bencina
2020 Chevrolet TRACKER LT,15290000,25.000 km,Automática,Bencina
2021 Suzuki Alto 0.8 800 GLX AC,3490000,12.300 km,Manual,Bencina
2013 Toyota YARIS GLI 1.5 AUT,8300000,184.000 km,Automática,Bencina
2018 BMW 420,26900000,9.000 km,Automática,Bencina
2014 Audi A3 1.4 TFSI S Tronic Attraction,15490000,73.998 km,Automática,Bencina
2016 Renault Clio 0.9T Dynamique Rojo,10500000,65.000 km,Manual,Bencina
2014 Gac Motor Ga5 2.0 Elite Auto,5500000,80.000 km,Automática,Bencina
2012 Toyota Yaris 1.5 GLI,15000000,350.000 km,Manual,Bencina
2017 Volkswagen Bora 2.0 TDI DSG Auto Highline,14490000,100.711 km,Automática,Diesel
2011 Chevrolet Cruze 1.8,7000000,130.000 km,Manual,Bencina
2010 Hyundai Santa Fe 2.4 GLS 2WD,9500000,150.000 km,Manual,Bencina
2014 Kia Morning,8000000,38.000 km,Automática,Bencina
2013 Mazda 3 1.6 S AC,9000000,120.000 km,Manual,Bencina
2016 Suzuki Vitara 1.6 GL,11500000,65.000 km,Manual,Bencina
2017 Dfm H30 1.6 CROSS ELEGANT MT 5P,6850000,73.200 km,Manual,Bencina
2016 Hyundai New Tucson NEW TUCSON GL 2.0 AT,16990000,72.699 km,Automática,Bencina
2013 Volkswagen Vento,9000000,105.459 km,Manual,Bencina
2018 Subaru Outback 2.5I CVT Auto XS 4WD,23000000,38.000 km,Automática,Bencina
2014 Mazda 6 2.5 Skyactiv-G GT Auto,15990000,61.000 km,Automática,Bencina
2014 Chevrolet Spark Gt,6400000,98.880 km,Manual,Bencina
2008 Daihatsu Terios,6000000,203.300 km,Manual,Bencina
