Nombre,Precio,kilometraje,Transmisión,Combustible
2008 Jeep Wrangler Unlimited,16400000,155.000 km,Automática,Diesel
2011 Kia Sportage,11500000,123.155 km,Manual,Bencina
2012 Nissan Qashqai,10200000,94.104 km,Manual,Bencina
2019 Volvo XC90 T6 R DESIGN AWD,49990000,27.900 km,Automática,Bencina
1968 Chevrolet Camaro,27000000,100 km,Automática,Bencina
2006 Nissan Pathfinder,8000000,350.000 km,Automática,Bencina
2018 Kia Sportage 2.0 GSL LX,16900000,66.000 km,Manual,Bencina
2017 Ford Ecosport 1.6 Manual Titanium,11490000,62.000 km,Manual,Bencina
2003 BMW 318 318IA,7200000,176.000 km,Automática,Bencina
2016 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,8400000,192.000 km,Manual,Diesel
2013 Fiat Linea 1.4 Active,6790000,91.000 km,Manual,Bencina
2018 Volkswagen Atlas,26500000,39.500 km,Automática,Bencina
2017 Mazda 3 2.5 Skyactiv-G GT,14500000,119.000 km,Manual,Bencina
2014 Chevrolet Cruze 1.8 LS,7800000,120.000 km,Manual,Bencina
2013 Honda Accord 2.4 EX-L Auto,14550000,57.000 km,Automática,Bencina
2015 Hyundai H-1 2.5 CRDI GL 3S Doble Puerta,15600000,130.000 km,Manual,Diesel
2008 Toyota Yaris 1.5 XLI AUTO,6170000,144.000 km,Automática,Bencina
2014 Mercedes-Benz Slk 350 3.5 SLK 350 Auto,25990000,50.000 km,Automática,Bencina
2017 Dodge Ram 2500,43990000,95.000 km,Automática,Diesel
2021 Hyundai I30 2.0 PD N Premium,26470000,3.300 km,Manual,Bencina
2010 Kia Cerato 1.6 EX Manual DH AC DAB,7000000,199.500 km,Manual,Bencina
2018 Hyundai Santa Fe,21500000,90.000 km,Automática,Diesel
2018 Kia Sorento 2.4 GSL EX Auto,22990000,49.000 km,Automática,Bencina
2017 SsangYong Tivoli 1.6D Manual,11200000,75.000 km,Manual,Diesel
2016 Chevrolet Silverado 5.3 Auto LTZ Z71 DC 4WD,27000000,150.000 km,Automática,Bencina
2018 Hyundai GRAND I10 GLS,8990000,89.353 km,Manual,Bencina
2017 Mitsubishi Montero Sport 2.4 Diesel Auto,24000000,77.500 km,Automática,Diesel
2017 LAND ROVER RANGE ROVER SPORT 4.4 HSE SDV8,54900000,41.260 km,Automática,Diesel
2015 Nissan March,7400000,55.000 km,Manual,Bencina
2019 Opel Mokka X 1.4 Turbo Auto Innovation,18000000,40.000 km,Automática,Bencina
2014 Geely Lc 1.3cc,5450000,94.000 km,Manual,Bencina
2014 Jeep Wrangler,29000000,89.000 km,Automática,Bencina
2019 Ford Transit,29000000,113.000 km,Manual,Diesel
