Nombre,Precio,kilometraje,Transmisión,Combustible
2007 Mitsubishi Montero,11000000,205.000 km,Manual,Diesel
2019 Suzuki Dzire,7500000,102.325 km,Manual,Bencina
2018 Mazda Mx-5 2.0 Convertible Auto,21900000,23.200 km,Automática,Bencina
2018 Lexus Es,25000000,32.000 km,Automática,Bencina
2019 Mazda 3 Sport,16500000,25.000 km,Manual,Bencina
2018 Renault Symbol 1.6 Manual Intens,8690000,51.000 km,Manual,Bencina
2018 BMW X1 2.0 S-DRIVE 20I LUXURY MILLENIAL 4WD AT,26990000,22.020 km,Manual,Bencina
2009 Chevrolet Tahoe 5.3 LT Auto,14990000,168.000 km,Automática,Bencina
2016 Suzuki Nomade,12000000,31.000 km,Manual,Bencina
2018 Volkswagen Gol 1.6 Manual Trendline,8450000,50.000 km,Manual,Bencina
2014 Nissan Juke,11400000,90.000 km,Automática,Bencina
2014 Ford Mustang 5.0 GT Auto,23980000,93.000 km,Automática,Bencina
2016 Peugeot 308 ALLURE PACK 1.6,14490000,66.333 km,Manual,Diesel
2017 Ford Ecosport 1.6 Manual SE,12500000,50.200 km,Manual,Bencina
2013 Jaguar Xj JAGUAR XJ 5.0,33500000,70.000 km,Automática,Bencina
1946 Ford Mercury,18300000,100.000 km,Manual,Bencina
SUZUKI SWIFT 2017 1.2 GLX,10980000,61.000 km,Automática,Bencina
2003 Fiat Palio sx,2600000,206.000 km,Manual,Otros
2020 Ds Ds7 Crossback,30000000,24.252 km,Automática,Bencina
2014 Toyota 4Runner 4.0 Limited Auto 7P,22500000,1 km,Automática,Bencina
2019 Volvo V40,18790000,45.000 km,NA,NA
2015 Mercedes-Benz Vito 113,13990000,150 km,Manual,Diesel
PEUGEOT 308 2014 308 PREMIER EHDI 1.6,13990000,103.840 km,Manual,Diesel
2020 Chevrolet Captiva 1.5 LT CVT,20500000,8.000 km,Automática,Bencina
2014 Kia Rio 5,6990000,251.000 km,Manual,Bencina
2002 Kia Besta Gran Besta 3.0,4790000,280.000 km,Manual,Diesel
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,12900000,70.000 km,Manual,Diesel
JEEP GRAND CHEROKEE 2010 4.7 AUT,11990000,104.108 km,Automática,Bencina
2019 Jac S2,8700000,30.000 km,Manual,Bencina
2014 Volvo Xc70 2.4 D5 Limited Auto 4WD,16500000,133.000 km,Automática,Diesel
2014 Hyundai Tucson 2.0 LM CRDI 6MT GL AC 2AB ABS,11000000,90.800 km,Manual,Diesel
2017 Chevrolet CORVETTE Stingray coupe 6.2 Auto,75000000,25.628 km,Automática,Bencina
2019 Mazda 2 1.5 V Auto Skyactive,12750000,25.180 km,Automática,Bencina
1996 Jeep Cherokee,4200000,225.000 km,Manual,Bencina
2017 Chevrolet Prisma,9500000,29.223 km,Manual,Bencina
