Nombre,Precio,kilometraje,Transmisión,Combustible
2020 Nissan Nissan Np300 Navara 2.3D Auto DC LE 4WD,30700000,20.980 km,Automática,Diesel
2015 Jeep Wrangler,34000000,80.000 km,Automática,Bencina
2011 Chevrolet Cruze 1.8 AUTO FULL,6950000,105.000 km,Automática,Bencina
2018 Hyundai I10,10300000,35.000 km,Automática,Bencina
2021 Kia Rio 5 1.6 Special Pack,15000000,12.000 km,Manual,Bencina
2014 Kia Sportage 2.0 LX AC DAB,11700000,170.000 km,Manual,Bencina
1990 Volkswagen Kombi,5900000,43.779 km,Manual,Bencina
HYUNDAI SANTA FE 2012 SANTA FE GLS 2.4,13390000,149.030 km,Manual,Bencina
2018 Ford Ranger 2.5 XLT,19500000,120.000 km,Manual,Bencina
2016 MG 3,7200000,32.400 km,Manual,Bencina
1998 Nissan Sentra II 1.6 XE AUTO,3000000,272.000 km,Automática,Bencina
1994 Nissan V16,4500000,246.000 km,Manual,Bencina
2014 Citroën Nemo 1.2 HDI P. Lateral,7490000,154.600 km,Manual,Diesel
2010 Mazda 2 1.5 V,5900000,199.000 km,Manual,Bencina
2005 Kia Opirus 3.5 V6,5250000,157.000 km,Automática,Bencina
2009 Mazda 2 1.5 V,5400000,250.000 km,Manual,Bencina
2014 Honda Ridgeline 3.5 Auto RT 4WD,18200000,167.000 km,Automática,Bencina
2019 Fiat Uno 1.4 Manual Evo Way AC,8190000,36.000 km,Manual,Bencina
1998 Daihatsu Terios,3500000,100 km,Manual,Bencina
2016 Chevrolet Silverado 5.3 Auto LTZ DC 4WD,27490000,83.615 km,Automática,Bencina
2011 Volkswagen Amarok 2.0 TDI Highline AWD,14590000,220.000 km,Manual,Diesel
2021 Peugeot 5008,7500000,12.571 km,Automática,Diesel
2012 Kia Sorento EX 2.4 7A GSL Auto,13500000,1.140.000 km,Automática,Bencina
2018 Mercedes Benz C 63 AMG Coupe,50000000,42.622 km,Automática,Bencina
2010 Mazda 6 2.0 V Auto,9500000,166.000 km,Automática,Bencina
2012 Kia Morning,5200000,99.000 km,Manual,Bencina
2018 Honda Ridgeline 3.5 RTL Auto 4WD,29890000,94.906 km,Automática,Bencina
2019 Chevrolet Sail 1.5,8300000,62.000 km,Manual,Bencina
2015 Suzuki Swift 1.2 GLX,7400000,83.000 km,Manual,Bencina
2017 Chevrolet Onix 1.4 LT,9600000,67.194 km,Manual,Bencina
2017 Hyundai Porter,17000000,110.000 km,Manual,Diesel
2020 Ford Edge OTTO 2.0,25980000,8.000 km,Automática,Bencina
2017 Mahindra Pick Up,10400000,77.900 km,Manual,Diesel
2015 Mazda 3 2.0 Skyactiv-G V,13800000,30.010 km,Manual,Bencina
SSANGYONG ACTYON 2015 NEW SPORT 2.0,15990000,192.000 km,Manual,Diesel
2017 Chevrolet N300 Max 1.2 Van,6990000,84.500 km,Manual,Bencina
2015 Maserati Granturismo MC STRADALE 4.7,72000000,41.000 km,Automática,Bencina
2016 BAIC X25 X25 ELITE 1.5 MT,7990000,114.477 km,Manual,Bencina
2014 Jeep Wrangler,23000000,74.000 km,Automática,Bencina
2006 Mercedes-Benz B 200 2.0 B200 AT,8990000,140.000 km,Automática,Bencina
2017 Peugeot 208,11490000,1 km,Manual,Bencina
2010 Porsche Cayenne 3.6 V6 Tiptronic,14470000,193.000 km,Automática,Bencina
2008 Hyundai Tucson,7100000,100.000 km,Automática,Bencina
2019 Citroën Ds4,17500000,56.000 km,Automática,Diesel
2020 Jac Sunray,24500000,20.000 km,Manual,Diesel
2015 Suzuki Swift 1.2 GL,6850000,96.000 km,Manual,Bencina
2014 Honda Civic 1.8 EXL Auto,13000000,1 km,Automática,Bencina
2013 Alfa Romeo 159,13000000,75.000 km,Automática,Bencina
2005 BMW X5 4.4 V8 AT,8900000,230.000 km,Automática,Bencina
2018 Ford Explorer 3.5 XLT Auto,25800000,30.000 km,Automática,Bencina
2008 Hyundai Santa Fe 2.7 GLS 4WD AUTO,9300000,180.000 km,Automática,Bencina
2016 Toyota Rav4 2.5 Limited Auto,16490000,87.500 km,Automática,Bencina
2014 Mercedes-Benz C 180 1.8 C 180 CGI Blue Efficiency Limited,15480000,107.000 km,Automática,Bencina
2010 Citroën C3 1.4 AC,3600000,168.403 km,Manual,Bencina
