Nombre,Precio,kilometraje,Transmisión,Combustible
2008 Citroën C3,4500000,159.000 km,Manual,Diesel
2011 Chevrolet Spark Gt,5100000,145.000 km,Manual,Bencina
2013 Toyota Rav4,12500000,61.000 km,Automática,Bencina
2017 Chery Iq 1.0 GLS 2AB,4890000,27.000 km,Manual,Bencina
2019 Maserati Levante,55000000,43.000 km,Automática,Diesel
2015 Suzuki Celerio 1.0 GA,5850000,140.000 km,Manual,Bencina
2018 Jeep Grand Cherokee 3.6 Laredo Auto,24990000,49.000 km,Automática,Bencina
1992 Nissan Quest no se,2500000,258.341 km,Manual,Bencina
2020 Peugeot 208 1.2 Puretech 82HP Signature,13390000,13.848 km,Manual,Bencina
2016 Audi A4 1.4 TFSI S Tronic,19190000,76.000 km,Automática,Bencina
2018 Peugeot Expert 2.0 HDI 150 HP Manual Premium,18380000,1 km,Manual,Diesel
2013 Ford Focus 1.6 SE,10000000,102.500 km,Manual,Bencina
FORD FIESTA 2014 FIESTA,9890000,42.967 km,Manual,Bencina
2019 Jeep Wrangler 3.6 Unlimited Sport Auto 4WD,39900000,36.000 km,Automática,Bencina
2016 Chevrolet Sail 1.5 LS,8290000,93.000 km,Manual,Bencina
2020 Jmc Vigus 2.4 Diesel,15790000,36.000 km,Manual,Diesel
2016 Opel Cascada,19900000,24.000 km,Automática,Bencina
2020 Mitsubishi OUTLANDER 2.0 PHEV HYBRID AT,32990000,7.950 km,Automática,Bencina
2017 Mazda Cx-5 2.0 Skyactiv R Auto,16000000,66.000 km,Automática,Bencina
1992 Chevrolet Chevy,1950000,299.999 km,Manual,NA
2014 Suzuki Grand Vitara,10000000,100.500 km,Manual,Bencina
2014 Toyota Hilux 2.5 D SR DC,15900000,182.000 km,Manual,Diesel
2014 BMW X6 3.0 XDrive35I A,25500000,91.000 km,Automática,Bencina
2021 Nissan Nissan Np300 Navara 2.3D DC SE 4WD,26190000,1 km,Manual,Diesel
2001 Mercedes-Benz S 430 S 430,9300000,198.000 km,Automática,Bencina
2015 Nissan Tiida,12000000,170.000 km,Manual,Gas
VOLVO S90 2018 S90 T6 AWD 2.0 AUT,32490000,26.820 km,Automática,Bencina
2020 Volkswagen Amarok 2.0 TDI Manual Trendline,25800000,22.000 km,Manual,Diesel
SUZUKI SWIFT 2017 1.2,8990000,119.105 km,Manual,Bencina
2017 Mercedes-Benz Gle Coupe 350,45890000,50.490 km,Automática,Diesel
2011 Peugeot Bipper 1.4 75 HP,6290000,116.500 km,Manual,Bencina
2016 Kia MORNING 1.2,8890000,25.600 km,Manual,Bencina
2017 Chevrolet Sail 1.5,6950000,82.000 km,Manual,Bencina
2013 Mazda 3 1.6 V BT,8900000,176.000 km,Manual,Bencina
2018 Changan Cs35,10290000,14.000 km,Manual,Bencina
2015 Ford Raptor RAPTOR SVT 6.2,34000000,54.000 km,Automática,Bencina
2020 Volkswagen Gol 1.6 Trendline,8490000,NA,Manual,Bencina
2014 Peugeot 508 2.2 HDI 204 HP Auto GT Limited,12500000,135.000 km,Automática,Diesel
2017 SsangYong Stavic,15890000,120.500 km,Manual,Diesel
2017 Toyota RAV4 2.0 LUJO 4X2 CVT AT 5P,17490000,38.140 km,Automática,Bencina
2017 Renault SYMBOL 1.6 EXPRESSION MT 4P,6000000,170.900 km,Manual,Bencina
2015 Baic Plus,5300000,118.000 km,Manual,Bencina
2014 Mercedes-Benz C 180 1.8 C 180 Auto Blue Efficiency,17190000,98.000 km,Automática,Bencina
2004 Mercedes-Benz Ml 350,8500000,223.000 km,Automática,Bencina
2016 Suzuki Swift 1.2 GLS,8490000,77.000 km,Manual,Bencina
2012 Citroën C3,6000000,100.000 km,Manual,Bencina
2006 Fiat Palio Fire1.2,2900000,157.000 km,Manual,Bencina
2021 Suzuki Ertiga 1.5 Auto GL,13200000,22.800 km,Automática,Bencina
2011 Mercedes-Benz C 180 1.8 C 180 CGI Blue Efficiency Limited,6900000,42.000 km,Automática,Bencina
2014 Audi A5 2.0 TFSI S Tronic Quattro,18900000,110.000 km,Automática,Bencina
2019 Mitsubishi Outlander 2.0 Manual,16750000,39.000 km,Manual,Bencina
2015 Porsche 911 3.8 Turbo S Coupe PDK,109980000,40.000 km,Automática,Bencina
2014 Chevrolet Captiva 2.2 DSL LT Full AWD Auto,13100000,132.900 km,Automática,Diesel
2012 Kia MORNING EX 1.2,5990000,39.000 km,Manual,Bencina
2017 Mercedes-Benz Gla 250 2.0 GLA 250 4Matic DCT Auto,26000000,72.000 km,Automática,Bencina
2001 Alfa Romeo 156 V6 2500,4990000,158.000 km,Manual,Bencina
2016 Mazda Bt-50 2.2 DSL SDX,16990000,150.000 km,Manual,Diesel
2012 Subaru New Legacy,15900000,73.000 km,Automática,Bencina
CHEVROLET AVEO 2016 1.4 LS,8980000,62.000 km,Manual,Bencina
2007 Mitsubishi Montero Sport,8500000,190.000 km,Manual,Diesel
2016 Kia Rio 4 1.4 EX Manual AC 2AB LL,8600000,91.800 km,Manual,Bencina
2016 SSANGYONG TIVOLI 1.6,9990000,71.610 km,Manual,Bencina
2017 Mahindra Scorpio 2.2 DSL 2AB ABS,11750000,105.000 km,Manual,Diesel
2011 Hyundai Getz FL 1.4 GL 2AB,5990000,106.000 km,Manual,Bencina
2012 SsangYong Korando 2.0D 4x2 Auto,9200000,165.000 km,Automática,Diesel
2019 Hyundai Grand I10 1.2 Manual GLS AC 2AB ABS PE,8990000,16.000 km,Manual,Bencina
2012 Ford Explorer,18500000,167.000 km,Manual,Bencina
2015 Alfa Romeo Giulietta 1.4 T 120BHP Distinctive,13300000,82.000 km,Manual,Bencina
2011 Chevrolet Aveo 1.4 LT AC,5000000,153.000 km,Manual,Bencina
2007 Fiat Fiorino 1.3 Furgon,2950000,267.000 km,Manual,Bencina
2011 Honda Pilot Pilot,13400000,181.000 km,Automática,Bencina
2016 BMW 120 1.6 120iA,18000000,45.000 km,Automática,Bencina
2014 Ford F-250 POWER STROKE,48000000,290.511 km,Automática,Diesel
2019 Kia Sorento 2.4 GSL EX Auto 4WD,24800000,38.000 km,Automática,Bencina
2014 Chevrolet D-Max 2.5 DC DAB ABS 4X4,14000000,110.300 km,Manual,Diesel
2018 Nissan Np300 2.3 DSL Auto LE 4WD,24950000,67.000 km,Automática,Diesel
2014 Ford Explorer 2.0 Ecoboost Auto,16990000,117.000 km,Automática,Bencina
2019 Nissan Qashqai,15200000,32.000 km,Manual,Bencina
2014 Volvo S60 1.6 D2 Powershift Limited,12990000,128.000 km,Automática,Diesel
2010 Hyundai Getz FL 1.4 GL 2AB,5100000,120.000 km,Manual,Bencina
2017 Kia Sportage 2.0 DSL LX,17980000,110.000 km,Manual,Diesel
2019 SKODA Kodiaq 4x4,28700000,22.000 km,Automática,Bencina
FORD FOCUS 2016 2.0 AUT,11990000,99.144 km,Automática,Bencina
2006 Samsung Sm3 M,5300000,99.000 km,Automática,Bencina
2006 Mercedes-Benz E 500 5.0 AUT V8 FULL CUERO TECHO,10970000,152.000 km,Automática,Bencina
2019 Nissan Nv350,24500000,19.000 km,Manual,Diesel
2012 Suzuki Alto 800 GL2,3600000,142.000 km,Manual,Bencina
2014 Tata Xenon 2.2 Diesel DC EV,8000000,105.000 km,Manual,Diesel
2014 Mercedes-Benz A 200 1.6 A 200 Blue Efficiency,16990000,93.000 km,Manual,Bencina
2016 SsangYong Actyon Sports 2.0D LL ABS 2AB NAS612,18000000,97.700 km,Manual,Diesel
MAZDA BT-50 2013 BT 50 DCAB SDX 4X4 3.2 AT,19490000,70.000 km,Automática,Diesel
2010 Audi Q5 3.2 FSI QUATTRO,14390000,96.000 km,Automática,Bencina
2018 Fiat Uno 1.4 Manual Evo Way AC,7790000,30.000 km,Manual,Bencina
2016 Nissan Np300 2.3 DSL Auto LE 4WD,19000000,160.000 km,Automática,Diesel
2016 Mitsubishi Outlander 2.4 GLS CVT 4WD,17190000,105.000 km,Automática,Bencina
2018 Kia Frontier II MACANICO PETROLERO DIRECCION CIERRE,14990000,118.000 km,Manual,Diesel
1989 Ferrari 328 GTS 328 GTS,95000000,1 km,Manual,Bencina
2017 Mercedes-Benz E 300 2.0 E 300 Auto,30490000,69.500 km,Automática,Bencina
2013 Volvo C30 1.6 DRIVe,12900000,93.000 km,Manual,Diesel
2019 Renault Captur 1.5 Manual DCI Zen,13480000,91.000 km,Manual,Diesel
