Nombre,Precio,kilometraje,Transmisión,Combustible
2010 Peugeot 308 Confort Pack 1.6 HDI,7200000,178.715 km,Manual,Diesel
2019 Chevrolet Colorado 2.8TD LTZ 4WD,25000000,65.000 km,Manual,Diesel
2016 Kia Sorento Gsl Ex 2.4,15950000,98.000 km,Manual,Bencina
2008 Mercedes-Benz C 280 C 280 Elegance,10800000,113.000 km,Automática,Bencina
2012 Chevrolet Camaro,24990000,90.000 km,Automática,Bencina
2014 Mitsubishi Montero Sport,9000000,1 km,Automática,Diesel
2019 BMW X1 2.0 XDrive20i A Xline,25490000,39.800 km,Automática,Bencina
2018 Mahindra Scorpio 4X2,13190000,35.208 km,Manual,Diesel
2017 Chevrolet Tahoe 5.3 LT Auto Pack 4WD,33600000,79.000 km,Automática,Bencina
2017 Mitsubishi Montero Sport 2.4 Diesel Auto,24490000,90.000 km,Automática,Diesel
2017 Cadillac Escalade,68700000,34.000 km,Automática,Bencina
2005 Kia Besta II 2.7 Cargo Van Ps,6800000,230 km,Manual,Diesel
2017 Peugeot 208 1.6 THP 200 GTI,11400000,38.000 km,Manual,Bencina
2012 Chevrolet Captiva,9990000,120.000 km,Manual,Bencina
2008 Changan S300,2000000,67.220 km,Manual,Bencina
2018 SKODA Fabia 1.2 Manual TSI Ambiente,11990000,66.351 km,Manual,Bencina
2007 Subaru Legacy 3.0R,14190000,149.100 km,Manual,Bencina
2017 Mazda 3 2.0 Manual Skyactiv-G V,14990000,39.000 km,Manual,Bencina
2015 Mazda 3 2.0 Skyactiv-G V Auto,13000000,77.500 km,Automática,Bencina
2018 Ram Ram 2500 5.7 2500 Laramie Auto Crew Cab 4WD,41600000,91.800 km,Automática,Diesel
2009 Zxauto Landmark Land mark,5500000,144.000 km,Manual,Bencina
2007 Chrysler Caravan,7000000,161.200 km,Automática,Bencina
2014 Toyota Rav4 2.0 Lujo,13990000,83.000 km,Manual,Bencina
1966 Ford Mustang,35000000,80.000 km,Automática,Bencina
2013 Nissan Qashqai 1.6 4x2,11490000,1 km,Manual,Bencina
2018 Nissan Versa 1.6 Manual Sense,9190000,111 km,Manual,Bencina
