Nombre,Precio,kilometraje,Transmisión,Combustible
2020 Volvo S60 volvo,25300000,8.500 km,Automática,Bencina
2013 Dodge Ram 1500,25000000,122.000 km,Automática,Bencina
1996 Mercedes-Benz C 280 ELEGANCE,6990000,222.700 km,Automática,Bencina
2011 Dodge Dakota 3.7 Sport Quad Cab SXT 4X2 Auto,9990000,125.417 km,Automática,Bencina
2018 Suzuki Alto 0.8 800 Manual GL,4990000,90.000 km,Manual,Bencina
2013 Mitsubishi L200 D/C 4X4 TD Dakar CRS Auto,19990000,216.235 km,Automática,Diesel
2007 Ford Shelby Gt,36900000,54.000 km,Manual,Bencina
2018 BMW X1 sDrive 20i Luxury - RESERVADO,23900000,21.186 km,Automática,Bencina
2015 Mercedes-Benz Gla 200 1.6 GLA 200 DCT,20990000,99.000 km,Automática,Bencina
2016 Audi A5 1.8 TFSI Multitronic,22500000,70.000 km,Automática,Bencina
2020 Renault Symbol 1.6 Manual Zen,10890000,14.932 km,Manual,Bencina
2017 Fiat Uno,6200000,1.250.000 km,Manual,Bencina
2015 Mitsubishi L200,13000000,230.000 km,Manual,Diesel
2015 Mazda 3 2.0 Skyactiv-G V,11800000,72.000 km,Manual,Bencina
2010 Chevrolet Combo Van 1.3D Puerta Lateral AB,4680000,245.000 km,Manual,Diesel
2017 Ford Fusion,18300000,52.000 km,Automática,Bencina
2014 Audi A3 1.4 TFSI Attraction,13990000,127.600 km,Manual,Bencina
2020 Subaru Impreza 1.6 CVT Auto Sport 4WD,17300000,15.900 km,Automática,Bencina
2011 Mazda Bt-50 2.5,11690000,226.780 km,Manual,Diesel
2011 Audi Tt,17290000,106.000 km,Automática,Gas
2018 Mitsubishi L200 2.4 TD Manual Work CD CR,18800000,120.000 km,Manual,Diesel
2014 Peugeot Partner 1.6 HDI L1 90HP Pack AA,860000,1 km,Manual,Diesel
2014 Land Rover Freelander 2,16500000,48.500 km,Automática,Bencina
2008 Mercedes-Benz C 180 C 180 K,8500000,200.000 km,Automática,Bencina
2013 Honda Accord 2.4 Auto,12990000,114.000 km,Automática,Bencina
2018 Nissan Np300 2.3 DSL Auto LE 4WD,22500000,64.000 km,Automática,Diesel
2015 Land Rover Discovery Sport,24800000,112.000 km,Automática,Diesel
2021 SKODA Fabia 1.0 110 HP Ambiente,13500000,700 km,Manual,Bencina
2019 Ram Ram 1500 3.6 1500 SLT Quad Cab Auto 4WD,29650000,24.892 km,Automática,Bencina
2015 Peugeot Partner Origin,9500000,217.000 km,Manual,Diesel
2016 Mazda 3 2.5 GT SR BOSE 6AT,14990000,93.400 km,Manual,Bencina
2020 Peugeot 208 1.2 Puretech Auto 110HP Signature +,16500000,3.400 km,Automática,Bencina
2020 Ford Expedition 3.5 Auto Limited 4WD,52980000,2.400 km,Automática,Bencina
2021 Ram Ram 1500 3.6 Big Horn Crew Cab 4WD,38480000,13.500 km,Automática,Bencina
2014 Mitsubishi L300,9250000,88.750 km,Manual,Bencina
2019 Volkswagen Tiguan TSI TRENDLINE,19200000,30.000 km,Manual,Bencina
2016 Peugeot 308 alure pack,14890000,68.000 km,Manual,Diesel
2000 BMW Z3,11600000,184.000 km,Manual,Bencina
2019 MINI F56,19900000,12.500 km,Automática,Bencina
HYUNDAI ACCENT 2014 RB HB GLS 1.4,7990000,76.856 km,Manual,Bencina
2008 Ford Ranger,8000000,250.000 km,Manual,Diesel
2017 Hyundai Tucson LX 2.O OL GLS 6AT 4 x 4 WD,19180000,63.000 km,Automática,Bencina
2013 BMW X6 3.0 XDrive30D A,28990000,107.000 km,Automática,Diesel
2017 Kia Morning,7590000,82.000 km,Manual,Bencina
2019 Honda Ridgeline 3.5 RTL Auto 4WD,31990000,50.625 km,Automática,Bencina
2015 Nissan Qashqai,12900000,110.000 km,Manual,Bencina
2016 Mazda 2 1.5 GT Skyactive Sport,10990000,175.000 km,Manual,Bencina
2015 Citroën C4 Picasso,12500000,118.000 km,Manual,Diesel
2010 Subaru New Legacy,8600000,151.000 km,Automática,Bencina
2020 Nissan Kicks,1000000,46.000 km,Manual,Bencina
2012 Audi S4 3.0 TFSI STronic Quattro,17980000,135.000 km,Automática,Bencina
2014 Chevrolet Orlando,10800000,160.000 km,Manual,Diesel
2014 Foton Midi 1.5,5200000,165.000 km,Manual,Bencina
2011 Dodge Ram 1500,16900000,144.530 km,Automática,Bencina
2016 Renault Clio 2,8970000,59.000 km,Manual,Bencina
2014 Ford Ecosport,9990000,122.000 km,Automática,Bencina
2013 Hyundai Accent 1.6 RB GLS 2AB ABS,11500000,235.000 km,Manual,Bencina
2016 Jeep Grand Cherokee 6.4 Auto SRT8 4WD,45000000,86.000 km,Automática,Bencina
2021 Audi A1 1.0 30 TFSI S Tronic Sport Sportback,23900000,10.000 km,Automática,Bencina
2017 Ford Ecosport 1.6 Manual SE,11990000,60.109 km,Manual,Bencina
2007 Hyundai Tucson,8300000,217.000 km,Manual,Diesel
2015 Fiat Fiorino 1.3 Diesel City PL,6900000,125.000 km,Manual,Diesel
2014 Toyota Yaris 1.5 GLI AA,7190000,160.000 km,Manual,Bencina
SUZUKI GRAND NOMADE 2017 GLX SPORT 2.4,13590000,45.744 km,Manual,Bencina
2018 Chevrolet Sail 1.5,7200000,47.000 km,Manual,Bencina
2019 Kia Morning,8000000,61.800 km,Manual,Bencina
2020 MINI Cooper,23000000,13.000 km,Automática,Bencina
2011 Hyundai Getz FL GL 1.4,5000000,73.695 km,Manual,Bencina
2016 Suzuki Ciaz 1.4 GL,7800000,57.600 km,Manual,Bencina
2018 Chery Tiggo 2 1.5 GLS,9300000,70.000 km,Manual,Bencina
2017 Chevrolet Cobalt 1.8 Auto LTZ,4400000,55.000 km,Automática,Bencina
2018 Chevrolet Silverado 5.3 Auto Midnight DC 4WD,34500000,64.000 km,Automática,Bencina
2019 Chevrolet Equinox 1.5T Auto LS,21590000,65.000 km,Automática,Bencina
2005 Fiat Strada,2500000,384 km,Manual,Diesel
2012 Jac 137 Sport 1.3 SE,4000000,120.000 km,Manual,Bencina
2017 Volkswagen Bora 2.0 TDI DSG Auto Advance,14700000,67.000 km,Automática,Diesel
2013 Hyundai New Tucson,13170000,134.000 km,Manual,Diesel
2019 Ford Mustang 5.0 GT Premium Auto,34750000,41.000 km,Automática,Bencina
2018 BMW X5,34990000,66.000 km,Automática,Diesel
2007 Mercedes-Benz Slk 280,14980000,134.000 km,Automática,Bencina
2020 Kia Soluto 1.4 LX AC,11490000,12.000 km,Manual,Bencina
2017 Mitsubishi Montero Sport 2.4 Diesel Auto,24490000,90.000 km,Automática,Diesel
2015 Toyota Rav4,14500000,92.500 km,Manual,Bencina
2021 Fiat Qubo 1.4 Manual Dynamic,12000000,9.700 km,Manual,Bencina
1989 Volkswagen Kombi,4800000,1 km,Manual,Bencina
2018 Subaru New XV,20000000,31.446 km,Automática,Bencina
2016 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,9499000,138.000 km,Manual,Diesel
2015 Ford Ecosport,9900000,135.000 km,Manual,Diesel
2015 Kia Sportage 2.0 LX AC DAB,13500000,150.000 km,Manual,Bencina
2015 Suzuki Grand Nomade 2.4 GLX Sport,10500000,70.000 km,Manual,Bencina
2015 Nissan Navara 2.5,13900000,241.475 km,Manual,Diesel
2009 Citroën C4 1.6 Auto,4000000,100.000 km,Automática,Bencina
2021 Chevrolet Silverado 5.3 Auto LTZ DC 4WD,36190000,NA,Automática,Bencina
2007 Honda Cr-V,8500000,179.900 km,Automática,Bencina
2003 Toyota Camry 3.0 24V V6,6200000,176.000 km,Automática,Bencina
2019 Kia Rio 5 1.4 Manual EX Full,12990000,26.000 km,Manual,Bencina
2017 Dodge Ram 1500,24990000,67.600 km,Automática,Bencina
2017 Hyundai GRAND I10 BA GL 1.2 MT,7990000,30.315 km,Manual,Bencina
2010 Dodge Ram,12000000,145.000 km,Automática,Bencina
2011 Hyundai Accent MC 1.4 GL PS AE AA,6400000,205.000 km,Manual,Bencina
