Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Volvo V40,13490000,86.000 km,Automática,Bencina
2014 Kia Morning,5800000,97.000 km,Manual,Bencina
2012 Volkswagen Golf 1.6 A6 Highline,7000000,112.000 km,Manual,Bencina
2013 Volvo S60 1.6 T4 Auto,12980000,154.427 km,Automática,Bencina
2017 Kia Morning,7290000,26.700 km,Manual,Bencina
2016 Chevrolet SPARK GT 1.2 FULL,7490000,85.000 km,Manual,Bencina
1998 Suzuki Samurai,5000000,80.000 km,Manual,Bencina
2018 INFINITI Q50 2.0 Auto,20990000,18.500 km,Automática,Bencina
2019 MG Mg Zs 1.5 Comfort,9590000,98.300 km,Manual,Bencina
2011 Mazda 2 1.5 V,7000000,114.000 km,Manual,Bencina
2016 Hyundai Tucson 2.0 Auto CRDI GL Advance,18990000,123.000 km,Automática,Diesel
2021 Hyundai Grand I10 1.2 Value,9500000,3.000 km,Manual,Bencina
2020 Faw R7 1.6 Basic,11000000,35.000 km,Manual,Bencina
2012 BMW M3 MIRAMAR 4.0L V8 450 HP,48900000,8.500 km,Automática,Bencina
2018 Mercedes-Benz Gla 200 SOLO 22.000 KILOMETROS,21300000,22.000 km,Automática,Bencina
2017 Opel Corsa,15000000,56.000 km,Automática,Bencina
2015 Mazda 3 2.0 Skyactiv-G V,12850000,71.000 km,Manual,Bencina
2019 Mazda 6 ALL NEW 6,18880000,30.600 km,Automática,Bencina
2021 Chevrolet BLAZER RS 3.6L LT FWD,37990000,1 km,Automática,Bencina
1989 Oldsmobile CUTLASS 3.0 Supreme,6650000,127.200 km,Automática,Bencina
2015 Chevrolet SAIL 1.4,6290000,23.000 km,Manual,Bencina
2017 Great Wall Haval 6 Jtkk37,10500000,83.500 km,Manual,Bencina
2019 FORD ECOSPORT 1.5 Manual Titanium,16990000,45.390 km,Manual,Bencina
2018 Volkswagen Tiguan TIGUAN TSI 1.4 AUT,19890000,76.033 km,Automática,Bencina
2011 Kia Magentis Morning,5500000,94.000 km,Manual,Bencina
2014 Audi Q3 2.0 TFSI S Tronic Quattro,20000000,100.000 km,Automática,Bencina
1998 Volkswagen Escarabajo,4500000,137.000 km,Manual,Bencina
2020 Volkswagen Gol,7200000,21.600 km,Manual,Bencina
2009 Ford Ranger XLT 4X4 2.5L DSL,9800000,249.000 km,Manual,Diesel
2016 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,29000000,100.000 km,Automática,Bencina
2021 Zxauto Terralord 2.5 Diesel LUX Plus,13800000,6.059 km,Manual,Diesel
2017 Volvo V40 2.0 T4 R-Design,16800000,46.000 km,Manual,Bencina
2013 Peugeot 3008,9500000,125.061 km,Manual,Diesel
CHEVROLET AVEO 2014 AVEO LS 1.4,5190000,119.000 km,Manual,Bencina
2014 Suzuki Swift 1.2 GL,7800000,72.000 km,Manual,Bencina
2014 BMW 530 3.0 530D A,24990000,84.000 km,Automática,Diesel
2017 Ssangyong REXTON 2.2 4x4 FULL,18790000,98.000 km,Automática,Diesel
2008 Renault Megane II 1.6 AUTHENTIQUE AA,4950000,129.000 km,Manual,Bencina
2018 Zna Succe,7200000,52.000 km,Manual,Bencina
TOYOTA RAV4 2015 RAV4 2.5,15490000,50.752 km,Manual,Bencina
2014 Hyundai H-1 2.5 CRDI GL 3S Doble Puerta,12000000,200.000 km,Manual,Diesel
2017 Baic X55 1.5 Manual Comfort,9500000,160.000 km,Manual,Bencina
2015 Citroën C4 1.4 VTi 95 Seduction,9700000,88.000 km,Manual,Bencina
2016 Jac S3 1.5 Luxury,8250000,102.000 km,Manual,Bencina
2010 Hyundai Tucson 2.0 GL 2WD AA,10500000,200.000 km,Manual,Bencina
2018 Porsche Cayenne 4.0 V8 Turbo Triptonic 4WD,46900000,75.000 km,Automática,Bencina
2018 Dodge Journey,17000000,64.000 km,Automática,Bencina
2017 Ford F-150 3.5 XLT Regular Cab,22500000,41.800 km,Automática,Bencina
2019 Ford F-150 3.5 Raptor Auto Ecoboost 4WD,60000000,58.500 km,Automática,Bencina
2012 Dodge Durango,16000000,132.300 km,Automática,Bencina
2019 Audi Tt 2.0 TFSI Stronic Auto Coupe,33800000,18.950 km,Automática,Bencina
2013 Nissan Tiida 1.6 S AC,7000000,200.000 km,Manual,Bencina
2009 Ford Explorer XLT Comfort 4X2,9700000,198.000 km,Automática,Bencina
2020 Ford F-150 5.0 Double Cab XLT 4WD,38970000,10.000 km,Automática,Bencina
2017 Toyota Rav4 2.5 Super Lujo Auto 4WD,18900000,101.000 km,Automática,Bencina
2010 Nissan Navara 2.5 SE 4X4 DC 2AB ABS Diesel,11900000,206.000 km,Manual,Diesel
2015 Audi Q3 2.0 TFSI S Tronic Quattro,18400000,111.000 km,Automática,Bencina
TOYOTA RUSH 2021 RUSH XEI 1.5 AUT,21590000,8.250 km,Automática,Bencina
2019 BMW X3 2.0 XDrive20i Urban A,43990000,20.000 km,Automática,Bencina
2014 Toyota 4Runner,21990000,60.000 km,Automática,Bencina
2012 Citroën C4 1.6 120 HP Seduction SE,7500000,171.200 km,Manual,Bencina
SUBARU OUTBACK 2017 2.5I PREMIUM,21280000,106.000 km,Automática,Bencina
2019 Toyota Hilux 2.8D SRV Auto 4WD,30390000,85.000 km,Automática,Diesel
2013 MINI Cooper 1.6 COOPER 1.6,15780000,73.000 km,Manual,Bencina
2013 Mitsubishi Montero Sport 2.5 Diesel G2 4X4 Auto,17150000,120.000 km,Automática,Diesel
2017 Peugeot 308 1.2 Puretech 130 HP Manual Allure Pack,10700000,138.000 km,Manual,Bencina
2017 Mazda 3 2.0 Skyactiv-G V Auto,15490000,43.000 km,Automática,Bencina
2019 Peugeot Expert 2.0 HDI 150 HP Manual Premium,24000000,72.000 km,Manual,Diesel
2017 Kia Cerato 1.6 EX Manual AC ABS,11900000,122.104 km,Manual,Bencina
2018 Lexus Ct,20590000,26.700 km,Automática,Híbrido
2017 Mahindra Scorpio 2.2 DSL 2AB ABS,11750000,105.000 km,Manual,Diesel
2017 Kia Grand Carnival,26500000,98.950 km,Automática,Diesel
2018 Renault Clio 1.2 Manual Expression Rojo,10800000,52.235 km,Manual,Bencina
2021 Baic X55 1.5 Comfort,14990000,3.571 km,Manual,Bencina
2018 Mitsubishi Outlander,15500000,68.000 km,Automática,Bencina
2019 Chery Arrizo5 1.5 GLX,8690000,7.300 km,Manual,Bencina
2013 Samsung Sm3 PE 1.6 Entry,5500000,355.000 km,Manual,Bencina
2011 Nissan MURANO LE SR,12990000,115.000 km,Automática,Bencina
2017 Chevrolet Sail 1.5 LS,7990000,31.000 km,Manual,Bencina
2013 SsangYong Actyon Sports,11490000,154.000 km,Automática,Diesel
2015 Opel Corsa 1.4 Enjoy,8100000,99.600 km,Manual,Bencina
2012 BMW X6,22350000,114.000 km,Automática,Bencina
2020 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,45500000,25.000 km,Automática,Bencina
2010 Volkswagen Golf 2.0 High 2AB ABS,6000000,170.000 km,Manual,Bencina
2021 BMW 320 2.0 320D Sport Line A,34500000,700 km,Automática,Diesel
2021 Mahindra Pik Up 2.2 CRD Work SC,12084999,NA,Manual,Diesel
2017 Mazda 3 2.5 Skyactiv-G GT Auto,16990000,82.000 km,Automática,Bencina
2017 Kia Morning 1.2 EX Full,7590000,83.000 km,Manual,Bencina
2013 Chevrolet D-Max 2.5 DC DAB ABS 4X4,14000000,173.000 km,Manual,Diesel
2012 Ford Escape ford,8000000,163.000 km,Automática,Bencina
2014 Peugeot Expert 1.6 HDI 90 HP L2H1,13500000,77.303 km,Manual,Diesel
HYUNDAI PORTER 2018 PORTER D CAB 2.5,19190000,107.444 km,Manual,Diesel
2018 BMW 118,18000000,43.500 km,Automática,Bencina
2012 Volvo S60 2.0 T5 Auto,12490000,118.000 km,Automática,Bencina
2012 Dodge Caliber,8800000,206.000 km,Automática,Bencina
2011 Ford Fiesta 1.6 Trend AC HB,6800000,176.000 km,Manual,Bencina
2014 Chevrolet Tracker 1.8 LT Auto 4WD,12000000,66.000 km,Automática,Bencina
2015 BMW X1,19800000,51.000 km,Automática,Bencina
2015 Mahindra Xuv500 2.2 Diesel 4WD,10700000,187.000 km,Manual,Diesel
2013 CHEVROLET SUBURBAN 5.3 LT Auto 4WD,23990000,141.804 km,Automática,Bencina
