Nombre,Precio,kilometraje,Transmisión,Combustible
2015 SsangYong Actyon Sports 2.0D LL,13380000,164.327 km,Manual,Diesel
2016 Audi A5 1.8 TFSI Multitronic,22500000,70.000 km,Automática,Bencina
2018 Hyundai Elantra 1.6 Manual GLS 2AB AC ABS Smart,13470000,72.000 km,Manual,Bencina
2012 Suzuki Kizashi 2.4 GLX Auto,7990000,105.000 km,Automática,Bencina
2013 SsangYong Korando 2.0 ABS,11000000,60.000 km,Manual,Bencina
2017 SsangYong Actyon Sports 2.0D Auto 4WD NAS723,16500000,125.000 km,Automática,Diesel
2012 Ford F-150 F-250 LARIAT 6.7 V8 DIESEL MUCHOS EXTRAS POCOS KMS IMPECABLE,39780000,135.000 km,Automática,Diesel
2012 Chevrolet Tahoe 5.3 LTZ Auto,19995000,1 km,Automática,Bencina
2012 Dodge Ram,26800000,135.000 km,Automática,Diesel
2011 Volvo C30,9000000,115.000 km,Automática,Bencina
2011 SsangYong Actyon Sports 2.0 4x2 Semi Full,8600000,157.000 km,Manual,Diesel
2015 Hyundai Accent 1.6 RB GL 2AB AC Auto,9990000,44.000 km,Automática,Bencina
2016 Mazda 5,13000000,65.854 km,Manual,Bencina
2019 Ford Focus 2.0 SE Power Shift Auto,14990000,14.780 km,Automática,Bencina
2019 Ford Fiesta Hb,10500000,30.000 km,Manual,Bencina
2009 Peugeot 207,3000000,134.000 km,Manual,Bencina
SUBARU IMPREZA 2010 IMPREZA 2.0 AUT,9490000,118.563 km,Automática,Bencina
2013 Land Rover Discovery 3.0D HSE Auto 4WD,26900000,155.000 km,Automática,Diesel
2017 Volkswagen Golf 2.0 TDI Manual Comfortline,15000000,46.000 km,Manual,Diesel
2017 Mazda 3 2.0 Manual Skyactiv-G V,14200000,69.500 km,Manual,Bencina
2006 Hyundai Elantra FL 1.8 GLS AT AC,5700000,117.893 km,Automática,Bencina
2018 Porsche 911 3.0L TURBO 700 HP,129000000,11.900 km,Automática,Bencina
2016 Subaru Outback 2.5I CVT XS Dynamic 4WD,17990000,107.100 km,Automática,Bencina
2018 Chevrolet Silverado RC 4X4 5.3 AUT,32990000,27.500 km,Automática,Bencina
2018 Chevrolet Prisma 1.4 LTZ,8990000,62.000 km,Manual,Bencina
2014 Chevrolet Silverado LT 4WD 5.3 AUT,20980000,114.995 km,Automática,Bencina
2004 Hyundai Terracan,6500000,199.000 km,Manual,Diesel
2011 Hyundai H-1 2.5 CRDI GL 3S,10990000,280.000 km,Manual,Diesel
2016 Changan Cv1 1.0 Luxury 2AB,4500000,64.000 km,Manual,Bencina
2020 Mitsubishi L200 2.4 TD CD Dakkar High Powerl 4WD,21300000,40.000 km,Manual,Diesel
2016 Jeep Grand Cherokee,26470000,69.980 km,Automática,Bencina
2013 Chevrolet Captiva 2.4 LS,10990000,139.000 km,Manual,Bencina
2011 Renault Fluence 2.0 Privilege,7500000,70.000 km,Automática,Bencina
1998 Ford Escort 1.4 GL EURO ESCORT,1200000,350.000 km,Manual,Bencina
2012 Volkswagen Bora Trendline Sky Auto,7600000,105.000 km,Automática,Bencina
2019 Volkswagen Gol 1.6 Comfortline,9000000,18.000 km,Manual,Bencina
2015 Volkswagen Amarok 2.0 TDI 4WD,15500000,200.000 km,Manual,Diesel
1993 Chevrolet Luv,3000000,100.000 km,Manual,Bencina
2006 BMW 330,9950000,1.550.000 km,Automática,Bencina
2020 Volkswagen Amarok 2.0 TDI Manual Trendline 4WD,25900000,22.000 km,Manual,Diesel
