Nombre,Precio,kilometraje,Transmisión,Combustible
2010 Jeep Compass 2.4 Sport 4X4 Auto,11500000,1.400.000 km,Automática,Bencina
2001 BMW 740 740IA,10500000,252.204 km,Automática,Bencina
2014 SSANGYONG ACTYON SPORTS 2.0D,13990000,135.000 km,Automática,Diesel
2013 Suzuki Alto 0.8 800 GL,4190000,74.000 km,Manual,Bencina
2016 Suzuki Swift 1.2 GL,8990000,80.000 km,Manual,Bencina
2018 Hyundai Grand I10 1.2 Manual GLS AC 2AB ABS PE,8500000,38.000 km,Manual,Bencina
2020 Peugeot 301 1.6 HDI Active,10180000,NA,Manual,Diesel
2020 Ford Ranger 3.2 DSL Auto Limited 4WD,29500000,15.700 km,Automática,Diesel
2020 Dodge Ram 2500 LARAMIE 6.4 HEMI,56690000,21.000 km,Automática,Bencina
2019 Suzuki Alto 0.8 800 Manual DLX AC 2AB,6200000,68.000 km,Manual,Bencina
2015 Dodge Journey,14800000,126.000 km,Automática,Bencina
2017 SKODA Spaceback,11800000,73.000 km,Automática,Bencina
1993 Honda Civic,7800000,100.000 km,Manual,Bencina
2015 Mazda Cx-9 3.7 GT Auto 4WD,18470000,92.000 km,Automática,Bencina
2019 BMW X2 2.0 SDrive 20i Millennial DCT Nav,30200000,13.500 km,Automática,Bencina
2018 Mazda Cx-9 GT AWD 2.5 TURBO,28990000,35.200 km,Automática,Bencina
2017 Chery Arrizo3 1.5 GLS,7290000,98.563 km,Manual,Bencina
2018 Kia Rio 5 SPORT 1.6 FULL,13790000,29.000 km,Manual,Bencina
2021 Ford Territory 1.5 Trend CVT,21000000,18.210 km,Automática,Bencina
2021 Uaz Profi 2.7 CS GLP 4WD,16291100,6 km,Manual,Bencina
1969 Austin Healey Sprite 1.3,11300000,1 km,Manual,Bencina
2016 Kia Sorento Gsl Ex 2.4,15950000,98.000 km,Manual,Bencina
2018 RAM. RAM 1500 3.6 1500 SLT Quad Cab Auto 4WD,29990000,88.290 km,Automática,Bencina
2019 Ford Edge,26980000,29.500 km,Automática,Bencina
2015 Great Wall Wingle 5 2.0 VGT Diesel LUX 4WD,10000000,140.000 km,Manual,Diesel
FORD ECOSPORT 2016 ECOSPORT 1.6,11390000,139.281 km,Manual,Bencina
2011 Chevrolet Captiva 2.4 LS,9390000,100.000 km,Manual,Bencina
2013 Ford Fiesta 1.6 SE,7490000,109.000 km,Manual,Bencina
2018 Mitsubishi CANTER 613,20000000,52.200 km,Manual,Diesel
2013 Porsche Cayenne 3.0 S Hybrid Tiptronic 4WD,27990000,90.000 km,Automática,Bencina
2015 Suzuki Sx4 1.6 GLX,8500000,77.000 km,Manual,Bencina
2016 Dodge Ram 1500 CREW CAB LARAMIE 4X4 5.7 AUT,31990000,137.557 km,Automática,Bencina
2012 Mercedes-Benz C 180 1.8 C CGI Blue Efficiency,13500000,105.000 km,Automática,Bencina
2008 Jeep Compass 2.4 LIMITED AUTO,9800000,108.737 km,Automática,Bencina
2012 Jeep Wrangler RUBICON 3.8 AT,25490000,89.714 km,Automática,Bencina
2015 Mazda 3 1.6 S,10200000,148.000 km,Manual,Bencina
2005 Fiat Uno,2200000,211.000 km,Manual,Bencina
2012 Chery Iq,3000000,83.664 km,Manual,Bencina
2017 Mazda 3 2.5 Auto Skyactiv-G GT A. Bose,15800000,12.100 km,Automática,Bencina
2017 Ford Focus,12000000,21.000 km,Automática,Bencina
2012 BMW X3 2.0 XDrive20D 4WD,18280000,200.000 km,Automática,Diesel
2005 Suzuki Grand Vitara,6500000,252.500 km,Manual,Bencina
2011 Renault Logan 1.6 Expression,4700000,125.000 km,Manual,Bencina
2017 Mazda Cx-5 2.0 Skyactiv R Auto,17900000,43.800 km,Automática,Bencina
2017 MG Mg3 1.5 Comfort Plus,7450000,66.000 km,Manual,Bencina
2014 SsangYong Actyon Sports,11950000,160.000 km,Automática,Diesel
2016 Chevrolet Traverse,15000000,47.000 km,Automática,Bencina
2020 Mercedes Benz GLE 63 AMG 5.5 4MATIC Coupé,83400000,58.200 km,Automática,Bencina
