Nombre,Precio,kilometraje,Transmisión,Combustible
2016 Volkswagen Gol 1.6 Trendline,9990000,39.000 km,Manual,Bencina
2004 Subaru Outback 2.5 AUTO Limited,6000000,210.000 km,Automática,Bencina
1991 Mercedes Benz 300 CE 24 Coupe,20990000,177.000 km,Automática,Bencina
2018 Ford EDGE AT ECOBOOST,18990000,55.000 km,Automática,Bencina
2012 Dodge Ram,26800000,135.000 km,Automática,Diesel
2017 Kia Optima 2.0 EX Auto,15490000,65.000 km,Automática,Bencina
2017 Volvo S60 2.0 D2 Comfort Powershift,15150000,72.000 km,Automática,Diesel
2012 Chevrolet Sail AUTO,5900000,95.600 km,Manual,Bencina
2014 Toyota Hilux 2.5 D SR DC,14990000,215.000 km,Manual,Diesel
2019 Mercedes-Benz Gl 350 aleman,48000000,78.000 km,Automática,Diesel
2014 Opel Astra 1.6 Turbo Auto Enjoy,9900000,92.500 km,Automática,Bencina
2018 Kia Sportage 4x2,22800000,68.000 km,Manual,Diesel
2015 Changan Cs35 1.6 Comfort,7800000,60.600 km,Manual,Bencina
2013 Suzuki Swift 1.4 GA AC,7800000,93.000 km,Manual,Bencina
2014 Honda CR-V 2.4 AUT,13790000,106.000 km,Automática,Bencina
2018 Volvo V40 2.0 D2 Comfort,15500000,57.000 km,Manual,Diesel
2011 Volvo V60 3.0 T6 AWD,12000000,108.000 km,Automática,Bencina
2019 Mahindra Pick Up,14000000,35.000 km,Manual,Diesel
2012 Nissan Qashqai 2.0 4x4 Auto,12800000,78.000 km,Automática,Bencina
2019 Hyundai Accent 1.4 RB Manual GL 2AB ABS AC,11380000,42.068 km,Manual,Bencina
2017 Citroën C3 1.6 Manual BlueHDI 75 S&S Shine C. Cam,12990000,125.000 km,Manual,Diesel
2012 Toyota Corolla 1.6 GLI,7990000,90.000 km,Manual,Bencina
2017 Mahindra Xuv500 2.2 Manual Diesel,11790000,62.000 km,Manual,Diesel
2008 Suzuki Sx4,3800000,270.000 km,Manual,Bencina
2006 Toyota Corolla 1.6 VVT-i Sport,6480000,150.000 km,Manual,Bencina
2018 Mazda Cx-5 2.0 Skyactiv R Auto,21250000,27.000 km,Automática,Bencina
2017 Renault Duster 1.6 FULL,10890000,50.118 km,Manual,Bencina
2016 Lifan CARGO 1.2 DA MT 5P,5790000,48.150 km,Manual,Bencina
2007 Kia Carens,5400000,246.750 km,Manual,Diesel
2017 Kia Grand Carnival DIESEL 2.2 AT,27900000,73.500 km,Automática,Diesel
2020 Porsche Macan 2.0,47990000,3.800 km,Automática,Bencina
2014 Porsche 911 CARRERA S,63900000,42.000 km,Automática,Bencina
1969 Volkswagen Kombi,3500000,100.000 km,Manual,Bencina
2015 Citroën C-ELYSEE 1.6 HDI Seduction,9990000,128.000 km,Manual,Diesel
2011 Toyota 4Runner 4.0 SR5 4x4 Auto,15000000,159.000 km,Automática,Bencina
2014 Hyundai Sonata 2.0 YF GLS Auto,13500000,250.000 km,Automática,Bencina
2016 Suzuki Swift 1.2 GLS Auto,9890000,99.320 km,Automática,Bencina
2012 Chevrolet Combo Van 1.3D Puerta Lateral AB,4800000,214.000 km,Manual,Diesel
2013 Suzuki Jimny,8800000,120.000 km,Manual,Bencina
2018 Nissan Qashqai,14500000,62.000 km,Manual,Bencina
2015 Suzuki Kizashi 2.4 GLX Limited CVT,10350000,118.000 km,Automática,Bencina
2014 Audi A3 1.8 TFSI S Tronic,16200000,107.000 km,Automática,Bencina
2015 Kia Sportage 2.0 LX AB,12890000,72.988 km,Manual,Bencina
2017 SsangYong Actyon Sports 2.0D Manual Full 4WD NAS712,13990000,144.000 km,Manual,Diesel
2019 Volkswagen Tiguan 2.0 TDI DSG Comfortline 7A 4Motion,23580000,60.000 km,Automática,Diesel
2015 Baic Plus,5500000,118.000 km,Manual,Bencina
2008 SsangYong Actyon Sports 2.0 4x2 FULL,7600000,200.000 km,Manual,Diesel
2015 Nissan Navara,14400000,180.000 km,Automática,Diesel
2014 Jinbei Haise 2.5 Diesel Furgón Alto,10490000,90.000 km,Manual,Diesel
2010 Volvo S40 T5 2.5 TURBO,8690000,131.404 km,Automática,Bencina
2015 SsangYong Korando 2.0 Auto STD Full,13000000,60.700 km,Automática,Bencina
2016 Ford Escape 2.0 Ecoboost SE Auto 4WD,14590000,90.000 km,Automática,Bencina
2013 Subaru New XV,12000000,16 km,Automática,Bencina
2016 Suzuki Celerio 1.0 GLX,7590000,67.000 km,Manual,Bencina
2016 Ford Ranger 3.2 DSL Duratorq XLT 4WD,17990000,139.000 km,Manual,Diesel
2014 Volvo Xc60 2.0 T5 Powershift Comfort,16500000,83.000 km,Automática,Bencina
2018 Nissan Kicks 1.6 Manual Sense,13490000,75.000 km,Manual,Bencina
2019 Chevrolet N300,8600000,67.814 km,Manual,Bencina
2012 Mitsubishi Montero,16500000,115.000 km,Automática,Bencina
2020 Ford Cobra HOT ROD,42280000,4.000 km,Automática,Bencina
2012 SsangYong Kyron 2.0D 4x2,7990000,193.000 km,Manual,Diesel
2018 Subaru Impreza 2.0i CVT Auto XS Sport 4WD,17500000,19.000 km,Automática,Bencina
2010 Hyundai Getz FL 1.4 GL 2AB,5690000,164.599 km,Manual,Bencina
2020 BMW 140 M140i,35000000,3.800 km,Automática,Bencina
2017 Porsche 911,127550000,7.500 km,Automática,Bencina
2012 Chevrolet Spark Gt,3900000,101.000 km,Manual,Bencina
2019 Volkswagen Tiguan,21990000,29.000 km,Automática,Bencina
2017 Audi A3 FL TFSI SEDAN 1.4 AUT,18680000,74.000 km,Automática,Bencina
2007 Mazda 6 2.0 Sport Touring,7990000,188.000 km,Automática,Bencina
2005 Chevrolet Epica 2.0 Ls 16v,4000000,220.000 km,Manual,Bencina
2018 Great Wall M4 1.5 EN,8480000,27.000 km,Manual,Bencina
2014 SsangYong Actyon actyon sport,8400000,227.488 km,Manual,Diesel
2019 Volvo Xc60 2.0 T5 Momentum Auto 4WD,32500000,16.000 km,Automática,Bencina
2013 BMW 116 1.6 116i,13390000,103.500 km,Manual,Bencina
2018 Mercedes-Benz A 45 Amg 2.0 A 45 AMG Auto 4Matic,32990000,57.157 km,Automática,Bencina
2011 Maserati Granturismo S 4.7L V8 440 HP,45000000,39.200 km,Automática,Bencina
2018 Hyundai Tucson TL 2.0 AUT,18280000,75.700 km,Automática,Bencina
2017 Chevrolet Silverado 5.3 Auto LT Z71 RC 4WD,26980000,55.000 km,Automática,Bencina
2021 Mercedes-Benz C 200 2.0 TURBO AUT,36990000,NA,Automática,Bencina
2013 Toyota Rav4 2.5 aut,13500000,306.000 km,Automática,Bencina
2016 Mercedes-Benz Cla 250,22970000,54.000 km,Automática,Bencina
2014 Mazda Bt-50 2.2 DSL SDX 4WD,18500000,110.000 km,Manual,Diesel
2005 Peugeot Boxer Tolé 290C HDI,6800000,328.000 km,Manual,Diesel
2009 Mahindra Scorpio,6900000,191.400 km,Manual,Diesel
2015 Chevrolet Orlando 2.4 LT Auto,11450000,65.000 km,Automática,Bencina
2017 Nissan Nv350 Wide Long,18990000,128.755 km,Manual,Diesel
2018 Mazda Cx-5 2.0 Manual Skyactiv R,18750000,62.000 km,Manual,Bencina
2014 Mercedes-Benz E 200 2.0 E 200 Auto,18990000,67.000 km,Automática,Bencina
2012 Volkswagen Gol 1.6 Trendline,6490000,91.000 km,Manual,Bencina
2012 Mitsubishi Montero 3.8 MIVEC AT 4X4,15780000,108.249 km,Automática,Bencina
2018 Audi Tt Roadster Audi TT Cabrio S-line,37250000,14.500 km,Automática,Bencina
2017 Nissan Qashqai Advance,14900000,101.000 km,Automática,Bencina
2011 Peugeot Rcz 1.6 156 Auto,15500000,57.000 km,Automática,Bencina
2014 Ford F-150 3.7 Regular Cab XLT 4WD,17000000,67.000 km,Automática,Bencina
2012 Volvo C30 2.5 T5 R-Design,13800000,80.380 km,Manual,Bencina
2011 BMW 316 I 116,10990000,160.000 km,Automática,Bencina
2009 Toyota Camry 3.5 LEI AUTO,7500000,1.300.000 km,Automática,Bencina
2015 Toyota Rav4 2.0,15200000,94.000 km,Manual,Bencina
2014 Audi A3 1.2 TFSI S Tronic Attraction,13750000,104.000 km,Automática,Bencina
2017 Peugeot 208 1.2 Puretech 82 Active Pack,10290000,71.513 km,Manual,Bencina
