Nombre,Precio,kilometraje,Transmisión,Combustible
2019 Suzuki Ignis,8800000,30.000 km,Manual,Bencina
2005 Renault Clio Expression,3300000,140.000 km,Manual,Bencina
2018 Honda Wr-V,14100000,30.000 km,Automática,Bencina
2015 Volvo S60 1.6 T4 R-Design Powershift,13500000,94.000 km,Automática,Bencina
2014 Toyota 4Runner 4.0 Limited Auto 7P,19700000,170.000 km,Automática,Bencina
2004 Dodge Dakota 4X4 Quad Cab Sport,2500000,280 km,Automática,Bencina
2021 Dongfeng Rich 6 2.5D 4WD,15190000,NA,Manual,Diesel
2019 Kia Rio 5,10500000,31.300 km,Manual,Bencina
2009 Dodge Caliber,6200000,202.537 km,Automática,Bencina
2013 Peugeot 308 1.6 HDI 92 HP Active,9500000,166.000 km,Manual,Diesel
2015 Subaru Impreza,10600000,123.000 km,Manual,Bencina
2016 Renault Master 2.3 16V DCI,15990000,150.000 km,Manual,Diesel
2011 MINI Cooper 1.6,10000000,82.000 km,Automática,Bencina
2015 Mazda 3 2.0 Skyactiv-G V,11950000,70.000 km,Manual,Bencina
2019 Chevrolet Colorado 2.8TD Auto High Country 4WD,25990000,100.261 km,Automática,Diesel
VOLKSWAGEN AMAROK 2021 TRENDLINE 4X4,29500000,16.000 km,Manual,Diesel
2018 Mercedes-Benz Cla 180,22500000,29.000 km,Automática,Bencina
SUZUKI SWIFT 2016 SWIFT GA 1.2,8490000,59.500 km,Manual,Bencina
2013 Hyundai Tucson,12690000,80.000 km,Automática,Bencina
2018 Mercedes Benz C 300 2.0,34900000,59.670 km,Automática,Bencina
2018 MG Mg Zs,9800000,19.700 km,Manual,Bencina
2013 Samsung Sm3 LE 1.6,6190000,130.000 km,Manual,Bencina
SUZUKI CELERIO 2014 CELERIO GLX HB 1.0,7090000,53.855 km,Manual,Bencina
2016 SsangYong Actyon Sports 2.0D LL NAS611,13700000,130.000 km,Manual,Diesel
2015 Subaru Forester 2.5 CVT XS 4WD,15200000,111.000 km,Automática,Bencina
2020 Nissan Np300,24700000,24.000 km,Manual,Diesel
2013 Porsche Cayenne 4.8 GTS Tiptronic,34580000,82.000 km,Automática,Bencina
2017 Kia Morning 1.2 EX Full,7890000,55.000 km,Manual,Bencina
2015 Toyota Yaris 1.5 XLI,7700000,160.000 km,Manual,Bencina
2017 Mazda 3 2.0 Auto Skyactiv-G V SR,12000000,216.781 km,Automática,Bencina
2017 Nissan March,6990000,79.000 km,Manual,Bencina
2011 Renault Fluence 2.0 Expression,7150000,170.000 km,Manual,Bencina
2014 Mercedes-Benz 200,16990000,66.000 km,Manual,Bencina
2010 Subaru Forester,11500000,150.000 km,Automática,Bencina
