Nombre,Precio,kilometraje,Transmisión,Combustible
2012 Peugeot 3008 1.6 HDI 16V Premium,8900000,130.000 km,Manual,Diesel
2017 Mercedes-Benz Cla 180 1.6 CLA 180 DCT Auto,17600000,65.000 km,Automática,Bencina
2014 Chevrolet Sonic 1.6 LT,7500000,85.000 km,Manual,Bencina
2022 Maxus T60 Doble Cabina DX-GL-GLX,15220100,NA,Manual,Diesel
2011 Hyundai Tucson 2.0 LM GL 4WD AC 2AB ABS,10800000,165.000 km,Manual,Bencina
2010 Samsung Sm3 PE Auto Entry,5500000,193.000 km,Automática,Bencina
2018 Kia Sorento 2.4 GSL EX Auto 4WD,20990000,47.000 km,Automática,Bencina
2019 Mitsubishi L200,19000000,46.000 km,NA,NA
2014 Dodge Dart 2.0 Auto SXT Rallye Sport,15200000,68.000 km,Automática,Bencina
2004 Chevrolet Corsa,3800000,150.000 km,Manual,Otros
2021 Hyundai Tucson 2.0 Auto Plus,23000000,8.000 km,Automática,Bencina
2014 Hyundai Accent 1.6 RB GLS Full Auto,10850000,54.107 km,Automática,Bencina
2015 NISSAN X-TRAIL 2.5 i S 4x4,13990000,1 km,Manual,Bencina
1966 Ford MUSTANG 289 CABRIO REALMENTE NUEVO,31990000,200.000 km,Automática,Bencina
1995 Toyota Tercel,2380000,295.000 km,Manual,Bencina
2021 Ford Transit 2.2 Manual TDCI L3H3 PL,35938000,NA,Manual,Diesel
2021 FORD F-150 5.0 Double Cab XLT 4WD,39990000,27.155 km,Automática,Bencina
2017 Kia Morning 1.2 EX Auto DH DAB AC ABS,8290000,49.000 km,Automática,Bencina
2015 Mazda Mazda2 Mazda 2 2015,7900000,147.000 km,Manual,Bencina
2017 Chevrolet Silverado,28990000,58.000 km,Automática,Bencina
2009 Mercedes-Benz C 230 C 230 Avantgarde,11500000,92.769 km,Automática,Bencina
2019 Hyundai Grand I10 1.2,9690000,70.000 km,Manual,Bencina
2021 Maxus T60 2.0D Auto GLX 4WD,18500000,NA,Automática,Diesel
2011 Citroën C3 1.4,5990000,147.000 km,Manual,Bencina
2009 Mazda 3 1.6 V,10000000,143.000 km,Manual,Bencina
2003 Chevrolet Corsa Evolution 1.8 GLS,3300000,218.533 km,Manual,Bencina
2002 Chevrolet Silverado 5.3 4x4 Adventure SS Ext Cab,6500000,253.000 km,Automática,Bencina
2013 Volkswagen Gol 1.6 Trendline 2AB ABS,6800000,83.000 km,Manual,Bencina
2006 Kia Sportage,6600000,182.000 km,Manual,Diesel
2019 Mercedes-Benz C 300 Versión Look AMG,31450000,10.700 km,Automática,Bencina
2021 BMW X5 xDrive40i Executive - RESERVADO,60260000,2.313 km,Automática,Bencina
2014 Toyota Yaris 1.5 GLI,8000000,116.000 km,Manual,Bencina
2017 Suzuki Ciaz 1.4 Manual GL,8750000,54.000 km,Manual,Bencina
1996 Hyundai Accent,1000000,184.000 km,Manual,Bencina
2011 Volvo Xc60 2.0T 2WD,12800000,145.000 km,Automática,Bencina
2019 Volkswagen GOL 1.6L TRENDLINE MT,8990000,77.800 km,Manual,Bencina
2016 Peugeot 301 1.6 VTI,8400000,56.000 km,Manual,Bencina
2019 Mitsubishi L200,17800000,72.000 km,NA,NA
2016 Mercedes-Benz A 200,18500000,38.000 km,Manual,Bencina
2019 Volkswagen Virtus 1.6 Manual Comfortline,10500000,55.000 km,Manual,Bencina
PEUGEOT RCZ 2012 RCZ 1.6,17390000,73.000 km,Automática,Bencina
1990 Volkswagen Kombi,5900000,43.779 km,Manual,Bencina
2016 Nissan Sentra 1.8 Advance CVT,13000000,83.000 km,Automática,Bencina
2018 Audi A6 1.8 TFSI Stronic Auto,22900000,65.974 km,Automática,Bencina
2019 Chevrolet SPARK GT LP,8290000,17.000 km,Manual,Bencina
2017 Volkswagen Transporter alto,17250000,212.000 km,Manual,Diesel
2018 Renault Duster 1.6 Manual Zen,10000000,45.000 km,Manual,Bencina
2018 Mahindra Xuv500 2.2 Diesel Base,12990000,210.000 km,Manual,Diesel
2018 Mitsubishi L200,18300000,65.288 km,Manual,Diesel
2013 Samsung Sm3 LE 1.6,5900000,80.000 km,Manual,Bencina
2018 Citroën BERLINGO B9 DIESEL,11500000,73.379 km,Manual,Diesel
2019 Kia MORNING EX,9280000,79.097 km,Manual,Bencina
2016 BMW 235 M,28490000,100.000 km,Automática,Bencina
2017 Chevrolet Spark Gt,7100000,111.500 km,Manual,Bencina
2015 BMW X6,39999999,90.000 km,Automática,Diesel
2010 Chevrolet Optra,5200000,181.130 km,NA,Bencina
2017 Hyundai H-1 Van,18000000,130.000 km,Manual,Diesel
2011 BMW 116I,10990000,82.000 km,Manual,Bencina
2012 Subaru Tribeca 3.6 AWD 7A Limited Nav Auto,15490000,126.000 km,Automática,Bencina
2016 Ford Escape 2.0 Ecoboost SE Auto,15490000,97.000 km,Automática,Bencina
2008 Mercedes-Benz C 200 C 200 K Avantgarde,10890000,97.000 km,Automática,Bencina
2019 Nissan Versa 1.6 Manual Drive,9980000,18.000 km,Manual,Bencina
2019 Porsche Gt2 Rs,230000000,2.950 km,Automática,Bencina
2020 Peugeot 308,18390000,24.830 km,Automática,Diesel
2018 Mercedes-Benz A 250 2.0 A 250 Sport DCT Auto,23500000,52.000 km,Automática,Bencina
1997 Hyundai Accent,2400000,260.000 km,Manual,Bencina
2016 Hyundai Tucson 2.0 CRDI GL Advance,16000000,70.582 km,Manual,Diesel
2013 Volvo Xc70 D5 COMFORT,14700000,120.000 km,Automática,Diesel
2014 Kia Sportage 2.0 LX AB,12500000,117.000 km,Manual,Bencina
2018 Maxus T60 T60 GL,17800000,114.000 km,Manual,Diesel
2015 Mazda Cx-5 NEW CX5 GT 4X4 2.2 AT,16490000,181.500 km,Automática,Diesel
2007 Mazda 3 1.6 S MT AB,5500000,171.595 km,Manual,Bencina
2017 Volkswagen Golf A7 HB TSI 1.4,13990000,80.000 km,Manual,Bencina
2007 Mitsubishi Montero Sport,8500000,190.000 km,Manual,Diesel
2012 Samsung Sm7 LE Plus 2.3 Auto,5000000,95.000 km,Automática,Bencina
2010 Kia Sportage Pro LX Auto AC DAB 4X4,9500000,86.000 km,Automática,Bencina
2013 Porsche Cayenne 3.0TD Tiptronic 4WD,24500000,113.000 km,Automática,Diesel
2014 Nissan Qashqai+2 2.0 CVT,12750000,91.000 km,Automática,Bencina
2021 Land Rover Discovery Sport 2.0 P200 S Auto 4WD,35900000,6.000 km,Automática,Bencina
2012 BMW 316 316iA,11900000,140.000 km,Automática,Bencina
2013 Mercedes-Benz Cls 63 Amg 5.5 CLS 63 AMG,38490000,122.799 km,Automática,Bencina
2015 Audi A6 2.0 TDI Multitronic,22990000,82.878 km,Automática,Diesel
2017 Ssangyong REXTON 2.2 4x4 FULL,18790000,98.000 km,Automática,Diesel
2011 Volkswagen Golf,10290000,93.000 km,Automática,Bencina
2018 Brilliance Mini Bus 2.8 2HL,15500000,149.000 km,Manual,Diesel
SUZUKI DZIRE 2017 SEDAN 1.2,11180000,57.500 km,Manual,Bencina
2013 Nissan Navara,12500000,95.000 km,Manual,Diesel
2011 Mazda 3 2.0 R Auto,8700000,65.000 km,Automática,Bencina
2010 Jeep Grand Cherokee,12000000,108.700 km,Automática,Bencina
2014 Citroën C3,7990000,112.000 km,Manual,Diesel
2014 Hyundai Tucson 2.0 LM CRDI 6MT GL AC 2AB ABS,12300000,124.000 km,Manual,Diesel
2014 Hyundai Eon 0.8 GLS,5990000,125.000 km,Manual,Bencina
2007 Toyota Camry,8190000,192.000 km,Automática,Bencina
2014 Land Rover Freelander 2,19500000,37.000 km,Automática,Bencina
2017 Mercedes-Benz A 200 1.6 Manual A 200,17490000,63.000 km,Manual,Bencina
2014 Audi A3 1.4 TFSI Attraction Sportback,14150000,101.500 km,Manual,Bencina
2017 Toyota Hilux,20600000,190.000 km,Manual,Diesel
2014 Mercedes-Benz A 200 1.6 A 200 Blue Efficiency,15490000,81.000 km,Manual,Bencina
2016 Peugeot 208 1.6 HDI 92 HPAuto Allure Pack,10490000,139.000 km,Manual,Diesel
2011 BMW X5 3.0 XDrive IA,17800000,83.900 km,Automática,Bencina
