Nombre,Precio,kilometraje,Transmisión,Combustible
2017 SsangYong Actyon Sports 2.0D LL ABS 2AB NAS612,17000000,100.009 km,Manual,Diesel
2017 Volkswagen Amarok,18990000,145.000 km,Manual,Diesel
2020 Peugeot 308,18390000,31.000 km,Automática,Diesel
2013 Peugeot 508 2.0 HDI 163 HP Active Pack Auto,10500000,264.000 km,Automática,Diesel
2016 Volvo S60 2.0 T4 R Design,15490000,60.300 km,Automática,Bencina
2018 Ford Edge 2.0 Ecoboost Auto SE,20280000,57.100 km,Automática,Bencina
2017 Maxus V80,13900000,155.150 km,Manual,Diesel
2013 Honda Civic 1.8 LX,9800000,120.000 km,Manual,Bencina
2018 Chevrolet Silverado 5.3 Auto LTZ DC 4WD,54990000,56.000 km,Automática,Bencina
2011 TOYOTA RAV4 2.4 Lujo Auto 4x4,10990000,153.850 km,Automática,Bencina
KIA RIO 4 2016 1.4 EX,9980000,63.500 km,Manual,Bencina
2018 Citroën C-ELYSEE 1.6 HDI MT FULL DIESEL,11990000,87.000 km,Manual,Diesel
2018 Fiat Uno 1.4 Manual Evo Way AC,7790000,30.000 km,Manual,Bencina
2017 Chery Tiggo 3 1.6,7500000,73.000 km,Manual,Bencina
2012 Chevrolet Colorado 2.9 Z85 Auto 4x2,12990000,159.000 km,Automática,Bencina
2007 Volkswagen Crossfox,5200000,170.000 km,Manual,Bencina
2017 BMW 740 3.0 740i A,41990000,39.500 km,Automática,Bencina
2013 Suzuki Celerio 1.0 GLX,5500000,102.300 km,Manual,Bencina
2020 Kia Sportage 2.0 GSL LX 4WD,21390000,11.228 km,Manual,Bencina
2016 Suzuki Swift 1.2 GLS Auto,9890000,99.320 km,Automática,Bencina
2016 Fiat Fiorino 1.4,7900000,44.000 km,Manual,Bencina
2014 VOLVO V40 D2 COMFORT,12990000,111.593 km,Manual,Bencina
2003 Nissan Terrano Doble Cabina DX DSL 4x2,5500000,270.000 km,Manual,Diesel
2007 Subaru Outback 2.5 AWD AT UN,7490000,165.074 km,Automática,Bencina
2006 Honda Civic EX AT,4500000,240.000 km,Automática,Bencina
2006 Hyundai Getz 1.4 GL MT 5D 2AB,3650000,191.000 km,Manual,Bencina
2017 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,11980000,121.000 km,Manual,Diesel
2016 Fiat Fiorino City,8000000,110.000 km,Manual,Diesel
2010 Toyota Hiace 2.5 Furgon Diesel,12500000,169.900 km,Manual,Diesel
2013 Mazda Cx-5 2.0 Skyactiv R 4WD,14390000,88.801 km,Manual,Bencina
2018 Mazda 3 Sport,17900000,40.000 km,Manual,Bencina
1993 BMW 318,3850000,335.000 km,Automática,Bencina
2014 Ford Explorer,16200000,150.000 km,Automática,Bencina
2021 Ford F-150 5.0 Double Cab Lariat Sport 4WD,43000000,7.000 km,Automática,Bencina
2017 Dfsk Truck Xl 1.3 TRUCK XL 1.3,69000000,65.000 km,Manual,Bencina
1998 Suzuki Samurai,4800000,46.818 km,Manual,Bencina
2018 Peugeot Expert 2.0 HDI 150 HP Manual Premium,18380000,1 km,Manual,Diesel
2014 Nissan Qashqai 1.6 4x2,12000000,143.555 km,Manual,Bencina
2016 Peugeot Boxer 2.2 HDI 150 HP L1H1,16200000,203.000 km,Manual,Diesel
2013 Ford F-150 FORD F150 LARIAT FULL 4X4 CONVERSION A GAS,23490000,219.000 km,Automática,Gas
2020 Peugeot 2008 1.5 BlueHDI 120 HP Auto Allure,18990000,33.258 km,Automática,Diesel
2012 Nissan Navara 2.5 LE 4X4 DC Diesel Auto,14850000,173.000 km,Automática,Diesel
2014 Subaru Outback 2.5I CVT X 4WD,13300000,115.000 km,Automática,Bencina
2009 Hyundai H-1 VAN H-1 2.5 TCI PS (DOBLE PUERTA),8500000,315.000 km,Manual,Diesel
2019 Suzuki Dzire,8990000,55.475 km,Manual,Bencina
2017 Mazda 3 2.0 Skyactiv-G V,13490000,123.330 km,Manual,Bencina
2014 Dodge Journey 2.4 Auto SE 5 Asientos,14000000,101.000 km,Automática,Bencina
2021 Hyundai Accent 1.4 Value,12390000,1.000 km,Manual,Bencina
2013 Chevrolet Orlando,10500000,1.800.000 km,Manual,Diesel
2019 Chevrolet Sail 1.5 LS,7970000,46.000 km,Manual,Bencina
2014 Nissan Qashqai,11150000,100.000 km,Manual,Bencina
2019 Mazda 3 2.0 Manual Skyactiv-G V,15490000,38.000 km,Manual,Bencina
2009 Dodge Nitro,9850000,170.000 km,Automática,Diesel
2010 Volvo Xc60 3.0 T6 AWD Basic,10350000,137.000 km,Automática,Bencina
KIA RIO 2018 RIO 5 EX 1.4,12990000,108.812 km,Manual,Bencina
2017 BMW 320I,23490000,38.000 km,Automática,Bencina
2017 Chevrolet Sail 1.5 LS,9000000,39.000 km,Manual,Bencina
2014 Volkswagen Amarok HIGHLINE,17980000,134.600 km,Manual,Bencina
VOLKSWAGEN TIGUAN 2018 TIGUAN TSI 1.4 AUT,20690000,37.280 km,Automática,Bencina
2011 Aston Martin Vantage,44000000,15.800 km,Automática,Bencina
2011 Hyundai Accent MC 1.4 GLS 3P PS,6300000,145.500 km,Manual,Bencina
2011 Kia Carnival GSL LX 2.7 Auto DVD,10500000,167.000 km,Automática,Bencina
2007 Volkswagen BORA TRENDLINE 2.0,5000000,125.000 km,Manual,Bencina
2018 Nissan Np300,17800000,66.000 km,Manual,Diesel
2011 Chevrolet Captiva II LT AWD 2.4 AUT,10900000,99.000 km,Automática,Bencina
2006 Hyundai H-1 2.5 TDI Furgón,6650000,330.000 km,Manual,Diesel
2017 Renault Symbol 1.6 Manual Intens,7400000,83.000 km,Manual,Bencina
2011 SsangYong Korando 2.0D 4x2,9000000,165.000 km,Manual,Diesel
2019 Ram Ram 1500 5.7 Laramie Crew Cab 4WD,35000000,80.000 km,Automática,Bencina
2014 SsangYong Rexton W 2.0 Diesel Auto,12500000,153.500 km,Automática,Diesel
2019 Mazda 3 Sport,15000000,25.000 km,Manual,Bencina
2019 Kia Soul 1.6 DSL DCT EX BT,14690000,64.000 km,Automática,Diesel
2018 Volkswagen Saveiro 1.6 Manual Power Plus Cab. Simple,9780000,78.100 km,Manual,Bencina
2015 BMW 114 1.6 114i,11800000,103.000 km,Manual,Bencina
2012 Mahindra Scorpio,7000000,225.000 km,Manual,Diesel
2017 BMW 118 1.5 118i 5P,18000000,48.000 km,Manual,Bencina
1998 Honda Civic,5000000,200 km,Manual,Bencina
2017 Mercedes-Benz Slc 300 2.0 SLC 300 Auto,36990000,36.672 km,Automática,Bencina
2020 Suzuki Baleno,11500000,5.600 km,Manual,Bencina
2015 Hyundai Tucson 2.0 CRDI GL AA,13800000,136.500 km,Manual,Diesel
2006 Hyundai Tucson 2.0 GL 2WD,6800000,222.000 km,Manual,Bencina
2013 Hyundai Sonata,9900000,107.000 km,Automática,Bencina
2018 Changan Cx70 luxury 1.6,12500000,20.000 km,Manual,Bencina
2010 Mazda Bt-50 2.5L SDX 4X4 DC ABS Auto,12500000,270.000 km,Automática,Diesel
2006 Hyundai Elantra 1.6 GLS AC,4750000,186.000 km,Manual,Bencina
2018 Maserati Levante,58500000,15.198 km,Automática,Bencina
2016 Peugeot 308,11500000,107.000 km,Automática,Bencina
2008 Toyota Yaris Sport 1.3 SPORT XLI,6000000,132 km,Manual,Bencina
2017 Chevrolet Silverado 5.3 Auto High Country 4WD,33200000,39.000 km,Automática,Bencina
2016 Peugeot 2008,13250000,90.257 km,Manual,Diesel
2018 Toyota Rav4 2.0 Manual Lujo,17250000,64.746 km,Manual,Bencina
2011 Toyota Urban Cruiser 1.3,8000000,140.000 km,Manual,Bencina
1996 Chevrolet Cavalier Cavalier,2700000,219.000 km,Manual,Bencina
2016 Fiat Uno 1.4 Evo Way Style AA,7150000,130.000 km,Manual,Bencina
