Nombre,Precio,kilometraje,Transmisión,Combustible
2016 SsangYong Actyon Sports 2.0D Auto NAS623,17000000,53.000 km,Automática,Diesel
2018 Mazda Cx-5 2.0 Manual Skyactiv R,18750000,62.000 km,Manual,Bencina
2003 Mercedes-Benz E 320 E 320 ELEGANCE,6900000,250.000 km,Automática,Bencina
2019 Mitsubishi Asx 2.0 Auto GL 4WD,19990000,49.390 km,Automática,Bencina
2014 Ford Ranger 3.2 DSL Duratorq XLT,15300000,170.000 km,Manual,Diesel
2014 Kia Rio 5,4300000,136.000 km,Manual,Bencina
2014 Foton Terracota 2.8 Diesel,9500000,152.000 km,Manual,Diesel
2018 Audi Q3 2.0 TDI Stronic Auto Quattro,23400000,70.522 km,Automática,Diesel
2015 Chery Grand Tiggo Grand tiggo 5,10500000,49.700 km,Automática,Bencina
2017 Ford F-150 3.5 XLT Regular Cab,23000000,41.800 km,Automática,Bencina
2014 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD,16500000,119.000 km,Automática,Diesel
2013 Honda Cr-V 2.4 EXL Auto 4WD,14000000,128.659 km,Automática,Bencina
2018 Ford Explorer 3.5 XLT Auto,24980000,40.000 km,Automática,Bencina
2017 Mercedes-Benz C 180 1.6 C 180 Auto Coupe,25900000,51.000 km,Automática,Bencina
2017 BMW 420 2.0 420i A Coupe,26700000,56.000 km,Automática,Bencina
2008 Citroën C3 1.4 AC,4600000,126.200 km,Manual,Bencina
2000 Mercedes-Benz Slk 230 SLK 230 KOMPRESSOR,7700000,143.800 km,Automática,Bencina
2006 Honda Accord EX-L AT 2.4,7000000,248.000 km,Automática,Bencina
2015 Subaru Outback Premium cvt,18890000,90.000 km,Automática,Bencina
1999 Mitsubishi Evo,16980000,135.000 km,Manual,Bencina
2011 Chevrolet Captiva 2.0 DSL LS,10500000,290.000 km,Manual,Diesel
2010 SsangYong Kyron,8290000,133.000 km,Manual,Diesel
2012 Fiat Fiorino 1.3 Furgon,5600000,52.586 km,Manual,Bencina
"2015 BMW M5 4,4 M5 Aut",37690000,54.167 km,Automática,Bencina
2020 Mercedes Benz A 250 Sedán,29980000,13.819 km,Automática,Bencina
2018 Hyundai Accent 1.4 RB Manual GL 2AB,11390000,25.000 km,Manual,Bencina
2012 Citroën C3 1.4 Seduction Plus,6990000,155.000 km,Manual,Bencina
2020 Kia Rio 4 1.4 LX AC,10550000,60.000 km,Manual,Bencina
2020 Dodge Journey 2.4 Auto SE,19980000,35.000 km,Automática,Bencina
1993 Chevrolet Luv,3980000,274.322 km,Manual,Bencina
2008 Citroën C1 1.0 12V MT,3800000,292.260 km,Manual,Bencina
2007 Kia Cerato 5,5500000,89.000 km,Automática,Bencina
2020 Peugeot 5008 1.5 BlueHDI 130 HP Auto Active,20380000,NA,Automática,Diesel
2015 Brilliance H220 1.5 Deluxe,6990000,46.173 km,Manual,Bencina
2017 Maxus V80 cargo,14990000,79.000 km,Manual,Diesel
2016 Peugeot 208 1.6 DIESEL,11900000,69.000 km,Manual,Diesel
SSANGYONG TIVOLI 2016 TIVOLI 1.6,13380000,68.500 km,Manual,Bencina
2015 Subaru Forester 2.0 CVT XS 4WD,13680000,175.000 km,Automática,Bencina
2018 Chevrolet Silverado,29200000,270.000 km,Automática,Bencina
2017 Mercedes-Benz C 300,33000000,36.000 km,Automática,Bencina
CHEVROLET SPARK 2020 SPARK GT 1.2 LT MT L,9790000,13.047 km,Manual,Bencina
2014 Mercedes-Benz Cla 45 Amg,27990000,73.900 km,Automática,Bencina
2019 Mitsubishi Asx 1.6 GL,12000000,39.000 km,Manual,Bencina
2010 Chevrolet Aveo III,5200000,86.906 km,Manual,Bencina
2020 HYUNDAI TUCSON 2.0 Plus,20990000,16.840 km,Manual,Bencina
2008 Kia Cerato EX 1.6 DH AC,4800000,167.000 km,Manual,Bencina
2019 Suzuki Baleno 1.4 GLS,10950000,52.000 km,Manual,Bencina
