Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Hyundai Veloster 1.6 GLS Full Auto,11600000,107 km,Automática,Bencina
2005 Honda Cr-V 2.4 LX 2WD AUTO ABS,6350000,190.000 km,Automática,Bencina
2017 MG Mg Gt 1.5 STD Auto,8000000,55.000 km,Automática,Bencina
2017 Hyundai Accent 1.4 RB GL 2AB,8500000,52.000 km,Manual,Bencina
2010 Hyundai Santa Fe 2.7 GL 2WD Auto,10500000,103.700 km,Automática,Bencina
2016 BMW M3 LCI,39990000,24.800 km,Automática,Bencina
2014 Nissan Qashqai 2.0 Auto 4X2,11000000,84.000 km,Automática,Bencina
2013 HYUNDAI ACCENT 1.4 RB GLS AC 2AB ABS,8790000,157.720 km,Manual,Bencina
2016 Kia Sportage 2.0 LX AC DAB,14500000,56.000 km,Manual,Bencina
2018 Jac Sunray,16990000,62.000 km,Manual,Diesel
2017 Chevrolet Captiva 2.2 DSL LS,14500000,64.000 km,Manual,Diesel
2016 Kia Rio 5,9200000,86.500 km,Manual,Bencina
2021 Jac T8 2.0D Comfort,17990000,12.000 km,Manual,Diesel
2016 Mahindra Scorpio,11700000,68.000 km,Manual,Diesel
2020 Subaru FORESTER CVT AWD,26150000,7.230 km,Automática,Bencina
2019 Audi Q5 2.0 45 TFSI S Tronic Sport Auto Quattro,36590000,44.000 km,Automática,Bencina
2014 Opel CORSA HB 1.4,7490000,NA,Manual,Bencina
2018 Audi A4 1.4 TFSI Stronic Auto,20990000,70.000 km,Automática,Bencina
2009 Dodge Nitro SLT 3.7L V6 4X4,9000000,1.980.000 km,Automática,Bencina
2013 Mercedes-Benz E 200 1.8 E 200 CGI BlueEfficiency,18900000,54.700 km,Automática,Bencina
2012 Samsung Sm3 LE 1.6,5100000,126.000 km,Manual,Bencina
2018 Chery Tiggo 2 1.5 GLS,3900000,21.610 km,Manual,Bencina
2009 Hyundai Tucson 2.0 GL 4WD 2AB CRDI,7590000,404.000 km,Manual,Diesel
2016 Citroën Berlingo,11800000,44.000 km,NA,NA
2015 Fiat Fiorino City,8980000,99.000 km,Manual,Diesel
2011 Samsung Sm5 LE 2.0 Auto,6500000,94.000 km,Automática,Bencina
2010 Honda Pilot 3.5 EX-L Auto,12990000,190.795 km,Automática,Bencina
2014 Audi A3 1.8 TFSI S Tronic Attraction,15190000,104.000 km,Automática,Bencina
2013 Chevrolet Captiva II,11000000,146.400 km,Manual,Diesel
2014 Kia Sportage 2.0 LX Auto AC DAB,13690000,70.000 km,Automática,Bencina
2009 Mercedes-Benz C 180 C 180 K,9890000,155.103 km,Automática,Bencina
2014 BMW 420,21850000,82.000 km,Automática,Bencina
2014 BMW 328 328iA Sport,20000000,75.000 km,Automática,Bencina
2016 Nissan Versa 1.6 Sense,7500000,99.000 km,Manual,Bencina
2017 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose,17190000,54.000 km,Automática,Bencina
2015 Mercedes Benz GLA 250 4MATIC,24990000,74.000 km,Automática,Bencina
2020 Suzuki Alto 1.0 K10 Manual GLX,7490000,4.714 km,Manual,Bencina
2012 Audi A1,8900000,135.000 km,Manual,Bencina
2020 Ds Ds 3 Crossback 1.5 BlueHDI 100 Bastille,19500000,25.000 km,Manual,Diesel
2014 Hyundai Santa Fe GLS 4WD 2.4 AT,17390000,131.000 km,Automática,Bencina
2020 BMW X5 3.0 XDrive40i A M Sport,69900000,11.000 km,Automática,Bencina
2008 Mazda 2 1.5 V,6700000,95.000 km,Manual,Bencina
2015 SsangYong Actyon Sports 2.0D Auto 4WD NAS723,16800000,112.930 km,Automática,Diesel
2017 BMW X5 X5 30D,38900000,49.000 km,Automática,Diesel
2001 Peugeot Partner 1.9 Diesel,2000000,1.000.000 km,Manual,Diesel
2007 Peugeot 407 SR CONFORT 2.0 AUT,6500000,103.500 km,Automática,Bencina
2020 Peugeot 2008 1.5 BlueHDI 120 HP Auto Allure,18190000,16.675 km,Automática,Diesel
2016 MINI F56,13490000,94.000 km,Manual,Bencina
2007 Peugeot 407 SR CONFORT 2.0 AUT,6500000,103.500 km,Automática,Bencina
2016 Hyundai I10,7680000,120.000 km,Manual,Bencina
2011 Nissan Qashqai 1.6 4x2,9500000,153.000 km,Manual,Bencina
CHEVROLET SPARK 2014 SPARK LITE HB 800CC,5190000,112.690 km,Manual,Bencina
2012 Kia Sorento EX 2.4 7A GSL 4X2 Auto,11200000,156.200 km,Automática,Bencina
2014 Mercedes-Benz Slk 55 Amg 5.5 SLK 55 Auto AMG,42000000,62.500 km,Automática,Bencina
2014 Hyundai Sonata 2.0 YF GLS Auto,9300000,170.000 km,Automática,Bencina
2019 Mazda 3 2.0 Auto Skyactiv-G V SR,18180000,37.000 km,Automática,Bencina
2013 Volvo S60 1.6 T4 Auto R-Design,13000000,140.000 km,Automática,Bencina
2013 Nissan Versa 1.6 Advance Auto,8000000,122.800 km,Automática,Bencina
2014 Suzuki Celerio 1.0 GLX AC,5700000,102.000 km,Manual,Bencina
2017 Peugeot 301 1.6 HDI Allure,9300000,79.500 km,Manual,Diesel
2008 Suzuki Sx4,3800000,270.000 km,Manual,Bencina
1991 Subaru Legacy,2500000,210.000 km,Manual,Bencina
2016 Chevrolet Sail 1.5,7590000,86.000 km,Manual,Bencina
2022 Maxus C35 CHASIS CABINA,15577100,NA,Manual,Diesel
2016 Mercedes-Benz Cla 180,18300000,62.000 km,Automática,Bencina
2011 Chevrolet Corsa 1.6 NB DH III,3800000,160.000 km,Manual,Bencina
2016 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,8400000,192.000 km,Manual,Diesel
2016 Mazda 3 2.5 Auto Skyactiv-G GT,17490000,83.200 km,Automática,Bencina
2015 Jeep Wrangler,27990000,80.000 km,Automática,Diesel
2018 Volkswagen Gol 1.6 Manual Trendline,9349000,50.000 km,Manual,Bencina
2012 Kia Rio 5,7800000,120.065 km,Manual,Bencina
2016 Kia SPORTAGE 2.0 LX DIESEL 4WD 6MT 5P,16990000,106.436 km,Manual,Diesel
2015 Chevrolet Sonic 1.6,7100000,93.000 km,Manual,Bencina
1999 Nissan D21 2.4 D/C,6000000,170.000 km,Manual,Bencina
2015 Kia Rio 5 1.4 EX Manual,9300000,103.000 km,Manual,Bencina
2018 Peugeot Partner 1.6 4X2 DSL AB2 90 HP EV,13900000,162.949 km,Manual,Diesel
2014 Ford Explorer 3.5 XLT Auto,17500000,123.084 km,Automática,Bencina
2020 Mercedes-Benz Glc Coupe 2.1 GLC 220 D Auto 4Matic,44980000,20.000 km,Automática,Diesel
2019 SKODA Fabia 1.4 Manual TDI Style,12390000,40.500 km,Manual,Diesel
2016 Mercedes-Benz S 63 Amg 6.3 Aut,81990000,35.000 km,Automática,Bencina
2018 Ford Explorer 3.5 XLT Auto,24000000,47.000 km,Automática,Bencina
2017 INFINITI Qx30 1.6T Premium DCT,23500000,35.000 km,Automática,Bencina
2012 Toyota Rav4,7000000,78.000 km,Automática,Bencina
2018 Nissan March 1.6 Sport Sense AA,8000000,43 km,Manual,Bencina
2020 Peugeot Boxer 2.0 BlueHDI 160 L4H2,30000000,101.300 km,Manual,Diesel
2018 Kia Rio 4 1.4 EX Manual AC 2AB,11000000,21.000 km,Manual,Bencina
