Nombre,Precio,kilometraje,Transmisión,Combustible
NISSAN MARCH 2018 1.6 SPORT,9580000,57.000 km,Manual,Bencina
2004 Kia Rio 1.5 RS,3600000,202.000 km,Manual,Bencina
2008 Volkswagen Beelte cabriolet,9900000,83.000 km,Automática,Bencina
2012 NISSAN TIIDA 1.6 S AC 2AB,7590000,123.000 km,Manual,Bencina
2012 Hyundai I30 1.6 GLS AC 2AB ABS,8890000,55.000 km,Manual,Bencina
2002 Alfa Romeo 166 3.0 V6 24V SPORTRONIC,4100000,130.000 km,Automática,Bencina
2007 MINI Cooper 1.6,8300000,136.000 km,Automática,Bencina
2014 Chevrolet Captiva,12500000,76.000 km,Automática,Bencina
2014 Suzuki Sx4 1.6 GLX,8200000,83.000 km,Manual,Bencina
2017 Hyundai Tucson 2.0 GL Manual Active Nav,17580000,41.000 km,Manual,Bencina
2010 Toyota Yaris 1.5 XLI Auto,8000000,37.501 km,Automática,Bencina
2004 Toyota Camry 2.4 VVT-I,7500000,82.000 km,Automática,Bencina
2017 Kia Grand Carnival,27000000,46.000 km,Automática,Diesel
2013 MINI Cooper 1.6,13000000,70.000 km,Automática,Bencina
2018 MG Mg3 1.5 STD,8100000,56.000 km,Manual,Bencina
2020 BMW 118 1.5 118i A Millennial 5P,23000000,18.500 km,Automática,Bencina
2018 Peugeot 4008 1.6 HDI STT Feline 4WD,17200000,56.000 km,Manual,Diesel
2015 Peugeot 208 1.2 VTI 82 Allure,8350000,100.000 km,Manual,Bencina
2017 Fiat Fullback 2.4 GLS DC 4WD,17700000,115.000 km,Manual,Diesel
2016 Suzuki Sx4 S-Cross,10000000,95.500 km,Manual,Bencina
2021 Chevrolet Sail 1.5 LS,9400000,900 km,Manual,Bencina
2006 Mercedes-Benz C 200,9990000,48.200 km,Manual,Bencina
2019 Chevrolet Colorado 2.8TD Auto High Country 4WD,28200000,53.000 km,Automática,Diesel
2013 Nissan Tiida,5800000,151.000 km,Manual,Bencina
2013 Mitsubishi Montero,17800000,160.000 km,Manual,Diesel
2018 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,37990000,57.000 km,Automática,Bencina
2009 Toyota Yaris 1.5 XLI,5680000,171.000 km,Manual,Bencina
2013 Peugeot 3008,10000000,64.000 km,Automática,Bencina
2008 Ford F-150 SC 4X2 XLT 4.6L,9600000,193.000 km,Automática,Bencina
2019 Hyundai Accent 1.6 Diesel Manual RB GL AC 2AB,13600000,42.600 km,Manual,Diesel
2016 Subaru Impreza 2.0i XS 4WD,11700000,39.000 km,Manual,Bencina
2018 Suzuki Swift 1.2 Manual GL Sport,8700000,34.067 km,Manual,Bencina
2015 Ford Raptor,25900000,124.000 km,Automática,Bencina
1990 Mitsubishi Montero,7000000,237.000 km,Manual,Diesel
2017 Ford Ranger 2.5 Manual Duratec XLT,14500000,132.000 km,Manual,Bencina
2011 Lexus Rx 350,12500000,200.000 km,Automática,Bencina
2016 Toyota Yaris 1.5 GLI,9300000,123.000 km,Manual,Bencina
2012 Suzuki Kizashi 2.4 GLX Limited Auto,8150000,156.000 km,Automática,Bencina
2019 Jeep Compass,17200000,28.000 km,Manual,Bencina
2015 Suzuki Dzire,7450000,48.320 km,Manual,Bencina
2020 Foton Midi 1.5 Plus Cargo,7890000,38.000 km,Manual,Bencina
2014 Chevrolet Spark 1.0 LT AA,5000000,94.400 km,Manual,Bencina
2011 Kia Rio,5700000,166.000 km,Manual,Bencina
2015 Fiat Doblo Cargo 1.3D Maxi,8000000,143.928 km,Manual,Diesel
MAZDA BT-50 2013 BT 50 DCAB SDX 4X4 3.2 AT,19490000,70.000 km,Automática,Diesel
1998 Chevrolet A,4200000,328.200 km,Manual,Bencina
2017 Toyota Yaris 1.5 XLI,10500000,16.111 km,Manual,Bencina
2008 Hyundai Accent MC 1.5 GLS 4P PS CRDI AC,22000000,700.000 km,Manual,Diesel
2009 Alfa Romeo Gt,9000000,30.000 km,Automática,Bencina
2019 Suzuki Baleno 1.4 GLS,10950000,52.000 km,Manual,Bencina
2018 Renault Duster,10800000,44.000 km,Manual,Bencina
2016 Ford Explorer,19000000,90.000 km,Automática,Bencina
"2013 Ford Ranger Heritage XL 2,5",14500000,94.500 km,Manual,Bencina
2019 Chery Arrizo3 1.5 GLX,7000000,58.000 km,Manual,Bencina
2016 Mercedes-Benz Gla 220 2.1 GLA 220 CDI 4Matic DCT,25000000,57.500 km,Automática,Diesel
1993 Mercedes-Benz 320 E,15390000,162.000 km,Automática,Bencina
2012 Chevrolet Optra 1.6 XL,5800000,62.000 km,Manual,Bencina
2016 Toyota Auris 1.6 LEI,10850000,67.500 km,Manual,Bencina
2017 Honda Civic 2.0 CVT Auto EX,15390000,57.000 km,Automática,Bencina
2014 Great Wall Wingle 5 2.2 SEP 4WD,8700000,142.000 km,Manual,Bencina
2015 Kia Morning,8500000,72.831 km,Automática,Bencina
2015 Toyota Yaris Sport SPORT 1.5,10390000,32.847 km,Manual,Bencina
2018 Suzuki Baleno 1.4 GLS,10100000,50.000 km,Manual,Bencina
2005 Honda Integra,8000000,186.000 km,Manual,Bencina
2017 Volkswagen Gol 1.6 Manual Trendline,8590000,54.300 km,Manual,Bencina
2006 Hyundai Tucson 2.0 CRDi GL 4WD,7500000,179.000 km,Manual,Diesel
