Nombre,Precio,kilometraje,Transmisión,Combustible
1968 Willys Cj3a M-38,4000000,9.999.999 km,Manual,Bencina
2019 Hyundai Grand I10 1.2 Manual GLS AC 2AB ABS PE,8990000,16.000 km,Manual,Bencina
2013 Volvo S60 3.0 T6 AWD Auto,15600000,103.000 km,Automática,Bencina
2013 Volkswagen Touareg Turbo TDI 3.0,23990000,181.000 km,Automática,Diesel
2010 Subaru Legacy Outblack,10850000,150.000 km,Automática,Bencina
2013 Peugeot 3008,9980000,170.000 km,Manual,Diesel
2011 Ford F-150,15950000,106.000 km,Automática,Otros
2012 Citroën C3 1.4 SXPK,7290000,66.000 km,Manual,Bencina
2008 Suzuki Sx4,3800000,270.000 km,Manual,Bencina
2011 Chevrolet Spark 1.0 LT AA,4600000,56.000 km,Manual,Bencina
2012 Porsche Cayman 2.9 PDK,28990000,71.000 km,Automática,Bencina
2017 BMW 550 4.4 550i A Luxury,33600000,56.000 km,Automática,Bencina
2019 Ford Explorer,28500000,63.000 km,Automática,Bencina
2017 Suzuki Celerio 1.0 Manual GLX,7000000,72.260 km,Manual,Bencina
2017 Toyota Rav4 2.0 Manual Lujo,17490000,56.200 km,Manual,Bencina
2010 Mazda 3 1.6 V SRF,6300000,125.000 km,Manual,Bencina
2016 Kia Rio 4 1.2 EX Manual,8290000,112.000 km,Manual,Bencina
2014 Suzuki Grand Vitara,10700000,78.000 km,Automática,Bencina
2017 Renault Koleos 2.5 CVT Auto XTtronic Dynamique,17290000,20.000 km,Automática,Bencina
2018 Land Rover Discovery,41900000,91.000 km,Automática,Bencina
2021 Fiat 500 1.4 Auto Lounge,13900000,5.500 km,Automática,Bencina
1969 Ford Falcon,3500000,1 km,Manual,Bencina
2013 Jeep Grand Cherokee 3.0 Diesel,20990000,136.000 km,Automática,Diesel
2021 Volkswagen GOLF R 2.0L 4X4 AUT,34990000,2.500 km,Automática,Bencina
2018 BMW 118 1.5 118i A Millennial 5P,18200000,36.000 km,Automática,Bencina
2011 BMW 325 325iA,12500000,128.000 km,Automática,Bencina
2021 Suzuki Swift 1.2 GLX Plus,13700000,920 km,Manual,Bencina
2015 Mitsubishi Montero Sport 2.5 Diesel G2 4X2,18990000,91.000 km,Manual,Diesel
2018 SKODA Fabia,9800000,52.600 km,Manual,Bencina
2014 Hyundai Elantra 1.6 MD GLS Auto AC 2AB ABS,9400000,54.000 km,Automática,Bencina
2014 Chevrolet Sonic 1.6,6400000,121.000 km,Manual,Bencina
2018 Porsche Cayman 718 2.0 T,52980000,24.000 km,Automática,Bencina
2012 Toyota Tundra 5.7 Dc Auto 4WD,28000000,30.000 km,Automática,Bencina
2011 Nissan Terrano 2.5TD CS 4X2,8500000,200.000 km,Manual,Diesel
2018 BMW 118 i,18480000,79.200 km,Manual,Bencina
2018 Haval H6 1.5T Active,14000000,46.588 km,Manual,Bencina
2019 Citroën C3 1.2 Manual Puretech 82 BVM Feel,12290000,7.050 km,Manual,Bencina
2017 Mitsubishi L200 2.4 TD Katana CD CRT 4WD,17990000,83.000 km,Manual,Diesel
2018 Toyota Rav4 2.0 Manual Lujo,16000000,42.337 km,Manual,Bencina
2019 Opel Crossland X 1.2 Turbo Enjoy Auto,15990000,24.000 km,Automática,Bencina
2013 Mazda Cx-9 3.7 R Auto 4WD,15000000,109.400 km,Automática,Bencina
1996 Honda Accord,7000000,220.000 km,Automática,Bencina
2021 Mercedes-Benz 200,26500000,19.000 km,Automática,Bencina
2012 Ford F-150 3.7 XLT Double Cab,16500000,175.300 km,Automática,Bencina
2018 MG Mg Gt 1.5 STD,8490000,70.000 km,Manual,Bencina
2016 Renault Symbol 1.6 Expression,6000000,118.000 km,Manual,Bencina
2013 Mitsubishi L200,12800000,230.000 km,Manual,Diesel
2017 Mazda 3 1.6 S,13990000,23.000 km,Manual,Bencina
2018 Chevrolet SPIN LTZ 1.8 AUT,11980000,30.000 km,Automática,Bencina
2014 Kia Rio 5,8390000,123.000 km,Automática,Bencina
2014 Mitsubishi L200,14200000,145.000 km,Manual,Diesel
2014 Ford Fiesta Hb,7300000,89.000 km,Manual,Bencina
1997 Volkswagen Vento,1550000,280.000 km,Manual,Bencina
2014 Opel Astra 1.6 Turbo Enjoy,10990000,102.000 km,Manual,Bencina
2016 Toyota Hilux SRV 2.8D 4WD,21000000,160.000 km,Automática,Diesel
2016 Kia Sportage,13800000,134.200 km,Manual,Bencina
2015 Jac J6,7400000,104.000 km,Manual,Bencina
2014 BMW X6 3.0 XDrive35I A,25300000,110.000 km,Automática,Bencina
2014 Citroën C-ELYSEE HDI 1.6,9190000,114.000 km,Manual,Diesel
2013 Kia Rio 5,8500000,102.621 km,Manual,Bencina
KIA MORNING 2011 MORNING EX 1.1,5990000,75.191 km,Manual,Bencina
2007 Mazda Cx-7 R 2.3L AUTOMATICO AWD,6900000,130.000 km,Automática,Bencina
2021 Peugeot 2008 1.2 PureTech 130 Active Pack,20500000,1.700 km,Manual,Bencina
2015 BMW 420 2.0 420i A,21890000,115.000 km,Automática,Bencina
2018 Mercedes-Benz Gla 200 2.1 GLA 200 D DCT Auto,24300000,68.000 km,Automática,Diesel
2016 Hyundai Santa Fe CRDI GLS 2.2 AUT,19990000,129.000 km,Automática,Diesel
2015 Mitsubishi L200 D/C 4X4 TD Katana CRT,14000000,140.000 km,Manual,Diesel
2018 Volvo S60 2.0 D2 Comfort Powershift,18900000,58.000 km,Automática,Diesel
2006 Hyundai Sonata NF 2.4 GLS AT FULL,5650000,155.900 km,Automática,Bencina
2015 Freightliner CL 120,39000000,721.300 km,Manual,Diesel
2018 Hyundai Tucson 2.0 GL Manual Active Nav,18490000,67.690 km,Manual,Bencina
2015 Chevrolet SILVERADO 2500 Z71 4WD 6.0 AUTO,98580000,89.000 km,Automática,Bencina
2014 Hyundai Accent 1.4 RB GLS AC 2AB ABS,8990000,128.000 km,Manual,Bencina
NISSAN MARCH 2018 1.6 SPORT,9980000,22.000 km,Manual,Bencina
