Nombre,Precio,kilometraje,Transmisión,Combustible
2008 Hyundai Trajet,7100000,184.000 km,Automática,Bencina
2013 Mercedes-Benz Glk 220 2.1 GLK 220 CDI BlueEff. 4Matic,21000000,177.618 km,Automática,Diesel
2013 SsangYong Korando 2.0,9500000,115.000 km,Manual,Bencina
2018 Fiat DOBLO CARGO MAXI XL 1.6,13990000,79.000 km,Manual,Diesel
2018 Toyota Rav4 2.0 CVT Auto Lujo,18990000,151.000 km,Automática,Bencina
2007 Hyundai Santa Fe 2.7 GL 2WD MT,8000000,170.000 km,Manual,Bencina
2013 Jaguar XF XF 2.0,16990000,77.073 km,Automática,Bencina
2021 Kyc X5 1.5 Pick Up DC,9190000,NA,Manual,Bencina
2016 Nissan Nv350,16800000,170.000 km,Manual,Diesel
2011 Great Wall Florid 1.5 LE,5400000,89.000 km,Manual,Bencina
2022 Maxus G10 Minibus 9+1 Pasajeros,20456100,NA,Manual,Diesel
2016 Kia Frontier FRONTIER 2.5 MT 4X2 DSL C/S CH/C CRDI,21500000,85.716 km,Manual,Diesel
2013 Hyundai Tucson 2.0 LM CRDI 6MT GL AC 2AB ABS,12590000,274.000 km,Manual,Diesel
2015 Volvo Xc70,16500000,97.000 km,Automática,Diesel
2011 Kia RIO JB EX 1.4,5490000,137.000 km,Manual,Bencina
2017 Dodge Journey 2.4 Auto SE,16980000,107.000 km,Automática,Bencina
2009 Mercedes-Benz 280 Sl SL280 / SL300 / SL320 / SL350,18000000,150.000 km,Automática,Bencina
2018 Kia Cerato 1.6 EX Special Pack Full Manual AC ABS,13200000,34.649 km,Manual,Bencina
2014 Citroën C-Elysee 1.6 VTi 115 Exclusive,11900000,196.000 km,Manual,Bencina
2008 Mercedes-Benz B 200,9600000,147.478 km,Automática,Bencina
2012 Mazda Cx-7,9990000,178.000 km,Automática,Bencina
2012 Mitsubishi L200,13000000,250.000 km,Manual,Diesel
2017 Chevrolet Onix 1.4 LTZ,8900000,26.000 km,Manual,Bencina
2011 Chevrolet Sail 1.4,4500000,125.150 km,Manual,Bencina
2014 Audi Rs5 fsi 4.2,47900000,43.000 km,Automática,Bencina
2018 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,13480000,109.000 km,Manual,Diesel
2009 Mitsubishi L300 2.0 FURGON GASOLINA,6800000,112.000 km,Manual,Bencina
2017 Volkswagen Golf 1.4 TSI DSG Auto Sport,14800000,100.000 km,Automática,Bencina
2017 Nissan Murano 3.5 CVT Auto Exclusive 4WD,23890000,71.322 km,Automática,Bencina
KIA MORNING 2015 MORNING EX 1.2,7790000,81.600 km,Manual,Bencina
2009 BMW 318 318I A,8590000,130.000 km,Automática,Bencina
1994 Fiat Tempra,4490000,156.000 km,Manual,Bencina
2009 Saab 9-3,13790000,125.500 km,Automática,Bencina
2019 Toyota Hilux 2.8D Manual SR 4WD,25500000,70.000 km,Manual,Diesel
2019 Nissan Nv350,24500000,19.000 km,Manual,Diesel
2013 Audi A7 3.0 TDI QUATTRO,23990000,134.000 km,Automática,Diesel
2009 Kia Rio Jb,5690000,180.182 km,Manual,Bencina
2008 Hyundai Accent MC 1.5 GLS PS CRDI,7500000,100 km,Manual,Diesel
2012 Jeep Liberty,13990000,105.000 km,Automática,Bencina
2019 Hyundai Grand I10 1.2 Manual GLS AC 2AB,8290000,44.000 km,Manual,Bencina
2015 Peugeot Bipper 1.3 HDI 75 HP PL AA,7600000,129.000 km,Manual,Diesel
