Nombre,Precio,kilometraje,Transmisión,Combustible
2018 BMW 530 I,32990000,42.000 km,Automática,Bencina
2016 Jac S3 ADVANCE 1.5 MEC,8590000,98.000 km,Manual,Bencina
2020 Seat LEON 1.4 STYLE TSI MT 5P,16990000,22.000 km,Manual,Bencina
2019 Suzuki Swift,9500000,20.408 km,Manual,Bencina
2007 Pontiac Grand Prix,9500000,131.000 km,Automática,Bencina
2009 Chevrolet Optra,5200000,159.000 km,Manual,Diesel
2010 Suzuki Jimny,6200000,174.600 km,Manual,Bencina
2008 Nissan Platina 1.6,3590000,200.000 km,Manual,Bencina
2015 Peugeot Rcz 1.6 THP 270 R,27900000,61.000 km,Manual,Bencina
2017 Fiat Fiorino 1.4 Manual,7950000,94.000 km,Manual,Bencina
2012 Maserati Granturismo,43000000,64.521 km,Automática,Bencina
2014 Ford ESCAPE S 2.5CC AT 4X2 A/C,12490000,107.000 km,Automática,Bencina
2015 Jeep Grand Cherokee 3.6 Laredo 4WD Auto,23000000,162.000 km,Automática,Diesel
2016 KIA MOTORS SPORTAGE 2.0 Auto EX Special Pack,15990000,118.055 km,Automática,Bencina
2011 Kia Frontier Plus C/C 2.5 DH 4X2 RD,9150000,180.000 km,Manual,Diesel
2014 SsangYong Korando 2.0D,10000000,150.000 km,Manual,Diesel
2016 Toyota Rav4 2.0 CVT Super Lujo,15400000,110.000 km,Automática,Bencina
2017 Peugeot Tepee Tres corridas de asiento,17690000,37.800 km,Manual,Diesel
2018 Mazda Cx-5 2.0 Manual Skyactiv R,18500000,47.000 km,Manual,Bencina
2019 Chevrolet Spark Gt,6700000,6.000 km,Manual,Bencina
2011 Nissan Terrano,9000000,200.000 km,Manual,Diesel
2014 SKODA Fabia 1.6 Ambiente ABS,7600000,52.500 km,Manual,Bencina
2012 Mazda Cx-7,10100000,133.000 km,Automática,Bencina
2014 Kia Rio 5 1.4 EX Manual AB AC,7200000,80.000 km,Manual,Bencina
2018 Honda Wr-V,14100000,30.000 km,Automática,Bencina
2011 Peugeot Expert,10550000,129.900 km,Manual,Diesel
2013 Toyota Auris 1.6 LEI AA,9600000,63.000 km,Manual,Bencina
