Nombre,Precio,kilometraje,Transmisión,Combustible
2019 Audi A3 1.4 35 TFSI Stronic Auto,19000000,57.000 km,Automática,Bencina
2018 Mercedes-Benz Cla 180,22500000,29.000 km,Automática,Bencina
2014 Mazda 3 Sport,9500000,90.145 km,Manual,Bencina
2021 Toyota Hilux 2.4D SR,26490000,24.000 km,Manual,Diesel
2020 Audi S3 2.0LT AUT QUATTRO,39990000,22.500 km,Automática,Bencina
2013 SsangYong Actyon Sports 2.0D LL ABS 2AB 4WD,11390000,190 km,Manual,Diesel
2019 Hyundai Grand I10,8490000,30.728 km,Manual,Bencina
2014 Geely LC CROSS Cross,5980000,55.000 km,Manual,Bencina
2020 Kia Rio 5 1.4 Auto EX Full,13790000,45.000 km,Automática,Bencina
2018 INFINITI Q50,26500000,23.000 km,Automática,Híbrido
2016 Porsche Cayenne 3.6 GTS Tiptronic,49900000,79.850 km,Automática,Bencina
2013 Peugeot 207 CC 1.6,9200000,85.000 km,Manual,Bencina
2019 Citroën C3 1.6 Manual BlueHDI 100 S&S BVM Feel,13000000,114 km,Manual,Diesel
2009 Kia Carens,6500000,180.000 km,Manual,Bencina
2016 Nissan Pathfinder 3.5 Exclusive CVT 4WD,21990000,75.000 km,Automática,Bencina
2019 Volkswagen Amarok 2.0 TDI Highline Auto 4WD,31500000,60.000 km,Automática,Diesel
1929 Dodge AIL SEDAN,18000000,654.567 km,Manual,Bencina
2012 Kia Morning 1.0 LX DH,6400000,125.000 km,Manual,Bencina
2014 Kia Optima,16000000,105.000 km,Automática,Híbrido
2013 Chrysler Town & Country,13200000,148.000 km,Automática,Bencina
2015 Ford EXPLORER 3.5 LIMITED AT,23990000,87.700 km,Automática,Bencina
2014 BMW X6 3.0 XDrive35I A,26990000,79.000 km,Automática,Bencina
2015 Jac J6,7400000,104.000 km,Manual,Bencina
2011 Honda Ridgeline 3.5 Auto,7800000,190.000 km,Automática,Bencina
2019 MAZDA 3 1.6 S,14990000,41.000 km,Manual,Bencina
2013 Great Wall Haval H3,8200000,120.000 km,Manual,Bencina
HYUNDAI TUCSON 2018 2.0 GL MANUAL ACTIVE NAV,17180000,75.000 km,Manual,Bencina
2010 Toyota 4Runner,15000000,109.000 km,Automática,Bencina
2008 Toyota Fj Cruiser,24990000,90.000 km,Manual,Bencina
2017 Mazda CX-9 GTX 4X4 2.4 AUT,24280000,62.086 km,Automática,Bencina
2016 Hyundai Accent 1.6 RB GLS Full Auto,12000000,30.000 km,Automática,Bencina
2018 Land Rover Range Rover Sport 3.0 V6 Supercharged SE Auto 4WD,58970000,45.000 km,Automática,Bencina
2010 Hyundai Accent MC 1.6 GLS CVVT,4200000,260.000 km,Manual,Bencina
2008 Toyota Yaris 1.5 GLI,6000000,180.000 km,Manual,Bencina
2013 Ford F-150 5.0 Double Cab XLT 4WD,20000000,110.000 km,Automática,Bencina
2014 Mercedes-Benz Gla 250 2.0 GLA 250 4Matic DCT,23490000,33.000 km,Automática,Bencina
2007 Mazda 3 1.6 S AB,6890000,144.000 km,Manual,Bencina
2019 Chery Iq 1.0 GLS 2AB,5990000,20.000 km,Manual,Bencina
2011 Chery Face Face,3000000,81.000 km,Manual,Bencina
1998 Toyota Land Cruiser,19000000,180.000 km,Manual,Bencina
1994 Mitsubishi Colt,3890000,273.000 km,Manual,Bencina
2014 Mahindra Xuv500 2.2 Diesel 4WD,9290000,160.000 km,Manual,Diesel
2016 BMW 318 1.5 318i A,15000000,131.300 km,Automática,Bencina
2020 Suzuki Dzire,6790000,1 km,Manual,Bencina
2010 Renault Megane II,5790000,112.000 km,Manual,Bencina
2018 Suzuki Baleno 1.4 GLX,10700000,24.950 km,Manual,Bencina
2017 Suzuki Jimny,11990000,40.000 km,Manual,Bencina
2016 Volkswagen Saveiro 1.6 Comfort Cab Ext.,8200000,126.000 km,Manual,Bencina
2015 Volvo Xc60 D5 AWD R-DESIGN,24500000,89.000 km,Automática,Diesel
2021 Nissan Nissan Np300 Navara 2.3D DC LE 4WD,28000000,24.500 km,Manual,Diesel
2007 Jeep Cherokee,8590000,163.000 km,Automática,Bencina
2017 Nissan Titan,60000000,39.800 km,Automática,Diesel
2022 MAXUS T60 2.8 DX 4x4 DC PRECIO INCLUYE IVA,18076100,1 km,Manual,Diesel
2012 Fiat Grande Punto 1.4 Active,5500000,90.000 km,Manual,Bencina
2016 BMW X3 SDRIVE 20I LCI 2.0 AUT,20980000,161.837 km,Automática,Bencina
2018 BMW 340 3.0 340i A M Sport,34000000,36.400 km,Automática,Bencina
2018 Mazda 6 2.0 Manual Skyactiv-G V,14500000,90.000 km,Manual,Bencina
2019 Nissan Np300 2.3 Manual DSL XE 4WD,22000000,56.000 km,Manual,Diesel
2017 Land Rover Discovery,48000000,94.000 km,Automática,Diesel
2014 Citroën C3 1.4 HDI Seduction,7750000,160.000 km,Manual,Diesel
2017 Hyundai Accent 1.4 RB GL 2AB AC Local,9300000,118.000 km,Manual,Bencina
2016 Jeep Grand Cherokee 5.7 Overland 4WD Auto,29000000,39.500 km,Automática,Bencina
2008 Chevrolet Optra 1.6 AC,5000000,90.000 km,Manual,Bencina
2015 Mitsubishi L200,12000000,102.000 km,Manual,Diesel
2010 Suzuki Grand Nomade 2.0 2WD GLX,8200000,154.000 km,Manual,Bencina
2021 BMW 118 2.0 118D A Dynamic 5P,28900000,500 km,Automática,Diesel
2020 Ford Ecosport 1.5 Manual Freestyle,15500000,23.000 km,Manual,Bencina
2010 Alfa Romeo 159 1.9 JTD Auto,10500000,114.000 km,Automática,Diesel
2007 SsangYong Rexton 2.7 XDi AT,8900000,218.000 km,Automática,Diesel
2019 Toyota Rav4 2.0 Manual Lujo,19990000,43.000 km,Manual,Bencina
2019 Renault Oroch 1.6 Manual Zen,13990000,17.000 km,Manual,Bencina
2017 Hyundai ACCENT 1.4 RB AC 2AB MT 5P,10990000,100.000 km,Manual,Bencina
2018 Subaru New XV,19500000,50.450 km,Automática,Bencina
OPEL CORSA 2014 ENJOY HB 1.4,7990000,69.584 km,Manual,Bencina
LAND ROVER RANGE ROVER 2018 VELAR,45000000,40.000 km,Automática,Diesel
2008 Mercedes-Benz S 500 S 500,19490000,147.000 km,Automática,Bencina
2016 Audi A3 1.4 TFSI S Tronic,16380000,74.000 km,Automática,Bencina
2019 SsangYong Tivoli 1.6D Manual Full,13500000,57.000 km,Manual,Diesel
2018 Porsche Macan 2.0,35980000,106.000 km,Automática,Bencina
2016 Ford Escape 2.5 S Auto,14800000,56.900 km,Automática,Bencina
