Nombre,Precio,kilometraje,Transmisión,Combustible
2017 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,12580000,79.000 km,Manual,Diesel
2011 Subaru Xv,8800000,170.000 km,Manual,Bencina
2004 Kia Sorento,3500000,190.555 km,Automática,Bencina
2015 Chevrolet Aveo 1.4 LT,6190000,113.000 km,Manual,Bencina
2020 Ssangyong MUSSO GRAND 2.2 4X4 MT FULL - EURO VI,19990000,58.000 km,Manual,Bencina
2011 Hyundai Genesis,11200000,107.000 km,Manual,Bencina
2016 Ford F-150 5.0 Double Cab Lariat Sport 4WD,27900000,114.700 km,Automática,Bencina
2007 Hyundai Terracan 2.9 GL CRDi AT AB ABS VC,7390000,218.000 km,Automática,Diesel
2018 Suzuki Grand Nomade,13800000,24.000 km,Manual,Bencina
1998 Porsche 911,25900000,103.000 km,Manual,Bencina
KIA RIO 2016 RIO 5 EX 1.4,11390000,75.097 km,Manual,Bencina
1998 Ford F-150 4.2 XLT FLARESIDE AUTO S/C,7500000,1 km,Automática,Bencina
2010 Fiat Fiorino City FURGON SOLO 89.000 KILOM,4980000,89.000 km,Manual,Bencina
2022 Karry Q22 1.3 DC,7782600,NA,Manual,Bencina
2012 Chevrolet Sonic 1.6 LT Auto,6500000,115.000 km,Automática,Bencina
2016 Suzuki Ciaz 1.4 GL BT,8850000,77.334 km,Manual,Bencina
2015 Kia Cerato 1.6 EX Manual AC DAB,13990000,280.000 km,Manual,Bencina
2012 Ford Edge 3.5 SEL AWD,14000000,102.000 km,Automática,Bencina
2005 Subaru Outback 2.5 4WD UZ AUTO,7200000,156.000 km,Automática,Bencina
2016 Fiat Fiorino 1.3 Diesel City PL,8300000,77.000 km,Manual,Diesel
2012 Toyota Urban Cruiser 1.3,8400000,116.000 km,Manual,Bencina
1995 Fiat Tipo,4300000,249.000 km,Manual,Bencina
2017 Volkswagen Amarok,18990000,145.000 km,Manual,Diesel
2019 Nissan Np300 LE DIÉSEL 4x4,25990000,71.600 km,Automática,Diesel
2014 Mitsubishi L300 2.0 Furgon Gasolina,7990000,120.000 km,Manual,Bencina
2010 Mahindra Pick Up XL DC 4X2 CRDE,6500000,260.000 km,Manual,Diesel
2016 Great Wall Haval H3 LE 2.0 MEC,9770000,72.000 km,Manual,Bencina
2010 Kia Sorento 2.4,9800000,144.000 km,Automática,Bencina
2007 Mercedes-Benz Cls 500 500,14900000,98.000 km,Automática,Bencina
2020 Hyundai Grand I10 1.2 Manual GLS AC 2AB,9000000,32.000 km,Manual,Bencina
2013 Citroën Grand C4 Picasso,9800000,156.000 km,Automática,Diesel
2010 Toyota Fj Cruiser 4.0 LTD Auto,18000000,195 km,Automática,Bencina
2008 Citroën Grand C4 Picasso,6500000,173.000 km,Automática,Bencina
2014 Toyota Auris,9790000,156.000 km,Manual,Bencina
2016 Mitsubishi L200,16500000,120.000 km,NA,NA
2012 Peugeot 508 1.6 HDI 112 HP Confort,8900000,113.866 km,Manual,Diesel
2020 Mercedes-Benz C 63 Amg 4.0 Mercedes-AMG C 63 S Auto,65990000,9.000 km,Automática,Bencina
2021 Suzuki Swift 1.2 GLX,12200000,14.700 km,Manual,Bencina
2019 MG Mg Gs 1.5T STD,13990000,1 km,Manual,Bencina
2019 Peugeot 208 1.6 BlueHDI 100 HP Auto Allure Pack,13990000,87.000 km,Manual,Diesel
2016 Jeep Grand Cherokee,26200000,77.000 km,Automática,Bencina
2021 Chevrolet NKR 512 AC,27990000,1.600 km,Manual,Diesel
2019 Dodge Ram,8300000,85.000 km,Manual,Bencina
2018 BMW 118 2.0 118D A M Sport 5P,21800000,55.728 km,Automática,Diesel
2016 Mercedes-Benz A 200,17950000,55.000 km,Automática,Bencina
2016 Mitsubishi L200 Dakar Full,21500000,59.112 km,Automática,Diesel
CHEVROLET SAIL 2014 SAIL II LT 1.4,7390000,76.201 km,Manual,Bencina
2020 Great Wall Wingle 7 2.0T D 4X2 Deluxe,14950000,50.000 km,Manual,Diesel
2020 Ds Ds7 Crossback,30000000,24.252 km,Automática,Bencina
2010 SsangYong Actyon Sports 2.0 4x4 Auto Full,8890000,300.000 km,Automática,Diesel
2019 Nissan Versa 1.6 Manual Drive,9000000,30.000 km,Manual,Bencina
2015 Suzuki Grand Nomade,10500000,140.000 km,Automática,Bencina
2013 Volvo S60 2.0 T5 Auto R-Design,14400000,80.000 km,Automática,Bencina
2016 Hyundai New Tucson,11300000,160.000 km,Manual,Bencina
2013 Hyundai Santa Fe 4X4 3.3cc,16990000,86.289 km,Automática,Bencina
1966 Ford MUSTANG 289 CABRIO REALMENTE NUEVO,31990000,200.000 km,Automática,Bencina
2016 SsangYong Actyon Sports 2.0D LL ABS 2AB NAS612,15490000,76.042 km,Manual,Diesel
2021 Dodge Ram 1500 LIMITED HEMI,53900000,14.900 km,Automática,Bencina
2019 Suzuki ALTO ALTO 800 GL2 MT,6290000,10.490 km,Manual,Bencina
2018 BMW 318 1.5 318i A,21500000,24.350 km,Automática,Bencina
