Nombre,Precio,kilometraje,Transmisión,Combustible
2017 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,10400000,154.000 km,Manual,Diesel
2005 Hyundai Sonata 2.0 GL AUTO 2AB ABS,5200000,130.000 km,Automática,Bencina
2015 Suzuki Alto 1.0 K10 DLX AC,4000000,101.406 km,Manual,Bencina
1998 Hyundai H-100 2.5 DH FURGON DIESEL,4190000,431.000 km,Manual,Diesel
2018 SsangYong Actyon Sports 2.0D Manual Full NAS612,17300000,99.000 km,Manual,Diesel
2010 Citroën Xsara Picasso,5800000,143.000 km,Manual,Bencina
2010 Mazda 6 2.0 V,7000000,190.000 km,Manual,Bencina
2019 Land Rover Range Rover Sport 5.0V8 S/C Autobiography Dynamic Auto 4WD,117000000,24.388 km,Automática,Bencina
2021 Dongfeng Sx6 2.0 7 Asientos,12890000,1 km,Manual,Bencina
2013 Chevrolet Cruze 1.8 LS,7990000,88.000 km,Manual,Bencina
2017 SsangYong Actyon Sports,15000000,109.000 km,Manual,Diesel
2019 Hyundai Creta,13800000,16.000 km,Manual,Bencina
TOYOTA RUSH 2021 RUSH 1.5 MT,16990000,1.150 km,Manual,Bencina
2003 Nissan Terrano Doble Cabina DX DSL 4x2,5500000,270.000 km,Manual,Diesel
2015 Toyota Yaris 1.5 GLI,9290000,95.000 km,Manual,Bencina
2011 Peugeot 207 1.4 Compact X Line HDI,5400000,145.400 km,Manual,Diesel
2021 MG Mg Zs 1.5 Comfort,14000000,11.000 km,Manual,Bencina
2011 Hyundai Santa Fe 2.4 GLS 4WD Auto,10500000,240.000 km,Automática,Bencina
2015 Porsche 911 CARRERA S,70900000,34.700 km,Automática,Bencina
2016 Peugeot 301 1.6 VTI,7990000,73.500 km,Manual,Bencina
2016 Porsche Cayenne 3.6 GTS Tiptronic,49900000,79.850 km,Automática,Bencina
2008 SsangYong Actyon Sports,6900000,235.000 km,Manual,Diesel
2011 Dodge Dakota 3.7 Quad Cab Laramie 4X4 Auto,13000000,78.000 km,Automática,Bencina
2013 Hyundai Elantra 1.6 MD GLS AC 2AB ABS,6850000,450.000 km,Manual,Bencina
2017 Peugeot Expert 2.0 HDI 150 HP Manual Premium,15900000,190.000 km,Manual,Diesel
2011 Mazda 2 1.5 V,6200000,145.000 km,Manual,Bencina
2019 Zna Rich 2.5D Manual Luxury,11980000,15.000 km,Manual,Diesel
2018 Peugeot 301 1.6 HDI Allure,11790000,65.181 km,Manual,Diesel
2016 BMW M4 3.0 M4 Cabrio Auto,41580000,34.901 km,Automática,Bencina
2015 Jeep Wrangler,27900000,64.500 km,Automática,Bencina
2005 Nissan X-Trail,7000000,210.000 km,Automática,Bencina
2014 BMW 530 3.0 530D A,21990000,75.000 km,Automática,Diesel
2019 Mitsubishi MONTERO SPORT 3.0 AT 4X2,25490000,40.000 km,Automática,Bencina
2018 Chevrolet Colorado 2.8TD Auto LTZ 4WD,23000000,67.000 km,Automática,Diesel
2016 Nissan X-Trail SENSE CVT,14700000,79.000 km,Automática,Bencina
2019 Kia Rio 5 1.4 Manual EX AC,11000000,43.699 km,Manual,Bencina
2018 Chery Arrizo3 1.5 GLS,6890000,37.000 km,Manual,Bencina
2019 Hyundai Tucson 2.0 Plus,16990000,51.000 km,Manual,Bencina
2012 BMW X6 3.0 XDrive35I A 4WD,24000000,137.588 km,Automática,Bencina
2012 SKODA Fabia 1.6 TDI Ambiente,7490000,121.000 km,Manual,Diesel
HYUNDAI ACCENT 2018 RB 1.4,12680000,54.000 km,Manual,Bencina
2018 Kia MORNING EX HB ABS AC 1.2,9490000,47.500 km,Manual,Bencina
2021 Citroën C-Elysee 1.6 Manual HDI 92 Shine,12790000,7.000 km,Manual,Diesel
KIA RIO 2014 RIO 5 UB EX 1.4,10090000,78.000 km,Manual,Bencina
2019 Ford Fiesta Hb,10500000,30.000 km,Manual,Bencina
1984 Porsche 911 TARGA,45900000,90.000 km,Manual,Bencina
2005 Peugeot 307 Sw,4000000,182.000 km,Manual,Bencina
2007 Subaru Legacy 3.0R,14190000,149.100 km,Manual,Bencina
2013 Mazda 2 1.5,7200000,82.000 km,Manual,Bencina
2022 Changan Md201 201,7490000,NA,Manual,Bencina
2017 BMW 750 i Limousine,49990000,61.483 km,Automática,Bencina
2016 Chevrolet Aveo III,7500000,52.000 km,Manual,Bencina
2020 Audi A3 1.4 35 TFSI Stronic Auto Sportback,23500000,14.000 km,Automática,Bencina
2016 MG Mg3 Full,7300000,74.000 km,Manual,Bencina
2011 Subaru 2.0,9850000,110.000 km,Automática,Bencina
2014 Hyundai I10,5500000,101.200 km,Manual,Bencina
2019 Mazda Cx-5 2.0 Skyactiv R Auto,19990000,81.000 km,Automática,Bencina
2014 Volvo S60 2.0 T5 Powershift Plus,13500000,98.000 km,Automática,Bencina
2017 Gac Gonow Cargo Box,7100000,29.000 km,Manual,Bencina
2009 Honda Cr-V,8700000,139.000 km,Automática,Bencina
2011 Samsung Sm3 LE 1.6,5290000,124.000 km,Manual,Bencina
2020 Nissan Nissan Np300 Navara 2.5 XE SC,24000000,25.000 km,Manual,Diesel
2020 BMW X4 2.0 XDrive20D A M Sport,44000000,39.200 km,Automática,Diesel
2020 Volkswagen Amarok 2.0 TDI Manual Trendline 4WD,32490000,48.400 km,Manual,Diesel
2005 Nissan Pathfinder,6700000,240 km,Automática,Bencina
1992 Suzuki Vitara,4500000,121.000 km,Manual,Bencina
2016 Peugeot 2008 1.6 e-HDI 92 HP Allure,14890000,98.300 km,Manual,Diesel
2018 Kia Cerato 5 1.6 EX Special Pack Manual,12700000,81.000 km,Manual,Bencina
2019 Subaru Wrx 2.0 Manual 4WD,23900000,24.000 km,Manual,Bencina
2016 Jeep Grand Cherokee 3.6 Limited 4WD Auto,24200000,168.000 km,Automática,Bencina
SUZUKI IGNIS 2017 GLX HB 1.2 AUT,10990000,66.352 km,Automática,Bencina
2012 Mitsubishi Outlander,10990000,147.000 km,Manual,Bencina
2012 Toyota Urban Cruiser,6600000,128.000 km,Manual,Bencina
2012 Dodge Journey 3.6 Auto SXT,11570000,141.000 km,Automática,Bencina
2018 Chevrolet Tracker 1.8 LT,13490000,62.100 km,Manual,Bencina
2014 Nissan Tiida 1.6 S LL,7990000,130.000 km,Manual,Bencina
2018 Peugeot 3008 Allure,19800000,102.400 km,Automática,Bencina
2021 Mahindra Pik Up 2.2 CRD Work SC,12084999,NA,Manual,Diesel
2017 Nissan Np300 2.3 Manual DSL SE 4WD,16680000,125.000 km,Manual,Diesel
2018 Chevrolet Silverado,29200000,27.000 km,Automática,Bencina
2009 Jeep Cherokee,12980000,132.000 km,Automática,Bencina
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,12900000,70.000 km,Manual,Diesel
2021 SsangYong Korando NEW KORAND,17000000,6.900 km,Manual,Bencina
2013 Citroën Berlingo 1.6 HDI VU BVM5 Long,8200000,201.000 km,Manual,Diesel
NISSAN VERSA 2018 VERSA SENSE 1.6 AUT,10590000,74.000 km,Automática,Bencina
2019 Ford Ranger 3.2 DSL XLT 4WD,22000000,84.000 km,Manual,Diesel
2017 Mitsubishi Montero Sport 2.4 Diesel Auto,24490000,90.000 km,Automática,Diesel
2019 Peugeot 2008,15890000,67.000 km,Manual,Diesel
2007 Honda Fit 1.4 EX MT,6200000,199.000 km,Manual,Bencina
2018 Ford Expedition 3.5 Auto XLT,30980000,46.000 km,Automática,Bencina
2011 Chevrolet Cruze,6500000,110.000 km,Automática,Diesel
2018 Hyundai Creta Full,14000000,59.569 km,Automática,Bencina
2021 Hyundai Grand I10 1.2 Plus,9290000,14.000 km,Manual,Bencina
2010 Mazda Cx-9,11800000,168.350 km,Automática,Bencina
2021 Maxus V80 2.5 LWB MR,22500000,32.000 km,Manual,Diesel
2002 Mazda 323 1.6 GLX,3000000,260.000 km,Manual,Bencina
2017 Mitsubishi Asx Outlander,14000000,58.012 km,Automática,Bencina
2014 Suzuki Swift 1.2 GL,7800000,72.000 km,Manual,Bencina
2020 Peugeot 208 1.2 Puretech 82HP Signature,9280000,NA,Manual,Bencina
2019 Mercedes-Benz C 300 2.0 C 300 Auto,33800000,14.300 km,Automática,Bencina
