Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Chevrolet Silverado 5.3 Auto High Country 4WD,34500000,50.800 km,Automática,Bencina
2013 Chevrolet Sail 1.4,5000000,153.500 km,Manual,Bencina
2015 Volkswagen Golf 2.0 TSI DSG GTI,17000000,92.600 km,Automática,Bencina
2020 Citroën C3 C3 HDI 1.5 MT,13990000,33.372 km,Manual,Diesel
2014 Nissan Qashqai,13000000,57.000 km,Manual,Bencina
2015 Mazda 3 2.0 Skyactiv-G V SR,11690000,60.000 km,Manual,Bencina
2011 Chevrolet Captiva 2.0 DSL LT Auto AWD,10100000,179.000 km,Automática,Diesel
2019 Volkswagen Gol 1.6 Trendline,8950000,34.000 km,Manual,Bencina
2015 BMW X5 XDRIVE30D 3.0,32970000,122.000 km,Automática,Diesel
2014 Fiat Ducato DUCATO MULTIJET 2.3,14500000,170.000 km,Manual,Diesel
2011 Suzuki Grand Nomade 2.4 2WD GLX Sport,8500000,82.000 km,Manual,Bencina
2019 Chery Tiggo 2,10000000,46.500 km,Manual,Bencina
2008 Mitsubishi L200 D/C 4X4 TD DAKAR CRS AUTO,15500000,275.000 km,Automática,Diesel
2015 Ford Raptor RAPTOR SVT 6.2,34000000,54.000 km,Automática,Bencina
2007 Pontiac Grand Prix,9500000,131.000 km,Automática,Bencina
2019 Suzuki Baleno 1.4 GLS,10380000,21.000 km,Manual,Bencina
2016 Renault FLUENCE FLUENCE AUTENTIQUE 1.6,7540000,123.935 km,Manual,Bencina
2012 Renault Latitude 2.0 16V Dynamique,6600000,108.956 km,Manual,Bencina
2015 Renault Clio 1.6 RS 200 EDC,1370000000,73.000 km,Automática,Bencina
2016 Mercedes-Benz Gla 220,24500000,67.000 km,Automática,Diesel
2018 Mahindra Scorpio 4X2,13190000,35.208 km,Manual,Diesel
2016 Changan Cs1,6600000,74.000 km,Manual,Bencina
2013 Jeep Grand Cherokee 3.6 Laredo 4WD Auto,22500000,140.000 km,Automática,Diesel
CHEVROLET SPARK 2014 SPARK LITE HB 800CC,5190000,112.690 km,Manual,Bencina
2018 Nissan Np300 2.3 Manual DSL SE,17950000,47.000 km,Manual,Diesel
2015 Kia Rio 3 1.2 EX Manual,7250000,76.000 km,Manual,Bencina
2019 Jeep Grand Cherokee 3.6 Laredo Auto,28000000,59.500 km,Automática,Bencina
2018 Mazda 3 1.6 S Auto,14500000,13.800 km,Automática,Bencina
SSANGYONG REXTON 2018 W 4X2 MT,20990000,44.670 km,Manual,Diesel
2017 Kia SPORTAGE SPORTAGE LX 2.0L DSL 6AT 2WD COMFORT 4X2 TEST,18990000,104.946 km,Automática,Diesel
2012 Hyundai Accent 1.4 RB GL AV,7000000,170.000 km,Manual,Bencina
2016 Ford Fusion 2.5 SE Powershift,14500000,82.000 km,Automática,Bencina
2016 Mazda Cx-3 2.0 R Skyactive 4WD,14700000,70.000 km,Manual,Bencina
2018 Suzuki Baleno 1.4 GLX,10600000,16.000 km,Manual,Bencina
2018 BMW X6 3.0 XDrive30D A,44990000,3.000 km,Automática,Diesel
