Nombre,Precio,kilometraje,Transmisión,Combustible
2016 Mitsubishi Outlander 2.4 GLX CVT 4WD,18490000,76.000 km,Automática,Bencina
2018 Volkswagen Virtus 1.6 Manual Comfortline,10890000,75.000 km,Manual,Bencina
2011 Suzuki Alto,3650000,114.000 km,Manual,Otros
2017 Audi Tts 2.0 TFSI Stronic Auto Quattro Coupe,37999990,26.000 km,Automática,Bencina
2015 Chery Grand Tiggo,5900000,45.312 km,Manual,Bencina
2019 Volkswagen Tiguan 1.4 TSI DSG Comfortline 5A,18000000,34.000 km,Automática,Bencina
2012 BMW 520 2.0 520D A,16000000,175.600 km,Automática,Diesel
2018 Toyota Rav4 2.0 Manual Lujo,15900000,42.180 km,Manual,Bencina
2019 Honda Civic 2.0 CVT Auto EX,18900000,26.700 km,Automática,Bencina
2005 Volkswagen Gol,3250000,167.000 km,Manual,Bencina
2011 Hyundai Santa Fe,13000000,80.000 km,Manual,Bencina
2010 Samsung Sm3 PE Deco,5400000,171.000 km,Manual,Bencina
2016 Hyundai Accent 1.6 RB GLS 2AB ABS,7700000,140.000 km,Manual,Bencina
2016 Mitsubishi L200 2.4 TD Katana CD CRM 4WD,15980000,105.000 km,Manual,Diesel
2017 NISSAN VERSA 1.6 Manual Sense,10790000,42.100 km,Manual,Bencina
2011 Dodge Durango 5.7 V8 Hemi Citadel AWD,14000000,111.000 km,Automática,Bencina
2017 Peugeot Expert,15000000,198.500 km,Manual,Diesel
2005 Hyundai Getz,4400000,120.000 km,Manual,Bencina
2003 Nissan Skyline,12500000,63.000 km,Automática,Bencina
2011 Citroën C3 1.4 SXPK,6400000,96.000 km,Manual,Bencina
2011 Nissan X-Trail 2.5 Classic 4X4,8500000,155.000 km,Manual,Bencina
2014 Ford Ranger 2.5 Duratec XLT,12500000,118.251 km,Manual,Bencina
2014 Nissan Navara 2.5 DSL SE DC 2AB ABS AE 4WD,10500000,19.222.222 km,Manual,Diesel
2011 Citroën Xsara Picasso,6500000,181.600 km,Manual,Diesel
2014 Volkswagen Gol 1.6 Trendline 2AB ABS,7400000,115.000 km,Manual,Bencina
2014 Nissan Terrano Nissan,11800000,121 km,Manual,Bencina
2017 BMW G 650 GS II,7200000,19.040 km,Manual,Bencina
2018 Porsche Cayenne 3.0 V6 Auto 4WD,42900000,47.480 km,Automática,Bencina
2016 Nissan Note 1.6 Sense,7500000,48.900 km,Manual,Bencina
2012 Mercedes-Benz E 63 Amg E 63 AMG,33890000,79.849 km,Automática,Bencina
2018 Jeep Wrangler 3.6 Sport Auto 4WD,28500000,31.000 km,Automática,Bencina
