Nombre,Precio,kilometraje,Transmisión,Combustible
2015 Mazda 3 Sport,13500000,92.000 km,Automática,Bencina
2018 Chevrolet Tracker LS 1.8,13990000,55.600 km,Manual,Bencina
2018 SUZUKI JIMNY 1.3 Manual JX 4WD,11990000,88.000 km,Manual,Bencina
1973 Ika Imn,13000000,150.000 km,Manual,Diesel
2019 Hyundai Tucson,18500000,18.642 km,Automática,Bencina
2014 Honda CR-V 2.4 AUT,13790000,106.000 km,Automática,Bencina
2012 Great Wall Haval 3 2.0 LE 4X2,7990000,1 km,Manual,Bencina
2020 Chevrolet Silverado 5.3 Auto LT Trail Boss DC 4WD,39900000,25.000 km,Automática,Bencina
2013 Jeep Patriot 4x4 2.4 AT,11990000,165.000 km,Automática,Bencina
2010 Mercedes-Benz C 200 KOMPRESSOR,13600000,160.000 km,Automática,Bencina
2019 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD,23000000,81.000 km,Automática,Diesel
2021 Kia Soluto 1.4 LX AC MT,10500000,35.000 km,Manual,Bencina
2015 SsangYong Actyon Sports 2.0 DIESEL FULL EQUIPO,13990000,108.000 km,Manual,Diesel
2018 Chevrolet Sail 1.5,6790000,117.000 km,Manual,Bencina
2013 Kia Rio 5,7690000,125.000 km,Manual,Bencina
2016 Peugeot 308 2.0 BlueHDI 180 Auto GT,15800000,140.000 km,Automática,Diesel
2013 Nissan Versa 1.6 Sense Auto,8890000,150.248 km,Automática,Bencina
2017 Mahindra Scorpio 2.2 DSL,12490000,56.000 km,Manual,Diesel
2013 Porsche Cayenne,27300000,98.000 km,Automática,Bencina
2001 Citroën Xsara 2 VTS,2300000,250.000 km,Manual,Bencina
2016 Nissan New Pathfinder,20900000,56.000 km,Automática,Bencina
2019 Chevrolet Silverado 5.3 Auto LT Trail Boss DC 4WD,39870000,9.000 km,Automática,Bencina
2014 Porsche 911 S,68990000,33.000 km,Automática,Bencina
2015 BMW 125,19000000,108.000 km,Automática,Bencina
2008 Hyundai Tucson,7190000,140.000 km,Manual,Bencina
2014 BMW M3,30000000,76.800 km,Automática,Bencina
2022 Toyota Fortuner 2.7 Auto SR5,32000000,100 km,Automática,Bencina
2013 Mazda Cx-9 3.7 GT Auto 4WD,14990000,150.000 km,Automática,Bencina
2021 Great Wall Poer 2.0 TD Deluxe,23500000,3.500 km,Manual,Diesel
2010 Chevrolet Spark Gt,5200000,118.000 km,Manual,Bencina
2018 Subaru New XV,19300000,49.000 km,Automática,Bencina
2019 Nissan Versa 1.6 Manual Drive,9980000,18.000 km,Manual,Bencina
2017 Renault Symbol 1.6 Manual Zen,7350000,115.000 km,Manual,Bencina
2018 Ford Explorer 3.5 XLT Auto,25800000,30.000 km,Automática,Bencina
2010 Chevrolet Optra 1.6 LS Limited,5200000,179.840 km,Manual,Bencina
2011 Nissan Tiida 1.6,4200000,186.995 km,Manual,Bencina
2015 Nissan March,7000000,45.000 km,Manual,Bencina
2017 Nissan Np300 XE 2.3 DIESEL MEC. FULL,17990000,127.000 km,Manual,Diesel
2020 Dodge Durango 3.6 Limited 4WD,38800000,18.000 km,Automática,Bencina
2020 Changan Md201 1.5 Pick Up AC XL,7990000,14.000 km,Manual,Bencina
2013 Toyota Yaris 1.5 XLI,8500000,225.039 km,Manual,Bencina
2014 Nissan Versa,6800000,77.000 km,Manual,Bencina
2019 Ford Explorer 3.5 XLT Auto,24990000,40.000 km,Automática,Bencina
2018 Baic X35,12000000,36.400 km,Automática,Bencina
2017 Kia Rio 4 1.4 EX Manual DAB,9490000,54.000 km,Manual,Bencina
2016 Peugeot 2008,11200000,98.000 km,Manual,Diesel
2004 Chevrolet Aveo 1.4 Ls 16v,3900000,143.000 km,Manual,Bencina
2003 BMW Z4,12890000,105.000 km,Automática,Bencina
2018 Kia Morning 1.0 LX,7500000,19.000 km,Manual,Bencina
2017 Peugeot 308 1.2 Puretech 130 HP Manual Allure Pack,12200000,45.000 km,Manual,Bencina
1989 Nissan Sentra,1200000,295.000 km,Manual,Bencina
2016 Toyota Fj Cruiser TOYOTA FJ CRUCIER,31590000,74.000 km,Automática,Bencina
2018 Kia Sportage 2.0 GSL LX,16690000,39.100 km,Manual,Bencina
2017 Suzuki Swift 1.2 Manual GL,8790000,93.000 km,Manual,Bencina
