Nombre,Precio,kilometraje,Transmisión,Combustible
2012 Peugeot 206,6800000,127.000 km,Manual,Bencina
2014 Chevrolet Captiva LS 2.4,11990000,77.000 km,Manual,Bencina
2018 Renault Duster,10350000,51.624 km,Manual,Bencina
2014 Honda Cr-V Crv,13700000,150.000 km,Automática,Bencina
2016 Kia Sportage 2.0 EX Special Pack,15000000,70.000 km,Manual,Bencina
2010 Hyundai Santa Fe 2.7 GL 2WD,9300000,200.319 km,Manual,Bencina
2007 Hyundai Veracruz 3.8 GLS,8150000,138.100 km,Automática,Bencina
2021 Maxus T60 DX 4X2 SC Precio Neto+IVA,13490000,NA,Manual,Diesel
2020 Peugeot 308 1.5 BlueHDI 130 HP Auto Feline,18690000,37.000 km,Automática,Diesel
2007 Volkswagen Passat TURBO FSI TIPTRONIC,6000000,126.000 km,Automática,Bencina
2019 Jeep Compass 2.4 Longitude Auto 4WD,22000000,34.000 km,Automática,Bencina
2012 Toyota Yaris 1.5 XLI,8000000,115.000 km,Manual,Bencina
2011 Mitsubishi Outlander K2 GL 2WD Auto,10990000,230.000 km,Automática,Bencina
2013 Ford Ecosport 1.6 Titanium,8500000,96.500 km,Manual,Bencina
2012 Citroën C3 1.4 SXPK,6700000,70.000 km,Manual,Bencina
2018 BMW X1 2.0 SDrive20i A Luxury,23790000,73.000 km,Automática,Bencina
2013 Chevrolet Spark 1.0 LT,5450000,47.000 km,Manual,Bencina
2020 Mazda 3 Sport,14000000,17.000 km,Manual,Bencina
1997 Honda Civic,3200000,250.505 km,Manual,Bencina
2020 Chevrolet SAIL 1.5 LS MT 4P 2020 LWBK77,8990000,52.099 km,Manual,Bencina
2006 Renault Clio,2800000,173.000 km,Manual,Diesel
2018 Chevrolet Sail 1.5 LS,7900000,53.000 km,Manual,Bencina
2016 Peugeot 308,13800000,100.000 km,Manual,Diesel
2010 Audi A5 3.2 v6,14000000,120.000 km,Automática,Bencina
2012 Volkswagen Passat 1.8 TSI Highline Auto,10800000,100.000 km,Automática,Bencina
2020 Kia MORNING 1.2 EX HB ABS AC 5MT 5P,9290000,20.100 km,Manual,Bencina
2018 Chevrolet N300 Max 1.2 Van,7000000,57.180 km,Manual,Bencina
2017 Ford Explorer 3.5 XLT Auto,24400000,71.800 km,Automática,Bencina
2015 Kia Koup 2.0 SX Sport,12500000,62.000 km,Manual,Bencina
2019 Fiat 500X 1.4T Pop,14100000,37.000 km,Manual,Bencina
2019 Chevrolet Colorado 2.8TD Auto High Country 4WD,26990000,29.000 km,Automática,Diesel
2008 Mazda 3 1.6 V,6000000,185.600 km,Manual,Bencina
2018 Chevrolet D-Max 2.5 DC 4WD,18500000,170.000 km,Manual,Diesel
2011 Chevrolet Optra 1.6 XL Limited,5900000,152.000 km,Manual,Bencina
2017 SsangYong Tivoli 1.6D Manual,11200000,75.000 km,Manual,Diesel
2013 Peugeot Bipper 1.4 75 HP,6500000,203.000 km,Manual,Bencina
2021 Volkswagen Atlas 3.6 Comfortline Auto 4Motion,32000000,3.600 km,Automática,Bencina
2016 Suzuki Grand Vitara,14200000,75.000 km,Automática,Bencina
2012 Chevrolet Sonic 1.6 LT,6690000,118.000 km,Manual,Bencina
2008 Mazda Cx-7 AWD 2.3 Turbo,9250000,166.000 km,Automática,Bencina
2017 Kia Morning,7800000,87.000 km,Manual,Bencina
FORD EXPLORER 2016 EXPLORER XLT 3.5 AUT,22990000,72.516 km,Automática,Eléctrico
