Nombre,Precio,kilometraje,Transmisión,Combustible
2013 Nissan X-Trail,10500000,181.000 km,Manual,Bencina
2012 Mitsubishi Montero Sport 2.5 Diesel G2 4X2 Auto,14800000,130.266 km,Automática,Diesel
2004 Hyundai Accent 1.6 GLS 16V Auto AC,3990000,81.000 km,Automática,Bencina
2015 Mahindra Scorpio Glx,9490000,120.000 km,Manual,Diesel
1996 Opel Corsa,2000000,195.000 km,Manual,Bencina
SUZUKI GRAND VITARA 2011 GRAND VITARA GLX SPORT 2.4 AT,11590000,100.780 km,Automática,Bencina
2018 BMW 420 CABRIO LCI,34500000,54.200 km,Automática,Bencina
2013 BMW 116I,12700000,165 km,Automática,Bencina
2014 Hyundai Accent 1.4 RB GL AV,6850000,100.000 km,Manual,Bencina
2017 Ssangyong ACTYON SPORTS 2.0 DIESEL 2WD NAS610 DOB. CAB. MT 4P,13990000,115.239 km,Manual,Diesel
2014 BMW X3 3.0 XDrive35i A,22490000,82.000 km,Automática,Bencina
2016 Fiat Strada,10290000,83.000 km,Manual,NA
2010 Hyundai Santa Fe 2.4 GLS 4WD Auto FullL,12000000,200 km,Automática,Bencina
2017 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,11000000,119.600 km,Manual,Diesel
2011 Nissan MURANO LE SR,12990000,115.000 km,Automática,Bencina
2016 Kia Morning,7690000,26.300 km,Manual,Bencina
2018 Chery TIGGO 2 1.5 GL MT,8990000,63.500 km,Manual,Bencina
2012 Nissan Tiida 1.6 S AC,5980000,318.000 km,Manual,Bencina
2016 Mazda 3 2.0 SPORT V 6MT 5P,13090000,73.500 km,Manual,Bencina
2019 Peugeot 208 .,12500000,65.000 km,Manual,Diesel
2007 BMW 318,6950000,201.320 km,Automática,Bencina
2018 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,36990000,62.000 km,Automática,Bencina
2020 Great Wall C30 1.5 VVT Classic Comfort,8990000,22.000 km,Manual,Bencina
2017 Volkswagen Gti,18000000,60.000 km,Automática,Bencina
1990 BMW 535 De Luxe,6100000,250.000 km,Manual,Bencina
2017 PEUGEOT 208 1.2 Puretech 110 Active Pack,11990000,90.000 km,Manual,Bencina
2015 Mazda 2 1.5 V,8290000,76.197 km,Manual,Bencina
2008 Chevrolet Uplander,6700000,131.200 km,Automática,Bencina
2013 Mazda Cx-9 3.7 GT DVD 4WD,15490000,142.300 km,Automática,Bencina
