Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Subaru Impreza 2.0i CVT Auto XS Sport 4WD,17000000,19.000 km,Automática,Bencina
2017 Nissan Np300 2.3 Manual DSL SE 4WD,23550000,70.200 km,Manual,Diesel
2014 Mazda 3 Sport,8500000,130.000 km,Manual,Bencina
2014 Nissan Qashqai 1.6 4x2,12000000,143.555 km,Manual,Bencina
2018 Nissan Qashqai,15790000,38.000 km,Manual,Bencina
2013 Mitsubishi L200 D/C 4X4 TD Katana CRT,12850000,263.466 km,Manual,Diesel
2015 Volkswagen Passat CC Passat cc,16980000,129.000 km,Automática,Bencina
2018 Chevrolet Prisma 1.4 LTZ,9480000,55.000 km,Manual,Bencina
2017 BMW X1 2.0 SDrive20i A Luxury,23300000,58.000 km,Automática,Bencina
1997 Honda Civic,3200000,250.505 km,Manual,Bencina
2014 Jeep Compass 2.4 Sport Auto 4WD,13980000,103.000 km,Automática,Bencina
2013 Ford Fiesta 1.6 Titanium,6450000,160.000 km,Manual,Bencina
2014 Suzuki Grand Nomade 2.4 Auto GLX Sport 4WD,12500000,122.790 km,Automática,Bencina
2002 Fiat Doblo Cargo 1.6 16V,1000000,235.000 km,Manual,Bencina
2018 SsangYong Actyon Sports 2.0D Auto Full Deluxe NAS623,19190000,110.355 km,Automática,Diesel
2011 Chevrolet Colorado 3.7 Z71 Auto 4x4,11500000,204.000 km,Automática,Bencina
2014 SKODA Fabia 1.4 TSI DSG RS,11590000,107.400 km,Automática,Bencina
2017 Suzuki Ignis 1.2 Manual GLX Bitono,7700000,68.000 km,Manual,Bencina
2022 Peugeot 2008 MT DIESEL,16790000,80.000 km,Manual,Diesel
2020 Peugeot 2008 BLUE HDI 100,18690000,15.500 km,Manual,Diesel
2004 Suzuki Baleno 1.6 GLX,2500000,160.000 km,Manual,Bencina
2019 Subaru Impreza 1.6 CVT Auto 4WD,15500000,14.000 km,Automática,Bencina
2014 SsangYong Korando,10500000,53.770 km,Manual,Bencina
2020 CITROEN C3 AIRCROSS 1.5 BlueHDI 100 BVM Feel,16890000,1 km,Manual,Diesel
2014 SsangYong Korando 2.0 Auto STD Full,9400000,82.000 km,Automática,Bencina
2012 Kia Sportage 2.0 LX AC DAB 4WD,12300000,84.000 km,Manual,Bencina
2016 Volkswagen Gol 1.6 Trendline,7990000,89.000 km,Manual,Bencina
VOLKSWAGEN GOL 2013 TRENDLINE 1.6,9580000,74.000 km,Manual,Bencina
2016 Ford Escape 2.0 Ecoboost SE Auto,14499900,103.000 km,Automática,Bencina
2018 Honda Accord 3.5 V6 Auto,20590000,54.000 km,Automática,Bencina
2014 Chevrolet Tracker,10390000,51.514 km,Automática,Bencina
2019 Citroën C4 Cactus 1.2 Puretech Auto 110 Feel,16970000,30.000 km,Automática,Bencina
2004 Suzuki Ignis 1.3 GL,3100000,192 km,Manual,Bencina
SUZUKI GRAND NOMADE 2016 GRAND NOMADE GLX SPORT 2.4,12690000,45.052 km,Manual,Bencina
2016 Audi Q5 2.0 TFSI Tiptronic Quattro,22490000,123.393 km,Automática,Bencina
2021 Peugeot 208 1.5 BlueHDI 100 HP Premiere,18990000,23.000 km,Manual,Diesel
2018 Kia Rio 4 1.4 Auto EX Full,12690000,85.547 km,Automática,Bencina
2014 Audi A5 2.0 TFSI S Tronic Quattro,18900000,110.000 km,Automática,Bencina
2020 Peugeot Traveller L3H1 BLUE HDI,22600000,53.500 km,Manual,Diesel
2013 Toyota Yaris 1.5 XLI,8500000,225.039 km,Manual,Bencina
1993 Ford Aerostar,3000000,246.000 km,Automática,Bencina
2017 Chevrolet D-Max 2.5 DC HIGH Auto 4WD,15300000,220.000 km,Automática,Diesel
2002 Suzuki Grand Vitara,5890000,200.000 km,Manual,Bencina
2015 BMW 120 LCI 1.6 AUT,17180000,109.000 km,Automática,Bencina
2018 Mitsubishi L200 2.4 TD Manual Work CD CR,17200000,87.366 km,Manual,Diesel
2012 Chevrolet Sail LS 1.4 PWR,5590000,143.000 km,Manual,Bencina
2021 Dongfeng Sx5 1.6 Confortable,10290000,NA,Manual,Bencina
2019 Suzuki Alto 0.8 800 Manual GL,5890000,59.000 km,Manual,Bencina
2018 Chevrolet Equinox 1.5T Auto LT,11790000,40.000 km,Automática,Bencina
2014 Kia Sportage 2.0 LX AC DAB,12990000,80.000 km,Manual,Bencina
1976 Ford F-100,5900000,100.000 km,Manual,Bencina
2006 Toyota Corolla 1.6 XLi MT,4990000,166.374 km,Manual,Bencina
2010 Subaru Legacy 2.0I 4P AWD CVT XS,9500000,121.100 km,Automática,Bencina
2020 Chevrolet Prisma 1.4 LTZ,10500000,13.000 km,Manual,Bencina
MAZDA 3 2017 3 SPORT HB 2.0,15790000,129.446 km,Automática,Bencina
2012 Fiat Dobló,7600000,129.000 km,Manual,Diesel
2016 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD,20890000,148.000 km,Automática,Diesel
2013 Mercedes-Benz C 200,15400000,197 km,Automática,Diesel
2006 Toyota Yaris 1.5 XLi MT,3800000,10 km,Manual,Bencina
2017 Nissan Qashqai,16500000,118.000 km,Automática,Bencina
2021 MG Mg Zs 1.5 Comfort,13490000,9.509 km,Manual,Bencina
2014 Mitsubishi Montero Sport 2.5 Diesel G2 4X4 Auto,16500000,110.000 km,Automática,Diesel
2017 Mercedes-Benz C 180 1.6 C 180 Auto,23980000,14.000 km,Automática,Bencina
2016 Audi Q3 2.0 TFSI S Tronic Sport Quattro,23000000,56.000 km,Automática,Bencina
2009 Toyota Hiace 2.5 Furgon Diesel,10600000,210.000 km,Manual,Diesel
2018 Suzuki Grand Vitara 1.6 Manual GLX Sport 4WD,13500000,71.000 km,Manual,Bencina
2015 Mazda 3 Sport,13500000,65.000 km,Automática,Bencina
2016 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,34980000,107.600 km,Automática,Bencina
2018 Toyota 4Runner,30000000,33.000 km,Automática,Bencina
2019 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,15000000,57.000 km,Manual,Diesel
2016 Hyundai Tucson 2.0 GL Active,16200000,116.000 km,Manual,Bencina
2019 Subaru New XV,19290000,34.430 km,Automática,Bencina
2013 Mercedes-Benz E 500 Elegance V8 4.7L BiTurbo,23000000,138.000 km,Automática,Gas
2010 Kia Rio,4800000,111.000 km,Manual,Bencina
2012 Volkswagen Saveiro,7000000,120.000 km,Manual,Bencina
2018 Chevrolet Tracker 1.8,13900000,95.000 km,Manual,Bencina
2018 Toyota Yaris 1.5 XLI,12900000,73.600 km,Manual,Bencina
2014 Kia Rio 5 1.4 EX Manual DAB ABS AC,8380000,117.000 km,Manual,Bencina
2019 Ford Fiesta Hb,10500000,30.000 km,Manual,Bencina
2011 Honda Civic Ex,8800000,161.000 km,Automática,Bencina
2014 Kia Sportage 2.0 LX AB,12000000,120.000 km,Manual,Bencina
2014 Mercedes-Benz Gl 500 4.7 GL 500 4Matic,34990000,105.000 km,Automática,Bencina
2014 Chevrolet Aveo 1.4,5990000,92.000 km,Manual,Bencina
2016 Suzuki Swift 1.2 GLS,8600000,62.000 km,Manual,Bencina
2017 Volkswagen Saveiro 1.6 Manual DC,9500000,33.000 km,Manual,Bencina
PEUGEOT 308 2017 1.2 ACTIVE PACK PURETECH HB MT 5P,14580000,46.000 km,Manual,Bencina
2016 Dodge Ram 2500,41500000,134.000 km,Automática,Diesel
2019 Mercedes-Benz Vito 111 1.6 CDI 84KW 111CDI 6m3,18990000,65.500 km,Manual,Diesel
2011 Hyundai Tucson 2.0 LM GL 2WD AC 2AB ABS,9850000,154.000 km,Manual,Bencina
1994 BMW 540,6000000,213.000 km,Automática,Bencina
2018 Mahindra Pick Up PICK UP,12000000,111.000 km,Manual,Diesel
2012 BMW 535 3.5 535iA,15670000,129.000 km,Automática,Bencina
2012 Volkswagen Saveiro,7200000,159.000 km,Manual,Bencina
2018 Mercedes-Benz Clase A Sport,24850000,19.000 km,Automática,Bencina
2009 Suzuki Maruti II GL,3100000,84.000 km,Manual,Bencina
2017 Nissan Versa 1.6 Manual Drive,8600000,67.191 km,Manual,Bencina
2017 Jeep Wrangler 3.6 Sahara Unlimited AT 4WD,37980000,77.000 km,Automática,Bencina
2013 Peugeot 208,8600000,1.020.000 km,Manual,Bencina
2016 Suzuki Jimny,11490000,15.100 km,Manual,Bencina
2010 Audi A4 1.8 TFSI Multitronic,10590000,147.000 km,Automática,Bencina
