Nombre,Precio,kilometraje,Transmisión,Combustible
2004 Ford Ka 1.6 XR,2700000,166.000 km,Manual,Bencina
2018 Chevrolet Silverado,29500000,27.000 km,Automática,Bencina
1999 Daewoo Nubira 1.6 SX,2200000,200.000 km,Manual,Bencina
2010 Land Rover Freelander 2,11500000,188.000 km,Automática,Bencina
2019 Chevrolet Colorado 2.8TD Auto High Country 4WD,25850000,120.000 km,Automática,Diesel
2011 Honda Ridgeline 3.5 Auto,12950000,179.000 km,Automática,Bencina
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,13600000,72.284 km,Manual,Diesel
2019 Suzuki Swift 1.2 Manual GLX,10490000,36.600 km,Manual,Bencina
2009 Volvo Xc90 3.2,9500000,196.000 km,Automática,Bencina
2014 Citroën C3 Citroen c3,7990000,80.000 km,Manual,Bencina
2014 Chevrolet Optra 1.6 AC,4950000,62.000 km,Manual,Bencina
2013 Volkswagen Polo 1.6 Comfortline,6800000,175.000 km,Manual,Bencina
2011 Mazda 3 1.6 V,7800000,144.000 km,Manual,Bencina
2014 Nissan Tiida,7380000,119.204 km,Manual,Bencina
2015 Mitsubishi L200 D/C 4X2 TD Katana CR,11000000,170 km,Manual,Diesel
2011 BMW 325,13000000,132.000 km,Automática,Bencina
2015 BMW 235,25900000,117.000 km,Automática,Bencina
2015 Nissan PATHFINDER SE,25000000,96.770 km,Automática,Bencina
2016 Toyota Yaris 1.5 XLI,9480000,86.471 km,Manual,Bencina
2016 Dodge Journey Dodge Jurney,17200000,93.000 km,Manual,Diesel
2022 MG Mg3 1.5 MT COM 0KM,9790000,NA,Manual,Bencina
2019 Suzuki Grand Nomade 2.4 Manual GLX Nav 4WD,15400000,33.031 km,Manual,Bencina
2017 Renault Captur,13490000,120.000 km,Manual,Diesel
2014 SsangYong Actyon Sports 2.0D,11000000,126.000 km,Manual,Diesel
2016 Kia Rio 4 1.4 EX Manual AC DAB ABS,63500000,100.000 km,Manual,Bencina
2017 Subaru Xv 1.6i Manual 4WD,15480000,114.000 km,Manual,Bencina
2013 Kia Sportage 2.0 LX AB,12500000,110.000 km,Manual,Bencina
2019 SsangYong Actyon,15500000,78.500 km,Manual,Diesel
2019 Renault Symbol,8700000,8.800 km,NA,Bencina
2014 SsangYong Rexton,13490000,198.000 km,Manual,Diesel
2010 Chevrolet Corsa 1.6 DH III,3300000,1.420.000 km,Manual,Bencina
2020 Volkswagen Polo 1.6 Auto 110 CV Comfortline,13490000,16.500 km,Automática,Bencina
2015 Nissan New Pathfinder,20500000,50.000 km,Automática,Bencina
2020 Dodge Journey 2.4 Auto SE,25000000,20.000 km,Automática,Bencina
2009 Jeep Grand Cherokee 6.1 SRT8 AUTO,18490000,138.000 km,Automática,Bencina
2015 Hyundai Tucson,13690000,129.000 km,Manual,Bencina
2015 BMW 435 M,31590000,23.850 km,Automática,Bencina
2011 Hyundai Accent MC 1.6 GLS 2AB CVVT,9000000,570.000 km,Manual,Bencina
2012 Nissan Terrano,7600000,278.000 km,Manual,Diesel
2008 Hyundai Elantra HD 2.0 GLS AA 2AB AUTO,8000000,145.205 km,Automática,Bencina
2013 Ford Raptor,39000000,84.000 km,Automática,Bencina
2012 Ford Explorer,16000000,120.000 km,Automática,Bencina
2019 Hyundai Accent 1.4 RB Manual GL 2AB ABS AC,10990000,54.000 km,Manual,Bencina
2012 Jaguar Xkr,32000000,72.000 km,Automática,Bencina
2020 BMW X4,44500000,13.000 km,Automática,Bencina
2015 Volkswagen Amarok 2.0 TDI Comfortline 4WD,16990000,156.000 km,Manual,Diesel
2012 Audi A4 1.8 TFSI,11000000,117.000 km,Automática,Bencina
2009 Citroën Xsara Picasso,6200000,186.000 km,Manual,Diesel
2017 Mercedes-Benz Gla 220 2.1 GLA 220 CDI 4Matic DCT Auto,24790000,70.000 km,Automática,Diesel
1985 Porsche 911,65000000,74.000 km,Manual,Bencina
2020 Mercedes-Benz Amg Gt 4.0 V8 S DCT,145000000,8.000 km,Automática,Bencina
2017 Brilliance V3 1.5 GX Elite,8600000,56.000 km,Manual,Bencina
2012 Toyota Camry 3.5 LEI Auto,11850000,110.000 km,Automática,Bencina
2018 Mercedes-Benz Glc 220 2.1 GLC 220D Auto 4Matic,33980000,41.000 km,Automática,Diesel
MAHINDRA SCORPIO 2020 2200 DIESEL 4P,12690000,38.562 km,Manual,Diesel
2016 Opel Astra 1.4 Turbo Enjoy,11500000,110.000 km,Manual,Bencina
2018 Suzuki Swift 1.2 GL DZire,9500000,53.800 km,Manual,Bencina
2019 Nissan Np300 DC xe 2.3 mt,19850000,67.000 km,Manual,Diesel
2015 Hyundai Tucson,13690000,129.000 km,Manual,Bencina
2022 Hyundai Grand I10 FULL AIRE 0 KILOMETRO GUARDADO NUEVO,10990000,9 km,Manual,Bencina
2012 Chevrolet Corvette 6.2 Coupe,41000000,64.000 km,Manual,Bencina
2018 Ford Explorer 2.3 Limited Ecoboost Auto,32000000,37.000 km,Automática,Bencina
1997 Ford Ranger,3200000,225.950 km,Manual,Gas
2017 MG 3 Confort 1.5,7980000,77.125 km,Manual,Bencina
2016 Hyundai Veloster 1.6 GLS Full,11990000,123.500 km,Manual,Bencina
2018 Mitsubishi L200 2.4 TD Manual Work CD CR,18800000,120.000 km,Manual,Diesel
2013 Toyota Avensis 2.0 GLI Auto,12000000,108.714 km,Automática,Bencina
2019 Mazda Cx-5 2.0 Skyactiv R Auto,19990000,81.000 km,Automática,Bencina
2018 Renault Clio 1.2 Manual Expression Rojo,10800000,52.235 km,Manual,Bencina
2012 Toyota Yaris,7100000,54.000 km,Manual,Bencina
2012 Toyota Tundra 5.7 Dc Auto 4WD,18000000,140.000 km,Automática,Bencina
2012 Audi A4 1.8 TFSI Multitronic,10900000,137.000 km,Automática,Bencina
2005 Toyota Yaris SPORT,3500000,232.323 km,Manual,Bencina
2013 BMW X1,14300000,121.000 km,Automática,Bencina
2015 Suzuki Swift GA1.2 semi full,6400000,128.000 km,Manual,Bencina
2018 Chevrolet Onix 1.4 LT,9290000,70.433 km,Manual,Bencina
2011 Chevrolet Captiva 2.4 LS,9980000,156.702 km,Manual,Bencina
2014 Suzuki Grand Nomade 2.4 GLX Sport 4WD,8500000,84.200 km,Manual,Bencina
2011 Peugeot Partner Tepee Outdoor,7890000,280.000 km,Manual,Diesel
1999 Mercedes-Benz Slk 230,10490000,160.900 km,Automática,Bencina
2019 Subaru Impreza 1.6 CVT Auto 4WD,15990000,27.109 km,Automática,Bencina
2014 MINI Countryman Cooper,16780000,77.000 km,Automática,Diesel
1962 Chevrolet Impala,9300000,99.999.999 km,Manual,Bencina
2012 Subaru New XV AWD 2.0i,11900000,228.000 km,Manual,Bencina
2009 Toyota Yaris Sport 1.3 XLI Sport,4950000,210.000 km,Manual,Bencina
2018 Suzuki Alto 1.0 K10 Manual GLX AC 2AB ABS,6000000,45.365 km,Manual,Bencina
CHEVROLET CAPTIVA 2014 2.4 LT SA AUTO,13480000,108.000 km,Automática,Bencina
2016 Volkswagen Gol 1.6 Trendline,9990000,39.000 km,Manual,Bencina
2013 Byd G3 1.5 GLXI,5200000,100.000 km,Manual,Bencina
2012 Citroën C3 1.4 SXPK,6800000,138.000 km,Manual,Bencina
2020 Dodge Ram 1500,30500000,34.000 km,Automática,Bencina
2017 Mazda CX-5 2.O R AWD 6MT,18490000,53.000 km,Manual,Bencina
HYUNDAI ACCENT 2016 ACCENT RB GL 1.4,9990000,62.599 km,Manual,Bencina
2019 Toyota Hilux 2.4D Manual SR,21990000,84.217 km,Manual,Diesel
2011 Audi R8,49500000,60.600 km,Automática,Bencina
2016 VOLKSWAGEN GOLF 1.6 MSI,13490000,70.100 km,Manual,Bencina
2018 Honda City 1.5 Manual LX LL,10000000,32.000 km,Manual,Bencina
2012 Dodge Ram 1500,19000000,111.000 km,Automática,Bencina
2008 Chevrolet Optra 1.6 AC,4950000,143.396 km,Manual,Bencina
2009 Fiat Fiorino,2990000,130.157 km,NA,NA
