Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Chery Arrizo5 1.5 GLX,9200000,49.000 km,Manual,Bencina
2019 Mazda Cx-5 2.0 Manual Skyactiv R,20980000,32.950 km,Manual,Bencina
2013 BMW 116 1.6 116D,14000000,95.200 km,Manual,Diesel
2017 Mercedes-Benz Glc 250 2.1 GLC 250D Auto 4Matic,38990000,91.016 km,Automática,Diesel
2016 Hyundai Eon 0.8 GLS,6780000,78.000 km,Manual,Bencina
2015 Mercedes-Benz Cla 250 2.0 CLA 250 DCT AMG Line,23990000,68.000 km,Automática,Bencina
2006 Suzuki Maruti 0.8 L,3200000,32.500 km,Manual,Bencina
2015 Kia Rio 4 1.4,8000000,68.354 km,Manual,Bencina
2019 Hyundai Grand I10 1.2 Manual GL AC 2AB,7990000,47.000 km,Manual,Bencina
2020 Subaru New XV,18100000,59.000 km,Automática,Bencina
2019 Suzuki Ciaz 1.4 GL Auto BT,11750000,48.300 km,Automática,Bencina
2017 MG 3 Confort,8170000,65.000 km,Manual,Bencina
2018 Nissan KICKS Advance MT,13690000,30.000 km,Manual,Bencina
2018 Peugeot 208 1.6 BlueHDI 100 Manual HPActive Pack,12590000,30.000 km,Manual,Diesel
2014 Chevrolet Optra,6300000,57.100 km,Manual,Bencina
2012 Volkswagen Vento 2.0 Trendline,8300000,124.000 km,Manual,Bencina
2004 Toyota Corolla Automático,3400000,170.233 km,Automática,Bencina
2017 BMW M6 4.4 M6 Cabriolet,52990000,12.000 km,Automática,Bencina
2011 Hyundai H-1 2.5 CRDI GL 3S,10990000,280.000 km,Manual,Diesel
2011 Samsung Sm3 PE Deco,3800000,214.000 km,Manual,Bencina
2017 Renault Duster,10000000,70.000 km,Manual,Bencina
2018 Kia Morning,6790000,37.000 km,Manual,Bencina
2018 Hyundai Grand I10 1.2 Manual GLS AC 2AB ABS Full,8100000,29.000 km,Manual,Bencina
2014 Volvo S60 1.6 D2 Comfort Powershift,14500000,135.000 km,Automática,Diesel
2017 Nissan March 1.6 Sport Sense AA,8390000,48.000 km,Manual,Bencina
2012 Subaru New Legacy ALL NEW LEGACY XS AWD 2.0 AT,11990000,150.000 km,Automática,Bencina
2012 Chevrolet Sonic 1.6 LT,7200000,100.000 km,Manual,Bencina
2016 Mercedes-Benz A 250 2.0 A 250 DCT,18500000,83.000 km,Automática,Bencina
2017 Ford Explorer 2.3 Ecoboost Auto,23500000,42.000 km,Automática,Bencina
