Nombre,Precio,kilometraje,Transmisión,Combustible
2011 Mercedes-Benz C 300 C 300 Elegance,13900000,153.000 km,Automática,Bencina
2016 Nissan Np300 2.3 DSL SE 4WD,18490000,101.000 km,Manual,Diesel
2018 Toyota Yaris 1.5 XLI,10390000,44.000 km,Manual,Bencina
2019 Mazda Cx-9,27800000,31.000 km,Automática,Bencina
2016 Kia Sportage Sportage LX 2.0 AUT,15000000,104.000 km,Automática,Bencina
2017 Nissan X-Trail 2.5 CVT Auto Sense 5A,16500000,49.000 km,Automática,Bencina
2018 Ram Ram 1500 3.6 1500 SLT Quad Cab Auto 4WD,29890000,47.000 km,Automática,Bencina
2015 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,27500000,111.000 km,Automática,Bencina
2016 Subaru Wrx 2.0 CVT 4WD,20000000,83.000 km,Automática,Bencina
2009 Zxauto Landmark Land mark,5500000,144.000 km,Manual,Bencina
2014 Mitsubishi L300 2.4,10000000,68.000 km,Manual,Bencina
2009 Suzuki Grand Vitara,7500000,111.346 km,Manual,Bencina
2017 Nissan X-Trail Advance,17490000,102.000 km,Manual,Bencina
1987 Porsche 911,55000000,113.600 km,Manual,Bencina
2012 Chevrolet Avalanche 5.3 LT Auto 4WD,17000000,188.000 km,Automática,Bencina
2017 BMW 530,33900000,35.014 km,Automática,Bencina
2014 Suzuki SWIFT 1.4 GL LL NEB AC MT 5P,8690000,128.900 km,Manual,Bencina
2016 Renault Captur 1.5 DCI Expression,10200000,149.000 km,Manual,Diesel
2016 Mazda Cx-3 2.0 R Skyactive 4WD,14700000,70.000 km,Manual,Bencina
2013 Audi A5 2.0 TFSI S-Tronic Quattro Sportback,15990000,43.000 km,Automática,Bencina
2019 Chevrolet N300 Max 1.2 Van AC DH,8700000,35.000 km,Manual,Bencina
2009 Toyota Yaris 1.5 GLI,6990000,58.000 km,Manual,Bencina
2010 Hyundai Getz FL 1.4 GL 2AB,5100000,120.000 km,Manual,Bencina
2015 Ssangyong KORANDO KORANDO 2.0 AT KC1110 STD 5P,11990000,127.000 km,Automática,Diesel
2013 Toyota Rav4 2.0 Lujo,12000000,116.500 km,Manual,Bencina
2018 Honda Ridgeline 3.5 RTL Auto 4WD,29890000,94.906 km,Automática,Bencina
2011 Samsung Sm3 PE 1.6 Entry,8500000,235.000 km,Manual,Bencina
CHEVROLET SPARK 2018 SPARK GT HB DOHC 1.2,7290000,33.409 km,Manual,Bencina
2021 Land Rover Range Rover Sport 3.0 SDV6 SE Auto 4WD,95000000,8.336 km,Automática,Diesel
2013 Honda Cr-V 2.4 LX Auto,12990000,1 km,Automática,Bencina
2012 Lexus Ct,12700000,75.000 km,Automática,Híbrido
2020 Peugeot 301 1.6 HDI Active,13490000,41.671 km,Manual,Diesel
2019 Ford Raptor Raptor,59500000,64.000 km,Automática,Bencina
2001 Mitsubishi L200 2.5 4X4 DLX D/C TD,9000000,262.200 km,Manual,Diesel
2015 Jac J2,4200000,54.784 km,Manual,Bencina
2019 Peugeot 5008 1.6 Purtetech 180 HP Auto GT Line,24900000,11.800 km,Automática,Bencina
2015 MINI Countryman,13990000,67.000 km,Automática,Bencina
2012 Chevrolet Optra 1.6 XL Limited,6500000,92.865 km,Manual,Bencina
2017 Chevrolet Onix,7000000,75.000 km,Manual,Bencina
2015 Mitsubishi L200 D/C 4X4 TD Katana CRT,15500000,115.000 km,Manual,Diesel
2013 Ford Ranger,14900000,174.000 km,Manual,Otros
2017 Dodge Ram 1500,28900000,25.000 km,Automática,Gas
2016 Toyota Rav4 2.5 Limited Auto,16490000,87.500 km,Automática,Bencina
2019 Toyota Fortuner,25000000,25.530 km,Automática,Bencina
2018 Toyota Prius 1.8,17590000,39.000 km,Automática,Híbrido
2018 Porsche 718 2.5 Boxster S,50000000,39.845 km,Automática,Bencina
2018 Mazda 3 Sport,15800000,13.000 km,Automática,Bencina
2013 Chevrolet Aveo 1.4,6290000,113.000 km,Manual,Bencina
2015 Mercedes-Benz Cls 400,35990000,42.000 km,Automática,Bencina
2017 Toyota HILUX,6500000,115.591 km,Manual,Bencina
2017 Great Wall M4 MT,7590000,NA,Manual,Bencina
2015 Ford Ranger 2.5 Duratec XLT,14000000,107.750 km,Manual,Bencina
2019 Great Wall Wingle 6 2.0 Diesel Elite,14490000,136.432 km,Manual,Diesel
2021 Maxus T60 GL 4x2,14190000,NA,Manual,Diesel
2019 Peugeot Boxer DC Carrozado,22000000,87.000 km,Manual,Diesel
2018 Suzuki Baleno 1.4 GLX,9950000,39.000 km,Manual,Bencina
2020 Kia Rio 4 1.4 LX AC,10200000,7.500 km,Manual,Bencina
2018 Suzuki Swift 1.2 Manual GLS,8590000,36.000 km,Manual,Bencina
2016 Chevrolet Spark GT,7990000,37.500 km,Manual,Bencina
1977 Citroën 2Cv6 ami 8,980000,70.000 km,Manual,Bencina
2012 SsangYong Actyon Sports 2.0 4x2 Full,9480000,172.000 km,Manual,Diesel
2013 Toyota Land Cruiser Prado 2.7 TX-L 3P Auto 4WD,16700000,145.000 km,Automática,Bencina
2019 Chery Iq 1.0 GLS 2AB,6000000,125.000 km,Manual,Bencina
2018 Citroën BERLINGO HDI,11500000,115.810 km,Manual,Diesel
2013 Ford F-150 6.2 SVT Raptor Super Crew Auto 4WD,360000,81.000 km,Automática,Bencina
2017 Citroën C-Elysee 1.6 HDI Seduction,9100000,225.000 km,Manual,Diesel
2016 Jeep Wrangler 3.6 Unlimited Rubicon Auto 4WD,28800000,109.000 km,Automática,Bencina
2018 Baic X55 1.5 X55 TURBO,10980000,79.800 km,Manual,Bencina
2010 Hyundai Tucson 2.0 GL 2WD AA,10500000,200.000 km,Manual,Bencina
2018 Volkswagen Tiguan TRENDLINE TSI 1.4,20590000,71.500 km,Manual,Bencina
2001 Hyundai Trajet 2.0 GLS AUTO,4600000,190.000 km,Automática,Bencina
2017 Hyundai Elantra 1.6 GLS 2AB AC ABS,11300000,73.500 km,Manual,Bencina
2015 Nissan Pathfinder 3.5 Advance CVT 4WD,18450000,122.000 km,Automática,Bencina
2012 Chevrolet Camaro 3.6 RS,18200000,123.897 km,Manual,Bencina
2004 Land Rover Range Rover 4.4 V8 HSE,13690000,13.200 km,Automática,Bencina
2019 Kia Rio 4 Full,10250000,56.000 km,Manual,Bencina
2012 Audi A6 3.0 TDI Quattro S Tronic,21000000,90.000 km,Automática,Diesel
2006 Pontiac Solstice,15000000,70.000 km,Manual,Bencina
2015 BMW M5,37990000,53.925 km,Automática,Bencina
2013 Alfa Romeo 159,15490000,91.348 km,Automática,Bencina
2013 Jeep Grand Cherokee 3.6 Limited 4WD Auto,18990000,120.000 km,Automática,Bencina
2015 Subaru Forester,14000000,97.500 km,Automática,Bencina
1998 Toyota Landcruiser Prado motor 2.7 bencina 4x4,8490000,287.000 km,Manual,Bencina
2009 Mercedes-Benz 180,9000000,182.000 km,Automática,Bencina
2013 Jaguar Xf 3.0,17990000,127.700 km,Automática,Bencina
2018 Kia Grand Carnival limited Bencina,25690000,37.800 km,Automática,Bencina
2020 Opel Corsa 1.4 Color 5P,12000000,5.500 km,Manual,Bencina
SUZUKI ALTO 2012 1.0 K10,5980000,89.000 km,Manual,Bencina
2012 Hyundai Tucson 2.0 LM GL 2WD AC 2AB ABS Auto,12690000,101.000 km,Automática,Bencina
RENAULT FLUENCE 2016 1.6 SDN EXPRESSION MT E5 F3,9390000,91.806 km,Manual,Bencina
2017 Nissan X-TRAIL SENCE AUT 2.5,18480000,81.000 km,Automática,Bencina
2018 Jaguar F-Pace 2.0D Prestige Auto 4WD,38900000,57.900 km,Automática,Diesel
2015 Kia Frontier II 2.5,13500000,11.111.111 km,Manual,Diesel
2010 Fiat Doblo Cargo 1.3D Multijet,4500000,211.250 km,Manual,Diesel
2010 Samsung Sm5 2.0 SE Auto,6400000,123.000 km,Automática,Bencina
2014 Hyundai Santa Fe 2.4 DM GLS 4WD Auto,15500000,111.217 km,Automática,Bencina
2005 Mercedes-Benz C 180 C 180 Classic Kompressor,7800000,227.000 km,Automática,Bencina
2013 Subaru Outback 2.5I CVT XS 4WD,12980000,167.000 km,Automática,Bencina
2015 Jaguar Xf 2.0T,20490000,61.500 km,Automática,Bencina
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,13980000,114.000 km,Manual,Diesel
