Nombre,Precio,kilometraje,Transmisión,Combustible
2020 SsangYong Musso 2.2D Grand Full QL612,20900000,32.000 km,Manual,Diesel
2016 Hyundai Tucson GL Advance,15990000,62.000 km,Manual,Bencina
2014 Mazda 6 2.0 Skyactiv-G LE Auto,15000000,6.000 km,Automática,Bencina
2016 Honda Cr-V 2.4 LX Auto,15750000,107.000 km,Automática,Bencina
2008 Peugeot 206 1.4 XR,4500000,171.000 km,Manual,Bencina
2017 Jaguar XE 25t Automatic,25300000,26.998 km,Automática,Bencina
2020 Peugeot 301 1.6 HDI Active,12990000,58.425 km,Manual,Diesel
2016 Volkswagen Saveiro 1.6 Comfort Cab Ext.,8290000,145.000 km,Manual,Bencina
2014 Kia Rio 5,8500000,57.000 km,Manual,Bencina
2013 Toyota Rav4 2.0 Lujo 4WD,13500000,96.000 km,Manual,Bencina
1999 Mitsubishi Evo Gt3000,19900000,24.000 km,Automática,Bencina
2017 Suzuki Swift 1.2 Manual GL,9500000,50.000 km,Manual,Bencina
2017 Porsche Cayenne 3.0TD Tiptronic 4WD,42990000,76.000 km,Automática,Diesel
2012 Ford Escape,10200000,153.000 km,Automática,Bencina
2019 Ford EXPLORER ECOBOOST 2.3 4X2,27990000,19.000 km,Automática,Bencina
2013 Chevrolet Orlando 2.0 Diesel LS,10500000,130.000 km,Manual,Diesel
2016 Mitsubishi Montero,23500000,64.000 km,Automática,Diesel
2018 Jeep Compass 2.4 Sport,15500000,50.000 km,Manual,Bencina
2017 Kia Frontier II,17800000,60.000 km,Manual,Diesel
2018 Jeep Wrangler 3.6 Sport Auto 4WD,28500000,31.000 km,Automática,Bencina
2012 Mazda 3 Sport,8200000,166.000 km,Manual,Bencina
2016 Hyundai Tucson 2.0 GL Active,16400000,45.000 km,Manual,Bencina
2014 Renault Fluence 2.0 Authentique,6500000,141.000 km,Manual,Bencina
2016 Hyundai H-100,12890000,230.000 km,Manual,Diesel
2001 Ford Fiesta 1.6 LX,2600000,120.000 km,Manual,Bencina
2009 Volvo Xc70 3.2 AWD,10900000,150.000 km,Automática,Bencina
2017 Renault Clio 0.9T Dynamique Kit Inf.,9750000,123.000 km,Manual,Bencina
2009 Mazda 3,5950000,193 km,Manual,Bencina
2018 Chevrolet D-MAX 2.5 DC 6MT 4X4,17900000,82.124 km,Manual,Diesel
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,10290000,90.000 km,Manual,Diesel
2012 MINI Countryman,13350000,83.000 km,Automática,Bencina
2016 Fiat Uno,7500000,250.000 km,Manual,Bencina
2013 Honda Accord 2.4 Auto,12990000,114.000 km,Automática,Bencina
2019 Mercedes-Benz Gls 500 4.7 GLS 500 Auto 4Matic,69980000,25.000 km,Automática,Bencina
2013 Audi A5 2.0 TFSI S-Tronic Quattro Sportback,17800000,120.000 km,Automática,Bencina
2019 Subaru Outback CVT 2.5I,24990000,75.200 km,Automática,Bencina
2018 Renault Clio,10999990,30.000 km,Manual,Bencina
2017 Chevrolet Sail 1.5,6850000,130.000 km,Manual,Bencina
2017 FORD ECOSPORT 1.5 DIESEL,12990000,65.902 km,Manual,Diesel
2017 Chevrolet Onix 1.4 LT,7990000,95.000 km,Manual,Bencina
2006 Toyota Land Cruiser Prado Landcrusier,9590000,215.000 km,Manual,Bencina
2018 Volkswagen Amarok 2.0 TDI Manual Trendline 4WD,20500000,92.000 km,Manual,Diesel
2012 Hyundai I30 1.6 GLS AC 2AB CRDI,12690000,200.000 km,Manual,Diesel
2017 Ford Escape,15900000,75.000 km,Automática,Bencina
2015 Kia Rio 5 1.4 EX Manual DAB ABS AC,8500000,76.000 km,Manual,Bencina
2016 Bentley Continental 4.0 V8 GT S CONCOURS BLACK SPECIFICATION,118000000,21.200 km,Automática,Bencina
2018 Mercedes-Benz Sl 400 3.0 SL 400,66980000,61.000 km,Automática,Bencina
2019 Ford Ecosport ECOSPORT 1.5,14990000,15.000 km,Manual,Bencina
2019 Jeep Wrangler 3.6 Unlimited Rubicon Auto 4WD,49990000,34.000 km,Automática,Bencina
2017 BMW X1 S Drive 20i,24990000,40.000 km,Automática,Bencina
2017 Suzuki Baleno,9800000,40.000 km,Manual,Bencina
2011 Samsung Sm3 SE 1.6,5800000,123.059 km,Manual,Bencina
2019 Mercedes-Benz C 300 2.0 C 300 Auto,32490000,15.300 km,Automática,Bencina
2019 Nissan Versa 1.6 Manual Advance,23800000,63.500 km,Manual,Bencina
2018 Mitsubishi L200 2.4 TD Manual Work CD CR WF,20000000,24.000 km,Manual,Diesel
2015 Peugeot 208 1.4 HDI 68 HP Active,8400000,150.000 km,Manual,Diesel
2018 Subaru Impreza 1.6 CVT Auto 4WD,13500000,82.000 km,Automática,Bencina
2017 Hyundai Accent,20500000,300.000 km,Manual,Diesel
2020 MG Mg3 1.5 STD,8550000,31.000 km,Manual,Bencina
2011 Citroën C3 1.4,6700000,97.000 km,Manual,Bencina
2020 Peugeot Traveller L3H1 BLUE HDI,22600000,53.500 km,Manual,Diesel
2016 Ford Escape 2.5 S Auto,15990000,64.369 km,Automática,Bencina
2016 Fiat Punto,7800000,88.000 km,Manual,Bencina
2010 Toyota Yaris 1.5 XLI,7500000,147.000 km,Manual,Bencina
2020 Kia Cerato 1.6 EX Auto Full,22000000,61.000 km,Automática,Bencina
2007 Toyota Rav4,6900000,163.000 km,Manual,Bencina
2015 Hyundai Accent 1.4 RB GL AV,7890000,140.000 km,Manual,Bencina
2019 Mitsubishi Outlander 2.0 Manual,15990000,85.003 km,Manual,Bencina
2020 Hyundai Tucson,18980000,19.000 km,Manual,Bencina
2012 Chevrolet Sail 1.4,5490000,108.000 km,Manual,Bencina
2015 Toyota Corolla 1.8 GL CVT,12700000,45.000 km,Automática,Bencina
2014 Hyundai I30 1.6 GLS GD Sun,10200000,135.000 km,Manual,Bencina
2022 Mitsubishi L200 2.4 TD Work CD CR,15990000,1 km,Manual,Diesel
2017 Mercedes-Benz Vito 111,17500000,154.993 km,Manual,Diesel
2016 Maxus V80,17350000,94.600 km,Manual,Diesel
2017 Chevrolet D-Max 4x2 Diesel,16800000,122.000 km,Manual,Diesel
2012 Mahindra Scorpio,6800000,183 km,Manual,Diesel
2018 Citroën C-Elysee 1.6 Manual HDI 92 Feel,13390000,60.000 km,Manual,Diesel
2020 BMW 120 2.0 120i A M Sport 5P,25990000,17.362 km,Automática,Bencina
2017 Citroën Berlingo,8900000,86.000 km,NA,NA
2019 Citroën Ds4,17500000,56.000 km,Automática,Diesel
2008 Suzuki Sx4,6400000,168.000 km,Manual,Bencina
2019 Ford Ecosport 1.5 Manual SE,14690000,44.648 km,Manual,Bencina
2018 Volkswagen Golf 1.4 TSI DSG Auto Sport,16790000,48.400 km,Automática,Bencina
2017 Jeep Grand Cherokee 6.4 Auto SRT8 4WD,47000000,52.000 km,Automática,Bencina
2020 Kia Rio 5 1.4 Manual EX AC CI,11500000,35.000 km,Manual,Bencina
2017 Hyundai SANTA FE HYUNDAI SANTA FE 2.2 CRDI MT 5P,22490000,47.416 km,Manual,Diesel
2013 Opel Astra 1.6 Turbo Auto Enjoy,9100000,70.000 km,Automática,Bencina
2013 Jeep Grand Cherokee 3.6 Laredo 4WD Auto,15000000,171.000 km,Automática,Bencina
2013 Hyundai Tucson 2.0 CRDI LM GL 4WD AC 2AB Auto,12990000,136.000 km,Automática,Diesel
2010 Audi Tt,16000000,89.000 km,Automática,Bencina
2004 Mercedes-Benz C 180 C 180 Kompessor Classic,7500000,188.000 km,Automática,Bencina
2000 Peugeot 306 1.6 XR,2500000,267.973 km,Manual,Bencina
RENAULT SYMBOL 2017 NEW SYMBOL DYNAMIQUE 1.6,9490000,19.294 km,Manual,Bencina
2018 Peugeot 3008 1.6 THP 165 Auto Active Pack,18990000,32.300 km,Automática,Bencina
2017 Ford Ranger 3.2 Manual DSL Duratorq XLT 4WD,19500000,120.000 km,Manual,Diesel
2019 Kia Cerato 5 1.6 SX Manual,14300000,43.700 km,Manual,Bencina
2014 Subaru Forester 2.0 CVT X 4WD,13490000,160.000 km,Automática,Bencina
2017 MG 3 Confort,6950000,115 km,Manual,Bencina
2013 Ford Mustang 5.0 GT Auto,21500000,106.000 km,Automática,Bencina
