Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Mazda Bt-50 2.2 DSL Manual SDX 4WD,20300000,125.000 km,Manual,Diesel
2015 Volkswagen Passat CC Passat cc,16980000,129.000 km,Automática,Bencina
2021 Subaru XV 2.0I AWD CVT,21980000,14.500 km,Automática,Bencina
2014 BMW 116I,4000000,124.983 km,Automática,Bencina
2017 MG 3 Confort,8100000,60.000 km,Manual,Bencina
2014 Mercedes-Benz Sprinter 315,29900000,130.000 km,Manual,Diesel
2016 Hyundai Santa Fe 2.2 DM GLS 4WD Auto CRDI Full,22900000,109.000 km,Automática,Diesel
2017 Ford Explorer 2.3 Limited Ecoboost Auto,26980000,70.300 km,Automática,Bencina
2019 Ram 700,9200000,26.500 km,Manual,Bencina
2016 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,32600000,76.200 km,Automática,Bencina
2013 Hyundai Genesis 2.0T,12000000,95.000 km,Manual,Bencina
2013 Honda Cr-V 2.4 LXS Auto,12690000,100 km,Automática,Bencina
2013 Land Rover Discovery 3.0D HSE Auto 4WD,26900000,155.000 km,Automática,Diesel
2013 BMW 640 3.0 640I A Coupe,26900000,85.000 km,Automática,Bencina
2016 CHEVROLET SAIL 1.5 LT,9490000,101.019 km,Manual,Bencina
2020 Land Rover RANGE ROVER SPORT SE,76990000,14.200 km,Automática,Bencina
2011 Toyota Corolla 1.6 GLI,7800000,73.000 km,Manual,Bencina
2011 Mazda 2 1.5 V,5700000,190.000 km,Manual,Bencina
2017 Chevrolet Sail 1.5,7200000,58.290 km,Manual,Bencina
2009 Land Rover Range Rover,18900000,208.000 km,Automática,Bencina
2019 Suzuki Alto 0.8 800 Manual DLX AC 2AB,6250000,14.900 km,Manual,Bencina
2008 Hyundai H-1 VAN H-1 2.5 TCI,7000000,250.268 km,Manual,Diesel
2010 Nissan X-Trail,8500000,92.500 km,Manual,Bencina
2020 Kia Rio 5 1.6 Manual EX Sport,12500000,22.000 km,Manual,Bencina
2012 KIA MOTORS SORENTO EX 2.4 7A GSL 4WD,13990000,127.250 km,Manual,Bencina
2012 Nissan Tiida 1.6 Deco AA,6490000,173.800 km,Manual,Bencina
