Nombre,Precio,kilometraje,Transmisión,Combustible
2008 Mercedes-Benz C 180 C 180 K,8500000,200.000 km,Automática,Bencina
2004 Peugeot 307,4300000,1.350.000 km,Automática,Diesel
2018 Renault Alaskan 2.3 Diesel Intens Nav 4WD,26490000,20.000 km,Manual,Diesel
2019 Kia Rio 4 1.4 LX AC ABS,9000000,50.000 km,Manual,Bencina
2017 Hyundai Accent 1.4 RB GL 2AB AC Local,10000000,33.000 km,Manual,Bencina
2019 MG Mg Zs 1.5 Comfort,11990000,1 km,Manual,Bencina
2015 Suzuki Swift 1.2 GL,8890000,60.000 km,Manual,Bencina
2010 Nissan Navara Full CD 4X4 Diesel Auto,11700000,120.000 km,Automática,Diesel
2006 Hyundai Accent,2450000,780.000 km,Manual,Diesel
2013 Hyundai Tucson 2.0 LM GL AC 2WD,12000000,104.150 km,Manual,Bencina
2012 Dodge Journey 2.4 SE,11690000,106.968 km,Automática,Bencina
2020 Nissan Qashqai SENSE 2.0,17990000,24.750 km,Manual,Bencina
2016 Mitsubishi Montero,24000000,140.000 km,Automática,Diesel
2019 Mercedes-Benz Gle Coupe 350,56000000,61.000 km,Automática,Diesel
2016 SsangYong Actyon Sports,12500000,200.000 km,NA,NA
2011 Ford Fiesta,6500000,145.000 km,Manual,Bencina
2016 Mercedes-Benz Cla 45 Amg CLA 45 AMG,28490000,92.200 km,Automática,Bencina
2019 Hyundai Tucson 2.0 CRDI Value 4WD,22000000,23.000 km,Manual,Diesel
2012 Byd F0 1.0 Gi,4100000,136.000 km,Manual,Bencina
2018 Suzuki Alto 0.8 800 Manual GL,5990000,63.000 km,Manual,Bencina
2009 Chevrolet Aveo III,4500000,176.320 km,Manual,Bencina
2019 Volkswagen Amarok 2.0 TDI Manual Trendline,23400000,37.500 km,Manual,Diesel
2011 Suzuki Celerio 1.0 GLX,4100000,115.000 km,Manual,Bencina
2021 Suzuki Alto 0.8 800 GLX AC,2950000,12.300 km,Manual,Bencina
2020 Dodge Ram 1500,44000000,80.000 km,Automática,Bencina
2016 Volkswagen Transporter,16000000,200.000 km,Manual,Diesel
2018 Volkswagen Saveiro 1.6 Manual DC,8000000,94.000 km,Manual,Bencina
2015 Mitsubishi Outlander 2.4 GLX CVT 4WD,18000000,69.500 km,Automática,Bencina
2014 Toyota Yaris 1.5 GLI,6500000,30.000 km,Manual,Bencina
2015 Chevrolet Captiva 2.2 DSL LT AWD,15300000,131.000 km,Manual,Diesel
2019 Honda City 1.5 EX,11500000,87.000 km,Manual,Bencina
2017 Hyundai Accent 1.4 RB Manual GL AC 2AB,8900000,36.200 km,Manual,Bencina
2004 Hyundai Terracan 2.9 GL CRDi LE,7000000,220.000 km,Automática,Diesel
2013 Land Rover Range Rover Sport 5.0 SC V8,32480000,112.600 km,Automática,Bencina
2007 Mazda 6 2.0 Sport Touring,7990000,188.000 km,Automática,Bencina
2014 Peugeot Partner 1.6 HDI L1 90HP Pack AA,8500000,180.572 km,Manual,Diesel
2011 Chevrolet Captiva 2.4 LT AWD,11000000,136.755 km,Manual,Bencina
1997 Hyundai H-1 1.8 Auto RT,850000,NA,Manual,Diesel
2018 Mazda 3 2.0 Skyactiv-G V Auto,17490000,27.500 km,Automática,Bencina
2016 Suzuki Grand Nomade 2.4 Auto GLX Sport 4WD,14550000,96.000 km,Automática,Bencina
2015 Nissan Qashqai CVT,13980000,22.344 km,Automática,Bencina
2020 Kia Morning,9480000,21.475 km,Manual,Bencina
2016 Fiat Fiorino 1.4,7290000,57.000 km,Manual,Bencina
2018 Nissan Qashqai,14000000,100 km,Manual,Bencina
2014 Chevrolet Avalanche 5.3 LT Auto 4WD,24000000,150.000 km,Automática,Bencina
2018 Toyota Hilux,27800000,61.000 km,Manual,Bencina
MG MG ZS 2020 MG EV,11490000,27.313 km,Manual,Bencina
2013 Toyota Rav4 2.5 Lujo,12500000,175.000 km,Manual,Bencina
2013 Mercedes-Benz B 180,14000000,99.120 km,Manual,Bencina
2014 Dodge Durango 3.6 V6 VVT Crew 4WD,18990000,124.000 km,Automática,Bencina
2012 Kia Sorento 2.2 EX 7P DSL Auto 4WD,12500000,191.000 km,Automática,Diesel
2006 Hyundai Elantra 1.6 GLS AC,4750000,186.000 km,Manual,Bencina
2017 Ford Ecosport 2.0 Titanium Powershift Auto,12750000,66.000 km,Automática,Bencina
2021 Chevrolet Silverado 5.3 Auto LT Trail Boss DC 4WD,42990000,6.000 km,Automática,Bencina
2006 Mercedes-Benz E 280,9300000,170.000 km,Automática,Bencina
2020 Peugeot 301 1.6 HDI Active,12990000,26.858 km,Manual,Diesel
2012 Nissan March 1.6 AB,5790000,111.100 km,Manual,Bencina
2018 Kia Rio 5,11000000,65.000 km,Manual,Bencina
2020 BMW Z4 3.0 M40i A,55000000,4.000 km,Automática,Bencina
2018 Subaru New XV,19300000,49.000 km,Automática,Bencina
2014 Mazda 6 2.0 Skyactiv-G V Auto,12900000,111.500 km,Automática,Bencina
2014 SsangYong Actyon Sports 2.0D,12980000,134.000 km,Manual,Diesel
2020 Suzuki Baleno,11500000,5.600 km,Manual,Bencina
2020 Citroën C3 1.5 Manual BlueHDI 100 S&S BVM Feel,14980000,39.000 km,Manual,Diesel
2013 SsangYong Actyon Sports 2.0D 4WD,11690000,169.000 km,Manual,Diesel
2015 BMW M6,41900000,70.000 km,Automática,Bencina
2016 Suzuki Swift 1.2 GLX,8980000,113.000 km,Manual,Bencina
2014 Chevrolet Camaro 6.2 SS Auto,28500000,45.000 km,Automática,Bencina
NISSAN VERSA 2016 1.6 SENSE,9580000,136.000 km,Manual,Bencina
2006 Nissan Terrano,7800000,256.000 km,Manual,Diesel
2015 Nissan Navara LUX LE MT,15870000,73.138 km,Manual,Diesel
2017 Hyundai Grand I10 1.2 Manual GLS AC 2AB,9290000,45.000 km,Manual,Bencina
2017 Volkswagen Volare Voyage,6900000,79.500 km,Manual,Bencina
2012 Mercedes-Benz Vito 113,9300000,400.000 km,Manual,Diesel
2015 Toyota Hilux,15750000,201.000 km,Manual,Diesel
2018 Chevrolet D-Max 2.5 DC,16750000,125.708 km,Manual,Diesel
2018 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,37480000,73.000 km,Automática,Bencina
2015 Suzuki Swift 1.2 GLX,8290000,48.000 km,Manual,Bencina
2014 Mahindra Xuv500 2.2 Diesel,9800000,1.640.000 km,Manual,Diesel
2017 Chevrolet Captiva 2.2 DSL LTZ AWD Auto,16000000,167.000 km,Automática,Diesel
2016 Jac S3 1.5 Luxury,7500000,53.000 km,Manual,Bencina
2012 Chevrolet Tahoe 5.3 LT Auto,19000000,150.000 km,Automática,Bencina
2018 Dfm Ax3,8390000,82.635 km,Manual,Bencina
