Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Volvo Xc70 2.4 D5 Comfort Auto 4WD,14780000,194.000 km,Automática,Diesel
2013 Audi Q7 3.0 FSI Tiptronic Quattro 333 hp,23990000,108.300 km,Automática,Bencina
2017 Hyundai Grand I10 1.2 Manual GL AC 2AB,6500000,44.000 km,Manual,Bencina
2002 Hyundai Santamo,2800000,91.100 km,Automática,Bencina
2018 Suzuki Swift 1.2,11990000,74.400 km,Automática,Bencina
2017 Suzuki Swift 1.2 Manual GLX,9400000,66.600 km,Manual,Bencina
2022 Karry Q22 1.3 CS,9508100,NA,Manual,Bencina
2013 Jeep Liberty,13000000,80.000 km,Automática,Bencina
2019 Hyundai Grand I10,8300000,15.000 km,Manual,Bencina
2018 Volkswagen Amarok 2.0 TDI Highline Auto 4WD,28290000,90.000 km,Automática,Diesel
2018 Jeep Wrangler 3.6 Sport Auto 4WD,28500000,31.000 km,Automática,Bencina
2018 Jaguar F-Pace 2.0D Prestige Auto 4WD,38900000,57.900 km,Automática,Diesel
2014 Volvo S60 3.0 T6 R-Design Auto 4WD,20000000,88.000 km,Automática,Bencina
2019 Jeep Wrangler 3.6 Unlimited Rubicon Auto 4WD,49990000,34.000 km,Automática,Bencina
2005 Volkswagen Gol,3250000,167.000 km,Manual,Bencina
2011 Chevrolet Captiva 2.0 DSL LT AWD,11390000,140.000 km,Manual,Diesel
2014 Mercedes-Benz Vito 113,9780000,380.000 km,Manual,Diesel
2014 Nissan Tiida 1.6 S,7290000,76.066 km,Manual,Bencina
2017 Peugeot 208 1.6 BlueHDI 100 Manual HPActive Pack,10490000,127.000 km,Manual,Diesel
2006 Toyota Yaris 1.5 XLi MT,4700000,173.400 km,Manual,Bencina
2021 Audi A1 1.0 30 TFSI S Tronic Sportback,23990000,4.500 km,Automática,Bencina
2012 Nissan Terrano,13500000,101.470 km,Manual,Diesel
1998 Nissan Terrano II 2.4 SE,5500000,NA,Manual,Bencina
2016 Nissan NP300 XE 4X4 MT,19690000,145.000 km,Manual,Diesel
2018 Porsche 911 3.0 Carrera PDK 4 GTS Coupe,97900000,5.000 km,Automática,Bencina
2018 Peugeot 2008,14300000,22.000 km,Automática,Bencina
2015 Porsche Cayenne 3.0TD Tiptronic 4WD,35000000,75.000 km,Automática,Diesel
2017 INFINITI Qx70 3.7 Auto Premium 4WD,29500000,20.000 km,Automática,Bencina
2015 Mitsubishi Mirage 1.2 GLS,6650000,127.500 km,Manual,Bencina
2017 SsangYong Actyon Sports 2.0D Manual Full NAS612,17200000,68.000 km,Manual,Diesel
1966 Ford Mustang,35000000,80.000 km,Automática,Bencina
2008 Jeep Compass,7600000,240.000 km,Automática,Bencina
2014 SsangYong Actyon Sports si,11300000,177.000 km,Manual,Diesel
2016 Hyundai Santa Fe 2.4 DM GLS,17590000,51.000 km,Manual,Bencina
2013 Mercedes-Benz Sprinter 515,18500000,342.000 km,Manual,Diesel
2013 Kia Sportage 2.0 LX Auto AC DAB,11000000,107.000 km,Automática,Bencina
1999 Citroën Xsara,2500000,225 km,Manual,Bencina
2017 Jaguar Xe 2.0 R-Sport Auto,24700000,57.000 km,Automática,Bencina
2011 Citroën C4 1.6 SX,7690000,130.000 km,Manual,Bencina
2017 Toyota Rav4 4X2 MT,15190000,95.000 km,Manual,Bencina
2015 Honda Cr-V 2.4 LXS Auto,15500000,100.000 km,Automática,Bencina
VOLKSWAGEN SCIROCCO 2016 SCIROCCO 1.4,18490000,50.100 km,Manual,Bencina
2004 Chevrolet Corsa gl 1.6,3100000,220 km,Manual,Bencina
1996 Mercedes-Benz Sl 320,15980000,79.540 km,Automática,Bencina
2012 Hyundai Elantra 1.6 MD GLS AC 2AB ABS,6900000,156.000 km,Manual,Bencina
2017 Kia Rio 5 1.2,10990000,45.800 km,Manual,Bencina
2015 Fiat Fiorino 1.3 Diesel City PL,7600000,163.000 km,Manual,Diesel
2010 Suzuki Grand Vitara,8000000,160.000 km,Manual,Bencina
1980 Austin Mini,6600000,9.000 km,Manual,Bencina
2019 SKODA Spaceback,12500000,30.000 km,Manual,Bencina
2014 Nissan Pathfinder 3.5 Sense CVT,15990000,132.000 km,Automática,Bencina
2006 Toyota Landcruiser Prado,9790000,215.000 km,Manual,Bencina
2014 Range Rover Evoque,24970000,94.000 km,Automática,Diesel
2016 Opel Cascada,22000000,51.000 km,Automática,Bencina
2018 Kia RIO 4 MT 1.4,10390000,47.743 km,Manual,Bencina
2015 Volvo V40 1.6 T4 R-Design Powershift,14950000,105.000 km,Automática,Bencina
2009 Chevrolet Vivant,4800000,152.147 km,Manual,Bencina
2017 Peugeot 2008 1.2 Puretech 110 HP Auto Allure Pack,15000000,55.000 km,Automática,Bencina
2014 Mazda 3,9290000,59.000 km,Manual,Bencina
2010 Audi Tt,18000000,59.900 km,Automática,Bencina
2013 Jaguar Xj JAGUAR XJ 5.0,33500000,70.000 km,Automática,Bencina
2011 Honda Pilot 3.5 AT 7A,14380000,185.000 km,Automática,Bencina
2008 Honda Cr-V 2.4 EXS 4X4 AUTO,9500000,171.000 km,Automática,Bencina
2018 Nissan Np300 2.3 Manual DSL SE 4WD,18990000,168.000 km,Manual,Diesel
2008 Volvo Xc70 3.2 AWD,9590000,166.000 km,Automática,Bencina
2012 Peugeot Boxer 2.2 HDI 100 HP L2H2,15000000,192.000 km,Manual,Diesel
2012 Dodge Durango 5.7 V8 Hemi Citadel AWD,15200000,200.000 km,Automática,Bencina
2016 Toyota Hilux 2.4D 4WD,19490000,93.000 km,Manual,Diesel
2011 Ford Ranger XLT 4X4 2.5L,10500000,504.000 km,Manual,Diesel
2014 Ford Ecosport 2.0 Titanium Powershift,10490000,79.000 km,Automática,Bencina
2010 BMW 320I Luxury,9500000,137.700 km,Automática,Bencina
2017 Volkswagen Bora 1.4 TSI DSG Auto Luxury,14490000,35.000 km,Automática,Bencina
2014 Porsche Cayenne 3.6 V6 Tiptronic 4WD,25900000,97.379 km,Automática,Bencina
2013 Jeep Compass,11900000,184.000 km,Automática,Bencina
2014 Nissan Pathfinder 3.5 Exclusive CVT 4WD,17900000,200.000 km,Automática,Bencina
2016 Fiat Strada 1.4 Manual Trekking,8500000,220 km,Manual,Bencina
2016 Toyota Yaris 1.5 XLI,10000000,78.000 km,Manual,Bencina
2010 Volvo Xc60,10300000,200.500 km,Automática,Bencina
2014 Chevrolet Spark Gt,5890000,126.000 km,Manual,Bencina
2021 Peugeot 208 1.5 BlueHDI 100 HP Premiere,18990000,23.000 km,Manual,Diesel
2020 Peugeot 308,18390000,31.000 km,Automática,Diesel
1998 Suzuki Samurai,5000000,80.000 km,Manual,Bencina
2017 Mitsubishi L200 2.4 TD Manual Work CD CR,17300000,62.500 km,Manual,Diesel
2017 Subaru Xv 2.0i CVT Auto Dynamic 4WD,18100000,57.000 km,Automática,Bencina
2018 Chevrolet ONIX 1.4 LT HB MT 5P,8490000,64.970 km,Manual,Bencina
2016 Audi A3,16500000,80.000 km,Manual,Bencina
2021 Volkswagen Golf 1.6 MSI Manual Comfortline,16200000,5.000 km,Manual,Bencina
2011 Mercedes-Benz C 200,14900000,65.000 km,Manual,Bencina
2013 Toyota Yaris Sport 1.3 Sport GLI Auto 5P,7200000,189.000 km,Automática,Bencina
2017 Mazda 3 1.6 S,11450000,129.000 km,Manual,Bencina
2016 Mitsubishi L200 2.4 TD Work CD CR,18000000,69.000 km,Manual,Diesel
2016 Fiat Grande Punto,7999990,92.000 km,Manual,Bencina
