Nombre,Precio,kilometraje,Transmisión,Combustible
2014 SsangYong Actyon Sports si,11300000,177.000 km,Manual,Diesel
2012 SsangYong Actyon,9300000,91.100 km,Manual,Bencina
2019 Honda City 1.5 Manual LX LL,12200000,58.800 km,Manual,Bencina
2008 Nissan X-Trail 2.5 i X 4x4 CVT,7980000,269.000 km,Automática,Bencina
2014 Toyota Fj Cruiser 4.0 LTD Auto 4WD,25600000,100.000 km,Automática,Bencina
2014 Ford Escape 2.5 S Auto,13990000,81.000 km,Automática,Bencina
2018 Peugeot 208 1.2 Puretech 82 HP Manual Active,10590000,37.000 km,Manual,Bencina
2015 Mahindra Scorpio 2.2 GLX,10000000,95.000 km,Manual,Diesel
2017 Volkswagen Gol,9300000,30.000 km,Manual,Bencina
2013 Chevrolet Optra 1.6 AC,5900000,114.000 km,Manual,Bencina
2016 Dodge Ram 1500 3.6 SLT 4x4 DCAB,22980000,120.000 km,Automática,Bencina
2011 Honda Civic Ex,8800000,161.000 km,Automática,Bencina
2012 Mazda 5,7900000,153.000 km,Manual,Bencina
2015 BMW 125,19000000,108.000 km,Automática,Bencina
2013 Citroën C4 1.6 120 HP Seduction Auto,9490000,118.000 km,Automática,Bencina
2015 Mercedes-Benz E 400 3.0 Coupe E 400 Auto,34990000,60.000 km,Automática,Bencina
2017 Jaguar F-Pace 2.0D Prestige Auto 4WD,32500000,66.800 km,Automática,Diesel
2019 Mercedes-Benz C 63 Amg 4.0 Mercedes-AMG C63 Auto,66990000,10.100 km,Automática,Bencina
2011 Kia Rio Jb,5100000,128.000 km,Manual,Bencina
2012 Chevrolet Tahoe 5.3 LTZ Auto,18000000,200.000 km,Automática,Bencina
2007 BMW M6,26500000,96.500 km,Automática,Bencina
2017 Kia Cerato 5 1.6 SX Auto,13800000,51.000 km,Automática,Bencina
2010 Volkswagen New Beetle,10500000,135.000 km,Automática,Bencina
2012 Honda Civic 1.8 EX Auto Coupe,12590000,135.000 km,Automática,Bencina
2017 SsangYong Rexton,17900000,89.596 km,Automática,Diesel
2005 Hyundai Tuscani,7800000,240.000 km,Manual,Bencina
2019 Lexus Rc F,63000000,19.000 km,Automática,Bencina
2015 Kia Sportage EX 2.0,14990000,88.285 km,Manual,Bencina
2016 SsangYong Actyon Sports 2.0D Auto NAS623,16500000,127.000 km,Automática,Diesel
2012 Chevrolet Cruze 1.8,6300000,176.000 km,Manual,Bencina
2015 Fiat Fiorino 1.4,6950000,88.000 km,Manual,Bencina
2016 SsangYong Actyon Sports 2.0D Auto NAS623,15390000,93.000 km,Automática,Diesel
2017 Mazda Cx-3,14800000,36.000 km,NA,NA
2010 Peugeot 308 Confort Pack 1.6 HDI,7200000,178.715 km,Manual,Diesel
DONGFENG DF 2012 2.5T,12490000,66.486 km,Manual,Diesel
2013 Opel Corsa ENJOY HB 1.4,6980000,74.000 km,Manual,Bencina
2012 Chevrolet Captiva 2.4 LT SA Auto,10200000,128.000 km,Automática,Bencina
2013 Peugeot Expert 1.6 HDI L2H1,14350000,168.796 km,Manual,Diesel
2018 Chevrolet Sail 1.5 LT,7990000,63.000 km,Manual,Bencina
2011 Kia Frontier Plus C/C 2.5 DH 4X2 RD,9150000,180.000 km,Manual,Diesel
2012 Ford Escape 2.5 XLS 4X2,8690000,320.000 km,Manual,Bencina
2007 Mazda 3 1.6 S MT AB,5500000,171.595 km,Manual,Bencina
2016 Mazda 5 2.0 MAV V Auto,12500000,120.000 km,Automática,Bencina
2001 Subaru Outback 2.5 OUTBACK LIMITED AUTO,3800000,300.000 km,Automática,Bencina
2015 Kia Grand Carnival,15890000,152.000 km,Automática,Diesel
2020 Mitsubishi L200 2.4 TD Work CD CR,21500000,50.000 km,Manual,Diesel
2002 Hyundai H-100 2.5,5590000,164.830 km,Manual,Diesel
2011 Chevrolet Aveo 1.4,4690000,154.000 km,Manual,Bencina
2012 Dodge Caliber,8500000,134.000 km,Automática,Bencina
2017 Hyundai Grand I10,8800000,29.000 km,Manual,Bencina
2014 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,22990000,141.831 km,Automática,Bencina
2019 Fiat 500X,15800000,38.000 km,Automática,Bencina
2016 Jeep Grand Cherokee 6.4 Auto SRT8 4WD,35990000,79.000 km,Automática,Bencina
2020 Peugeot 308 1.6 THP 165 Hp Auto Allure,16990000,12.000 km,Automática,Bencina
2013 Audi A1 1.4 TFSI S-Tronic Attraction,11300000,116.600 km,Automática,Bencina
2016 Suzuki Alto 1.0 K10 GLX,5590000,61.000 km,Manual,Bencina
2018 Honda Civic 1.5T CVT Auto EXTL,18990000,26.000 km,Automática,Bencina
2018 Ford Explorer 2.3 Limited Ecoboost Auto 4WD,27000000,82.000 km,Automática,Bencina
2014 Mercedes-Benz A 45 Amg,25500000,80.000 km,Automática,Bencina
2013 Ford Fiesta 1.6 Titanium,6800000,188.000 km,Manual,Bencina
1993 BMW 318,3850000,335.000 km,Automática,Bencina
2013 Scion Tc 2.5,9900000,50.071 km,Manual,Bencina
2014 Land Rover Evoque,24900000,81.000 km,Automática,Bencina
2016 MG 350 MG 350 MT 1.5 STD PLUS 350-420 EURO V,7290000,79.503 km,Manual,Bencina
2019 Jaguar Xe,29800000,13.600 km,Automática,Diesel
2006 Nissan Terrano,7800000,256.000 km,Manual,Diesel
2012 Ford Fiesta 1.6 SE,6500000,154.000 km,Manual,Bencina
1967 Mercedes Benz 250 S,12990000,100.000 km,Manual,Bencina
2011 Citroën Berlingo,4200000,290.000 km,Manual,Diesel
2016 Great Wall Wingle 6 2.0 Diesel Elite,11500000,170.000 km,Manual,Diesel
2020 Kia Morning,9190000,10.200 km,Manual,Bencina
2015 Dodge Journey DOGDE JOURNEY,16990000,74.000 km,Automática,Bencina
2017 Chevrolet Onix Onix 1.4 LT,8650000,28.432 km,Manual,Bencina
2013 Dodge Journey 3.6 Auto SXT,14490000,97.840 km,Automática,Bencina
2013 BMW 116 1.6 116i,13390000,103.500 km,Manual,Bencina
1995 Porsche 911,79970000,84.500 km,Automática,Bencina
2016 Subaru Outback 2.5I CVT XS Dynamic 4WD,17990000,107.100 km,Automática,Bencina
2011 Kia Morning,4500000,93.640 km,Manual,Bencina
2017 Kia Sportage 2.0 GSL GT Line Auto,16780000,104.000 km,Automática,Bencina
2014 BMW 428 2.0 428i A,23690000,98.000 km,Automática,Bencina
1999 Ford Mondeo 1.8 CLX,1800000,200.000 km,Manual,Bencina
2020 Nissan Nv350,23990000,1.950 km,Manual,Diesel
2020 PEUGEOT 3008 1.5 BlueHDI 130 Auto Allure,23590000,28.690 km,Automática,Diesel
2019 Mazda 6 2.0 Skyactiv-G V Auto,175123123,34.000 km,Automática,Bencina
2018 Chevrolet Captiva 2.4 Auto LS,16980000,70.500 km,Automática,Bencina
2013 INFINITI Qx70,20000000,70.000 km,Automática,Bencina
2012 Honda Cr-V,8000000,180.000 km,NA,NA
2015 Rolls-Royce WRAITH 6.6,158970000,1.177 km,Automática,Bencina
2017 Ds Ds 4 1.6 Manual E-HDI 115 So Chic,14900000,55.700 km,Manual,Diesel
1998 BMW 528 528 I AUTO,6500000,200.000 km,Automática,Bencina
2018 Hyundai Elantra 1.6 SEL,12890000,111 km,Manual,Bencina
2013 Jeep Compass,10980000,192.000 km,Automática,Bencina
2020 Ds Ds 3 Crossback 1.2 Puretech 155 Auto Opera,23190000,29.000 km,Automática,Bencina
2022 Mazda Bt-50 3.0 DSL 4WD,32040000,NA,Manual,Diesel
2009 Mazda 2,5500000,122.000 km,Manual,Bencina
2014 Suzuki Celerio 1.0 GA,5490000,91.200 km,Manual,Bencina
2013 Peugeot 208 1.2 VTI 82 HP Active,7500000,114.000 km,Manual,Bencina
2006 Hyundai H-1 2.5 TDi Minibus 12P SVX AC,6900000,360.000 km,Manual,Diesel
2014 Peugeot 208,8800000,133.500 km,Manual,Diesel
2020 Chery Fulwin2 1.5 GLX HB,9000000,13.250 km,Manual,Bencina
