Nombre,Precio,kilometraje,Transmisión,Combustible
2008 Mercedes-Benz Cls 350,10900000,183.000 km,Automática,Bencina
2017 BMW X1,22990000,110.000 km,Automática,Diesel
2004 Toyota Corolla 1.6 VVT-i XLi,4500000,177.777 km,Manual,Bencina
2006 Volvo S60,5500000,161.000 km,Automática,Bencina
2016 Citroën C3 1.2 VTI ATTRACTION MT 5P,7990000,68.100 km,Manual,Bencina
2011 BMW 316 316iA,7890000,220.000 km,Automática,Bencina
1978 Citroën Cx,1100000,100.000 km,Manual,Bencina
2013 Ford Raptor,25500000,128.000 km,Automática,Bencina
HYUNDAI ELANTRA 2011 1.6 MD GLS AC 2AB ABS,7580000,144.000 km,Manual,Bencina
2014 Fiat Punto,6100000,89.000 km,Manual,Bencina
1997 Nissan V16,3100000,2.000 km,Manual,Bencina
2013 Nissan Qashqai+2 2.0 CVT 4WD,11290000,126.553 km,Automática,Bencina
2020 Kia Sorento 2.4 GSL EX Auto,25900000,41.161 km,Automática,Bencina
2011 Chevrolet Aveo III,6000000,123.000 km,Manual,Bencina
2011 BMW 120 2.0 120I A,14000000,95.000 km,Automática,Bencina
2017 Audi A5 1.8 TFSI Multitronic Sportback,24900000,29.100 km,Automática,Bencina
2014 Renault Fluence 2.0 Expression,6500000,143.000 km,Manual,Bencina
2020 Jeep Compass 2.4 Sport,20990000,15.000 km,Manual,Bencina
2005 Samsung Sm3 SE,3100000,312.000 km,Manual,Bencina
2012 Kia Rio Jb,6800000,78.120 km,Manual,Bencina
2012 Volkswagen Vento 2.0 Trendline,8000000,150.000 km,Manual,Bencina
2015 Chevrolet Sail 1.4 LT,5600000,129.000 km,Manual,Bencina
2014 BMW 316 Sport,14290000,94.600 km,Automática,Bencina
2013 Suzuki Grand Nomade 2.4 GLX Sport,9900000,31.000 km,Manual,Bencina
2019 Jeep Grand Cherokee 6.4 Auto SRT8 4WD,56990000,29.000 km,Automática,Bencina
2009 Hyundai Santa Fe 2.7 GL 2WD AUTO,10500000,170.000 km,Automática,Bencina
2022 Ford Explorer 2.3 Limited Ecoboost Auto 4WD,45500000,1.500 km,Automática,Bencina
2014 Chevrolet Captiva 2.4 LT SA Auto,12000000,159.000 km,Automática,Bencina
2015 BMW 220 2.0 220i A,14000000,104.752 km,Automática,Bencina
2017 Volkswagen Golf Variant 2.0 TDI,13890000,98.000 km,Automática,Diesel
2012 Peugeot Partner 1.6 HDI 90HP Maxi AB AA,7100000,200.000 km,Manual,Diesel
2014 Mazda 6 2.2 Skyactiv-D GT Auto,15300000,107.000 km,Automática,Diesel
2016 Honda Civic 1.8 EX Auto,14750000,59.000 km,Automática,Bencina
2007 Suzuki Jimny,4600000,189.000 km,Manual,Bencina
2019 Mitsubishi L200 L200 D/C 2.4 KATANA CRT 4X4 LLANTAS/CROMADO,19990000,130.460 km,Manual,Diesel
2017 Peugeot 308 1.2 Puretech 130 HP Manual Allure Pack,14780000,23.000 km,Manual,Bencina
2010 BMW 320 320iA,11490000,119.000 km,Automática,Bencina
2010 Subaru Outback Outback 2.5 CVT XS,9900000,165.000 km,Automática,Bencina
2015 Hyundai TUCSON LM FL GL 2WD 2AB A,15280000,102.000 km,Automática,Bencina
2014 Fiat Fiorino 1.3 Diesel City PL,6700000,150.000 km,Manual,Diesel
2013 Ford F-150 XLT 5.4 4WD RAPTOR 6.2 4x4,28000000,NA,Automática,Bencina
2016 Toyota Rav4 2.0,15500000,70.000 km,Manual,Bencina
2016 Hyundai Tucson,14890000,91.000 km,Automática,Bencina
2017 Toyota Rush,12000000,55.500 km,Manual,Bencina
2017 Kia Morning 1.2 EX DH AB,6990000,38.000 km,Manual,Bencina
2007 Citroën C4 Picasso,4000000,365.000 km,Manual,Bencina
2021 Nissan Versa 1.6 Sense,13300000,3.000 km,Manual,Bencina
2014 Ford Explorer 3.5 XLT Auto,17500000,123.084 km,Automática,Bencina
2007 Kia Frontier II Frontier II 2.5,9000000,236.000 km,Manual,Diesel
2006 Hyundai Elantra 1.6 GLS AC,4000000,180.000 km,Manual,Bencina
2011 Peugeot Rcz 1.6 200 Premier,12800000,138.500 km,Manual,Bencina
2011 Mazda 2 1.5 V,7000000,114.000 km,Manual,Bencina
2010 Suzuki Jimny,6200000,174.500 km,Manual,Bencina
2014 Citroën Nemo 1.2 HDI P. Lateral,6990000,110.000 km,Manual,Diesel
2005 Peugeot 206 1.6 XR DAB CD,3599900,200.000 km,Manual,Bencina
2017 Great Wall M4 1.5,9390000,92.600 km,Manual,Bencina
2015 Suzuki Grand Nomade,10500000,140.000 km,Automática,Bencina
2019 Volvo Xc60 XC60,35000000,55.000 km,Automática,Diesel
2018 SsangYong Actyon Sports 2.0D Auto Full Deluxe NAS623,19880000,49.000 km,Automática,Diesel
2005 Toyota Corolla 1.6 VVT-i XLi,4950000,200.000 km,Manual,Bencina
2009 Chevrolet Aveo III,4500000,176.320 km,Manual,Bencina
2017 Mazda Cx-3 2.0 R,15680000,89.000 km,Manual,Bencina
2006 Nissan Murano,7500000,224.000 km,Automática,Bencina
2019 Chevrolet SAIL 1.5 AC MEC,8990000,23.800 km,Manual,Bencina
2018 Kia Sportage 2.0 GSL LX,17800000,64.000 km,Manual,Bencina
2017 Mazda Cx-5 2.0 Skyactiv R Auto,16000000,66.000 km,Automática,Bencina
2013 Honda Ridgeline 3.5 Auto RT 4WD,14500000,146.000 km,Automática,Bencina
2015 Peugeot 3008,14500000,99.000 km,Manual,Diesel
2018 TOYOTA RAV4 2.0 Manual Lujo 4WD,19590000,77.000 km,Manual,Bencina
2016 BMW X4,26500000,140.000 km,Automática,Diesel
2015 BMW 420,21590000,97.000 km,Automática,Bencina
2016 Mahindra Scorpio,9600000,160.000 km,Manual,Diesel
2021 Maxus G10 CARGO,15990000,NA,Manual,Diesel
2010 Subaru Outback 3.6R AWD AUTO SI Drive,11690000,189.000 km,Automática,Bencina
2021 Ducati SCRAMBLER ICON,8980000,170 km,Manual,Bencina
1998 Chevrolet Combo 1.4I,3000000,450.000 km,Manual,Bencina
2016 Volkswagen Saveiro,8990000,95.000 km,Manual,Bencina
2019 Renault Clio HB EXPRESSION,10150000,69.200 km,Manual,Bencina
2018 Baic X35 1.5 Manual Luxury,9250000,7.500 km,Manual,Bencina
2021 Opel Grandland X 1.2 Turbo Edition,17990000,1 km,Manual,Bencina
2014 Nissan Juke 1.6 Turbo Upper CVT,11500000,83.728 km,Automática,Bencina
2011 Hyundai Tucson,11000000,186.000 km,Manual,Bencina
2014 Dodge Ram 2500,25500000,236.000 km,Automática,Diesel
2009 Chevrolet Express,13600000,93.000 km,Automática,Bencina
2014 Ford Ranger 3.2 DSL Duratorq XL 4WD,10000000,96.000 km,Manual,Diesel
2014 Kia Rio 5 1.4 EX Manual AB AC,8980000,65.000 km,Manual,Bencina
2012 Mazda 6,8700000,122.000 km,Manual,Bencina
2017 Mclaren 540 C,103000000,4.842 km,Automática,Bencina
2010 Hyundai Accent MC 1.6 GLS 3P PS AB AC Full,7600000,50.000 km,Manual,Bencina
2010 Chevrolet Spark 0.8 DH,3100000,154.630 km,Manual,Bencina
2016 Kia Rio 4 1.4 EX Manual AC AB,9800000,32.360 km,Manual,Bencina
2020 Dfsk Cargo Van,10990000,22.100 km,Manual,Bencina
2019 Fiat 500 1.4 Manual Sport,13490000,16.500 km,Manual,Bencina
2018 Renault Clio 1.2 Manual Expression,10300000,36.000 km,Manual,Bencina
2017 Mazda CX-3 2.0 GT AWD 6AT 5P JHWP17,16990000,80.070 km,Automática,Bencina
2019 Volkswagen Amarok 2.0 TDI Highline Auto 4WD,29550000,25.000 km,Automática,Diesel
2016 Fiat Strada 1.6 Manual Adventure,9300000,61.000 km,Manual,Bencina
2011 Chevrolet Sail 1.4 LS,4690000,158.800 km,Manual,Bencina
2013 Great Wall Voleex C10 1.5 VVT LE,5300000,151.000 km,Manual,Bencina
2012 Jeep Wrangler,26950000,120.000 km,Automática,Diesel
