Nombre,Precio,kilometraje,Transmisión,Combustible
2012 Dodge Journey 3.6 Auto SXT 4WD,12000000,148.000 km,Automática,Bencina
2008 BMW 530 530I A,11700000,200.000 km,Automática,Bencina
2012 Hyundai Accent 1.4 RB GL AV,7000000,148.000 km,Manual,Bencina
2012 Volkswagen Golf GTI,19790000,151.399 km,Automática,Bencina
2020 Renault Clio CONSULTA POR FINANCIAMIENTO,12990000,1 km,Manual,Bencina
2017 Kia Morning 1.2 EX Auto DH DAB AC ABS,8290000,49.000 km,Automática,Bencina
2017 Mitsubishi OUTLANDER 4X2 AT 2.0,14590000,59.000 km,Automática,Bencina
2020 Mercedes Benz SL 500 AT,99900000,3.253 km,Automática,Bencina
2017 Chevrolet PRISMA 1.4 LTZ MT 4P,9990000,64.700 km,Manual,Bencina
2016 Suzuki Grand Vitara,11400000,104.000 km,Manual,Bencina
2018 Ford F-150,24550000,34.900 km,Automática,Bencina
2017 Subaru Impreza 2.0i CVT XS Sport 4WD,15600000,57.000 km,Automática,Bencina
2018 Peugeot 2008 1.6 BlueHDI 100 HP Manual Allure,15490000,73.000 km,Manual,Diesel
2012 BMW X3 3.0 XDrive35i 4WD,15600000,160.000 km,Automática,Bencina
2001 Volkswagen Golf COMFORTLINE A/A,4300000,169.000 km,Automática,Bencina
2020 Audi A3 1.4 35 TFSI Stronic Auto,22300000,37.300 km,Automática,Bencina
2012 Toyota Rav4,10500000,96.000 km,Manual,Bencina
2019 Chevrolet Sail 1.5 LS,7970000,46.000 km,Manual,Bencina
2014 Suzuki Alto 0.8 800 DLX,5490000,109.000 km,Manual,Bencina
2013 Mitsubishi Montero Sport 2.5 Diesel G2 4X2,13700000,126.000 km,Manual,Diesel
2021 MG Mg3 1.5 STD,13200000,2.500 km,Manual,Bencina
2018 Chevrolet Tahoe,35980000,41.000 km,Automática,Bencina
2013 Mazda 3 Sport,8500000,106.335 km,Manual,Bencina
2013 BMW 650 4.4 650I A Coupe,25000000,105.000 km,Automática,Bencina
2013 Hyundai Tucson 2.0 LM CRDI 6MT GL AC 2AB ABS,13800000,110.164 km,Manual,Diesel
2016 Chevrolet Orlando LS TURBO DIESEL 6 MT FULL 4 AIRBAG ABS,10790000,250.000 km,Manual,Diesel
2009 Hyundai Accent MC 1.6 GLS 2AB CVVT,5500000,77.000 km,Manual,Bencina
2011 Mazda 3 1.6 V Auto SRF,7990000,89.000 km,Automática,Bencina
2022 MAXUS G10 CARGO,19028100,NA,Manual,Diesel
2019 Ford F-150 3.5 Raptor Auto Ecoboost 4WD,57990000,40.000 km,Automática,Bencina
2012 Mercedes-Benz Slk 350 3.5 SLK 350,24000000,55.000 km,Automática,Bencina
2004 Suzuki Xl7,6000000,144.099 km,Automática,Bencina
2003 Toyota Camry 3.0 24V V6,6200000,176.000 km,Automática,Bencina
2014 Mitsubishi L200 D/C 4X4 TD Dakar CRS Auto,35000000,153.000 km,Automática,Diesel
2013 Honda Accord 2.4 Auto,12990000,114.000 km,Automática,Bencina
2016 Hyundai Accent 1.4 RB GL AC 2AB LL,8590000,90.000 km,Manual,Bencina
2014 Nissan Juke,11400000,90.000 km,Automática,Bencina
2014 Volkswagen Vento 2.0 Comfortline Auto,9200000,157.000 km,Automática,Bencina
2014 Lexus Rx RX350,19980000,88.000 km,Automática,Bencina
2014 Mahindra Xuv500 2.2 Diesel 4WD,11000000,101.500 km,Manual,Diesel
2019 Chery Iq 1.0 GL,6690000,40.000 km,Manual,Bencina
2019 SsangYong Actyon Sports 2.2D 6AS610,15900000,99.200 km,Manual,Diesel
2009 Hyundai I10,4500000,167 km,Manual,Bencina
2014 Jeep Wrangler,26000006,116.000 km,Automática,Bencina
2010 Peugeot 3008,9000000,112.500 km,Automática,Bencina
2021 Suzuki S-Cross 1.6 AT GL,15100000,4.500 km,Automática,Bencina
2011 Chevrolet Sail 1.4,5100000,150.000 km,Manual,Bencina
2007 Land Rover Range Rover 4.4 V8,11790000,157.000 km,Automática,Bencina
2011 Volkswagen Amarok 2.0 TDI Power Plus PE 4X2,11500000,268.000 km,Manual,Diesel
2013 Suzuki Grand Vitara,9700000,122.000 km,Automática,Bencina
2019 Mitsubishi L200 2.4 TD Katana CD CRT 4WD,20980000,65.000 km,Manual,Diesel
2018 BMW 318 1.5 318i A,23590000,30.840 km,Automática,Bencina
2015 Mercedes-Benz Gla 220 2.1 GLA 220 CDI 4Matic DCT,22800000,140.000 km,Automática,Diesel
2011 Volkswagen Amarok 2.0 TDI Highline AWD,14590000,220.000 km,Manual,Diesel
2017 Jaguar F-Pace 2.0D Prestige Auto 4WD,32500000,66.800 km,Automática,Diesel
2012 Chevrolet Camaro 6.2 SS AUTO,17180000,88.900 km,Automática,Bencina
2014 Chevrolet Traverse 3.6 LT Auto 4WD,15590000,117.903 km,Automática,Bencina
2021 BMW X6 4.4 M Competition Auto,135000000,3.000 km,Automática,Bencina
2022 Ferrari SF90 Stradale 4.0L BITURBO V8 1000 HP,586665,370 km,Automática,Híbrido
2013 Hyundai Santa Fe 2.4 GLS,13250000,138.000 km,Manual,Bencina
2012 Chevrolet Cruze 1.8 Auto Full,7800000,112.000 km,Automática,Bencina
1987 Mercedes Benz 300 E,5000000,133.000 km,Automática,Bencina
2016 Fiat Fiorino 1.3 Diesel City PL,8300000,77.000 km,Manual,Diesel
2013 Honda Cr-V 2.4 EXL Auto 4WD,13800000,130.000 km,Automática,Bencina
2022 MG Mg5 1.5 MT COM 0KM,10290000,NA,Manual,Bencina
2017 Kia Frontier II,17900000,21.000 km,Manual,Diesel
2016 Ford Explorer 3.5 Limited Auto 4WD,27990000,63.000 km,Automática,Bencina
2012 Kia Soul,7990000,84.300 km,Manual,Bencina
2014 Suzuki GRAND NOMADE 2.4 GLX 4WD SPORT AT,14990000,42.500 km,Automática,Bencina
2021 Mazda 3,20980000,6.000 km,Automática,Bencina
2017 Kia Sportage LX,17290000,80.000 km,Manual,Diesel
2019 Renault Symbol 1.6 Manual Intens,8890000,43.000 km,Manual,Bencina
2019 Renault Clio,9800000,47.000 km,Manual,Bencina
2021 Toyota Rush 1.5 XEI,20490000,1.500 km,Manual,Bencina
2015 Dodge Journey 2.4 Auto SE,14500000,75.000 km,Automática,Bencina
2011 Mazda 2 1.5 V,6350000,150.000 km,Manual,Bencina
2017 Mazda 5,21000000,34.000 km,Automática,Bencina
2014 Hyundai H-1 2.5 CRDI GL 3S Doble Puerta,12000000,200.000 km,Manual,Diesel
2014 Nissan Qashqai+2 2.0 CVT,12690000,133.000 km,Automática,Bencina
2013 Mahindra Scorpio 2.2 GLX,8450000,175.000 km,Manual,Diesel
