Nombre,Precio,kilometraje,Transmisión,Combustible
2019 Ds Ds 7 Crossback 1.6 Puretech 225 Auto Rivoli,27000000,19.000 km,Automática,Bencina
2014 Toyota Yaris 1.5 GLI,8400000,109.000 km,Manual,Bencina
2017 Kia Rio 4 1.2 EX Manual Euro Copa,9500000,9.300.000 km,Manual,Bencina
"2016 Volkswagen TOUAREG TDI 4WD 3,0 AUT",34490000,75.700 km,Automática,Diesel
2017 Porsche Macan 3.0 V6 GTS,47990000,23.000 km,Automática,Bencina
2016 BMW 318 1.5 318i A,16000000,94.000 km,Automática,Bencina
2013 Mazda Cx-9 GT AWD 3.7,14500000,178.000 km,Automática,Bencina
2012 Volkswagen Gol 1.6 Trendline,6980000,112.000 km,Manual,Bencina
2020 Chevrolet Tracker 1.8 LT,13990000,25.795 km,Manual,Bencina
2017 Hyundai H-1 2.5 CRDI Manual GL 3S Doble Puerta 2AB,16990000,91.000 km,Manual,Diesel
2011 Nissan Tiida 1.6 SE,4500000,52.000 km,Manual,Bencina
2020 Ford F-150 5.0 Double Cab Lariat Sport 4WD,39990000,72.000 km,Automática,Bencina
2013 Subaru OUTBACK 2.5 XS AWD CVT AT 5P,13990000,140.000 km,Automática,Bencina
2018 Toyota 4Runner Limited,30490000,80.600 km,Automática,Bencina
2012 SsangYong Actyon Sports 2.0D,10000000,157.000 km,Manual,Diesel
2017 Ford Ranger 3.2 Manual DSL Duratorq XLT 4WD,19500000,120.000 km,Manual,Diesel
2018 MERCEDES BENZ GLC 220 2.1 GLC 220D Auto 4Matic,33990000,82.027 km,Automática,Diesel
2021 Maserati LEVANTE 3.0 Q4,67990000,11.500 km,Automática,Bencina
2021 Jac S2 1.5 Comfort Smart,12000000,10.000 km,Manual,Bencina
2018 Ford F-150 5.0 Double Cab Lariat Sport 4WD,27200000,65.000 km,Automática,Bencina
2016 Jeep Renegade 1.8 Sport 4WD,11890000,70.000 km,Manual,Bencina
2017 Kia Rio 5,9900000,34.000 km,Manual,Bencina
2013 BMW 316 I,13500000,96.000 km,Automática,Bencina
2005 Fiat Fiorino,3100000,283.000 km,Manual,Bencina
2013 Hyundai Eon 0.8 GL,5650000,101.000 km,Manual,Bencina
