Nombre,Precio,kilometraje,Transmisión,Combustible
2010 Nissan Qashqai 2.0 4x2 Auto,9500000,195.000 km,Automática,Bencina
2014 SsangYong Rexton,13500000,117.000 km,Manual,Diesel
2011 Audi A3 1.8 TFSI Attraction Stronic,13800000,63.000 km,Automática,Bencina
2014 Honda Accord 2.4 Auto,13890000,106.500 km,Automática,Bencina
2013 Ford F-150 3.7 XLT Double Cab,17500000,61.000 km,Automática,Bencina
2003 Kia Besta II,4500000,294.949 km,Manual,Diesel
2001 Renault Mégane 1.6 RN 16V,3100000,160.000 km,Manual,Bencina
2019 BMW 520 2.0 520D A Executive,39990000,1.600 km,Automática,Diesel
2019 Mercedes-Benz Gla 200 2.1 GLA 200 CDI DCT Auto,34980000,39.000 km,Automática,Diesel
1989 Chevrolet Corsica,2500000,150.000 km,Automática,Bencina
2018 Mercedes-Benz C 200 2.0 C 200 Auto,32000000,50.000 km,Automática,Bencina
2019 Mazda Bt-50 2.2 DSL Manual SDX 4WD,23800000,54.000 km,Manual,Diesel
2006 Toyota Yaris 1.5 XLi MT,4100000,340.000 km,Manual,Bencina
2017 BMW I8,87000000,14.000 km,Automática,Híbrido
2012 Dodge Ram 1500 HEMI 5.7 4X4,19990000,157.000 km,Automática,Bencina
2018 Toyota Rav4 Rav4 2.5 Automatico full,19990000,35.000 km,Automática,Bencina
2012 Renault Megane III,6980000,98.800 km,Manual,Bencina
2018 Peugeot 208,9200000,40.000 km,Manual,Diesel
2012 Samsung Sm3 SE 1.6,5990000,165.000 km,Manual,Bencina
2013 Mazda 2 1.5 V Auto,7390000,130.300 km,Automática,Bencina
2013 Honda Civic 1.8 EX Coupe,12500000,30.000 km,Manual,Bencina
2016 Mazda Cx-5 2.0 Skyactiv R Auto 4WD,15500000,67.000 km,Automática,Bencina
2000 Fiat Palio 1.3 EDX,2300000,250.000 km,Manual,Bencina
2018 Jeep Grand Cherokee,35000000,30.000 km,Automática,Bencina
CHEVROLET SPARK 2015 SPARK GT LT 1.2,7190000,62.327 km,Manual,Bencina
2013 BMW X3 2.0 XDrive20D A,19990000,129.000 km,Automática,Diesel
2019 Hyundai Veloster 2.0 JS Plus,16590000,36.000 km,Manual,Bencina
2011 Kia Rio 5 1.4 EX Manual DH,5950000,52.700 km,Manual,Bencina
2019 Citroën C-Elysee 1.6 Manual HDI 92 Shine,11300000,50.000 km,Manual,Diesel
2013 Mitsubishi Montero Sport 2.5 Diesel G2 4X4,15500000,152.252 km,Manual,Diesel
2014 Zna Succe 1.6 Minivan,7200000,95.000 km,Manual,Bencina
2015 Mercedes-Benz A 200 CDI blue efficiency,18990000,1 km,Automática,Diesel
2020 Great Wall M4 M4 HB 1.5,10490000,31.000 km,Manual,Bencina
KIA MORNING 2019 1.2 EX HB ABS AC 5MT 5P,9780000,30.000 km,Manual,Bencina
2015 Nissan Qashqai,10500000,143.000 km,Manual,Bencina
2008 Citroën Jumper L2H2 HDi,11900000,180.000 km,Manual,Diesel
2014 BMW X5,28000000,150.000 km,Automática,Diesel
