Nombre,Precio,kilometraje,Transmisión,Combustible
2017 Mercedes-Benz Cla 250 2.0 CLA 250 DCT Auto,26990000,14.000 km,Automática,Bencina
2006 Volkswagen Crossfox 1.6 Hatchback 5 Ptas Cross Over,5780000,1 km,Manual,Bencina
2017 Fiat Fiorino City Diesel,8990000,158.000 km,Manual,Diesel
2015 Kia Rio 4 1.4 EX Manual AC DAB ABS,7890000,105.000 km,Manual,Bencina
2016 Mercedes-Benz Gle 63 S Amg COUPE,74990000,15.000 km,Automática,Bencina
2020 Mercedes-Benz E 63 Amg,89990000,6.574 km,Automática,Bencina
2021 BMW X2 2.0 M35i A,43990000,8.000 km,Automática,Bencina
2016 MG Mg5 1.5 Comfort,8350000,79.126 km,Manual,Bencina
2016 Hyundai Grand I10 1.2 GLS AC AB,8690000,29.000 km,Manual,Bencina
2012 BMW 116I 1.5 turbo,12990000,112 km,Manual,Bencina
2008 Ram Ram 2500,14500000,174.000 km,Automática,Diesel
2006 Toyota Hilux 2.7 4x2 D/C AC VE CC,9800000,22.000 km,Manual,Bencina
2012 Mitsubishi Montero Sport,13990000,117.000 km,Automática,Diesel
2019 Toyota Hilux 2.4D Manual DX 4WD,21350000,45.000 km,Manual,Diesel
2012 Hyundai Accent 1.4 RB GL AV,6200000,107.000 km,Manual,Bencina
2016 Chevrolet D-Max 2.5 DC,15200000,149.000 km,Manual,Diesel
2018 Mercedes-Benz C 200 2.0 C 200 Auto,32500000,15.000 km,Automática,Bencina
2017 BMW M235i M,34000000,15.700 km,Automática,Bencina
2018 Citroën Berlingo 1.6 Manual HDI,12480000,80.000 km,Manual,Diesel
2011 Chevrolet Colorado,12200000,195.343 km,Automática,Bencina
2012 Hyundai Santa Fe,10800000,160.000 km,Automática,Bencina
2016 Mitsubishi L200 Katana CRT 4X4 2.4,16790000,103.900 km,Manual,Diesel
2012 Nissan Navara 2.5 LE 4X4 DC Diesel Auto,13000000,280.000 km,Automática,Diesel
2009 Mercedes-Benz Sprinter 413 313 CDI 16+1,13000000,159.000 km,Manual,Diesel
2011 Citroën Berlingo 1.6 HDI 600Kg EURO IV,3500000,200.000 km,Manual,Diesel
2010 Volkswagen Tiguan 2.0 4 Motion Auto,7000000,130.000 km,Automática,Bencina
2011 Suzuki Grand Vitara 2.4 GLX Sport Winche,10690000,106.000 km,Manual,Bencina
2014 Mitsubishi Mirage 1.2 GLX,7490000,84.000 km,Manual,Bencina
2011 Samsung Sm3 SE 1.6 Auto,6290000,180.000 km,Automática,Bencina
2018 FORD ESCAPE 2.0D Manual S,18990000,51.077 km,Manual,Diesel
2020 Ford F-150 3.5 Auto Limited 4WD,48590000,49.000 km,Automática,Bencina
2018 Toyota Yaris 1.5 GLI,9490000,98.000 km,Manual,Bencina
2011 Great Wall Florid 1.5 LE,5880000,186.000 km,Manual,Bencina
2021 Toyota Yaris 1.5 GLI,13980000,8.380 km,Manual,Bencina
2009 Chevrolet Aveo 1.4,4800000,146.000 km,Manual,Bencina
2015 Mercedes-Benz E 220 2.1 E 220 CDI Auto,24590000,80.000 km,Automática,Diesel
2012 Nissan X-Trail,10500000,92.000 km,Automática,Bencina
2020 Volvo S60 T4,31990000,21.617 km,Automática,Bencina
2018 Toyota Yaris Sport 1.5 aut,12480000,53.000 km,Automática,Bencina
2022 MAXUS T60 2.8 DX 4x4 DC PRECIO INCLUYE IVA,18076100,1 km,Manual,Diesel
2013 Toyota Avensis 2.0 GLI Auto,12000000,111.000 km,Automática,Bencina
2013 BMW 320I,13600000,96.000 km,Automática,Bencina
2017 Great Wall Haval H6,11500000,54.000 km,Manual,Bencina
2017 Peugeot 301 1.6 HDI Allure Pack,8400000,1.410.000 km,Manual,Diesel
2019 Ford F-150 3.5 Raptor Auto Ecoboost 4WD,61990000,57.589 km,Automática,Bencina
2015 Chevrolet Silverado LTZ Z71 4WD,27850000,130.000 km,Automática,Bencina
2013 BMW X6 3.0 XDrive30D A,28990000,107.000 km,Automática,Diesel
2014 BMW 435,28490000,66.000 km,Automática,Bencina
2017 Ford Explorer 2.3 Limited Ecoboost Auto 4WD,27290000,103.000 km,Automática,Bencina
2008 Hyundai Santa Fe 2.7 GL 2WD,7500000,321.000 km,Manual,Bencina
2014 Land Rover Discovery Sport,22490000,133.000 km,Automática,Diesel
2017 Hyundai Tucson 2.0 Auto CRDI GL Advance Nav,19600000,155.000 km,Automática,Diesel
2005 Kia Carnival II,5000000,172.000 km,Automática,Bencina
1996 Mazda Artis,1000000,1 km,Manual,Bencina
2017 Citroën C3,10500000,44.000 km,Manual,Bencina
1977 Volkswagen Westfalia,15000000,9.000 km,Manual,Bencina
2018 Renault Clio 1.6 RS 200 EDC Auto,15500000,32.500 km,Automática,Bencina
1997 Fiat Punto,2190000,145.000 km,Manual,Bencina
2015 Mitsubishi L200 D/C 4X4 TD Katana CRT,15600000,150.000 km,Manual,Diesel
2017 Ford Ecosport 1.6 Manual Titanium,11190000,59.000 km,Manual,Bencina
2018 Mitsubishi L200 2.4 Manual TD Katana CD CR,17200000,120.000 km,Manual,Diesel
2008 Mazda 3 Sport,6800000,165.000 km,Automática,Bencina
2020 Ford Edge 2.0 Ecoboost Auto SEL,31500000,2.800 km,Automática,Bencina
2015 Volvo Xc90 2.4 D5 R-Design Auto 4WD,21500000,98.000 km,Automática,Diesel
1997 Suzuki Baleno,2650000,120 km,Manual,Bencina
2007 Suzuki GRAND VITARA 1.6,5990000,133.466 km,Manual,Bencina
2012 SsangYong Actyon Sports 2.0D,9300000,256.000 km,Manual,Diesel
1977 Volkswagen Escarabajo,850000,1.430.000 km,Manual,Bencina
2018 Mahindra Scorpio,12900000,56.400 km,Manual,Diesel
2020 SsangYong Actyon Sports 2.2D 6AS711 4WD,20000000,42.000 km,Manual,Diesel
2013 Suzuki Grand Vitara 2.4 GLX SPORT WINCHE,8650000,101.000 km,Manual,Bencina
2011 Kia Morning 1.1 EX DH AA AB LL,5000000,88.000 km,Manual,Bencina
2016 SsangYong Rexton,16500000,122.000 km,Automática,Diesel
2014 Dodge Journey,13000000,102.000 km,Automática,Bencina
2016 Nissan X-Trail 2.5 CVT Sense,13900000,92.000 km,Automática,Bencina
2011 Subaru 4Wd,11500000,137.601 km,Automática,Bencina
2020 Chevrolet Spark 1.2 LT AC,8790000,20.000 km,Manual,Bencina
2019 Volkswagen Amarok 2.0 TDI Manual Trendline 4WD,23990000,76.000 km,Manual,Diesel
2015 Mahindra Xuv500 2.2 Diesel 4WD,11000000,95.264 km,Manual,Diesel
2015 Volkswagen Amarok,18000000,1.510.000 km,Automática,Diesel
2015 Geely Ex7 2.0 GS MT 5P,9490000,54.400 km,Manual,Bencina
2013 Fiat Fiorino City,7290000,175.000 km,Manual,Diesel
2015 Volvo S60 Limited,14000000,89.000 km,Automática,Bencina
2014 Hyundai Santa Fe 2.4 DM GLS 4WD Auto,16500000,111.217 km,Automática,Bencina
2009 Dodge Journey,8000000,265.000 km,Automática,Bencina
2011 Jmc Boarding 4X2 DC Diesel STD,8000000,170.000 km,Manual,Diesel
2016 Mitsubishi Mirage 1.2 GLS,7200000,20.000 km,Manual,Bencina
2014 Kia Optima 2.0 EX Auto,10999000,140.000 km,Automática,Bencina
2022 MG Hs 1.5T DCT DLX 0KM,16790000,NA,Automática,Bencina
2012 Hyundai Elantra 1.6 MD GLS Auto AC 2AB ABS,8290000,175.000 km,Automática,Bencina
2012 Volkswagen Vento,7850000,113.000 km,Automática,Bencina
2021 Volkswagen Voyage Comfortline 1.6,11500000,654 km,Manual,Bencina
2013 Mercedes-Benz E 350 3.5 E 350 Coupe Avantgarde,24500000,14.850 km,Automática,Bencina
2016 Volvo V40,14340000,109.000 km,Manual,Bencina
2017 HYUNDAI EON HS 800C,6590000,57.104 km,Manual,Bencina
2017 BMW NINE T RACER,10500000,1.350 km,Manual,Bencina
2018 Ford Explorer 2.3 Limited Ecoboost Auto,32990000,50.000 km,Automática,Bencina
2014 Suzuki Dzire,6500000,50.000 km,Manual,Bencina
2007 Volkswagen Passat Variant 3.2 T/A V6 4 motion FSI 4x4,8000000,110.000 km,Automática,Bencina
