Nombre,Precio,kilometraje,Transmisión,Combustible
2019 Nissan Qashqai,16000000,34.500 km,Manual,Bencina
2018 Mercedes-Benz C 63 Amg,59990000,60.000 km,Automática,Bencina
2012 Hyundai Tucson 2.0 LM GL 2WD,10790000,113 km,Manual,Bencina
2004 Hyundai Terracan 2.9 crdi,7600000,201.961 km,Automática,Diesel
2021 Volkswagen Amarok 2.0 TDI Manual Comfortline,32000000,2.229 km,Manual,Diesel
2020 Peugeot 308 2.0 BlueHDI 180 Auto GT,24990000,20.000 km,Automática,Diesel
2018 BMW 420,26900000,9.000 km,Automática,Bencina
2019 Land Rover Range Rover 5.0 V8 SC Vogue Autobiography Auto 4WD,99900000,25.000 km,Automática,Bencina
2018 Suzuki Swift 1.2 Manual GLS,9100000,45.000 km,Manual,Bencina
2013 Audi A4 1.8 TFSI S-Line,13490000,77.000 km,Automática,Bencina
2018 Chevrolet D-Max 2.5 DC High 4WD,19690000,182.000 km,Manual,Diesel
2015 Toyota Rav4,12900000,130.000 km,Manual,Bencina
1994 Nissan V16,2400000,193.600 km,Manual,Bencina
2016 Honda Fit 1.3 LX,10700000,20.000 km,Manual,Bencina
1998 Land Rover Range Rover 4.6 HSE AUTO,7590000,100 km,Automática,Bencina
2016 Citroën Berlingo C hdi 92 bvm aa 2ab,11200000,82.000 km,Manual,Diesel
2016 Hyundai Tucson 2.0 Auto GLS Limited 4WD Nav,18480000,99.000 km,Automática,Bencina
2021 Kia Sportage sportage ql 2.0 mt,21490000,2.483 km,Manual,Bencina
2015 Volkswagen AMAROK HIGHLINE AT,19690000,180.000 km,Automática,Diesel
2015 Porsche Macan 3.0 V6 TD S,33000000,55.000 km,Automática,Bencina
2011 Mahindra Pik Up XL DCAB 2.2,6890000,269.767 km,Manual,Diesel
2017 Kia Sportage 2.0 GSL LX,16500000,116.000 km,Manual,Bencina
2018 Chevrolet Spark 1.2 GT LT AC,7990000,68.000 km,Manual,Bencina
MITSUBISHI L200 2016 L-200 NEW WORK CR MEC 4X2 TD E5,16990000,195.000 km,Manual,Diesel
2009 Toyota Hiace 2.5 Furgon Diesel,9500000,460.000 km,Manual,Diesel
1996 Volkswagen Escarabajo,5000000,55.000 km,Manual,Bencina
2018 Suzuki Baleno 1.4 GLS,9630000,86.200 km,Manual,Bencina
2013 Honda Ridgeline 3.5 Auto RT 4WD,14500000,146.000 km,Automática,Bencina
2017 Volkswagen AMAROK 4x2,19000000,180.973 km,Manual,Diesel
2010 Kia Cerato 1.6 SX Manual DH AC DAB ABS,6850000,175.120 km,Manual,Bencina
2017 Chevrolet D-Max NEW D MAX 4WD 2.5 DC HIGH AT,20590000,199.800 km,Automática,Diesel
2016 Suzuki Vitara 1.6 GL,11700000,65.000 km,Manual,Bencina
2016 Audi A3 Sline,16300000,80.000 km,Automática,Bencina
2012 Chevrolet Aveo 1.4 LT AC ABS,5500000,78.500 km,Manual,Bencina
2016 Chevrolet Sail 1.5 LT,6600000,133.000 km,Manual,Bencina
2013 Hyundai Equus 4.6 VS,26980000,13.000 km,Automática,Bencina
1977 Volkswagen Escarabajo,3200000,1 km,Manual,Bencina
2006 Subaru Legacy 2.0 4WD AT XA,5500000,235 km,Automática,Bencina
2018 Jac Sunray 1.9 DIESEL NUEVO 0 KM,18990000,1 km,Manual,Diesel
2020 Renault Duster 2.0 Manual Zen 4WD,14990000,8.000 km,Manual,Bencina
2012 Chevrolet Spark 1.0 LT AA,4250000,128.615 km,Manual,Bencina
2018 Ford Raptor,48500000,78.000 km,Automática,Bencina
2019 Peugeot PARTNER NEW HDI,13900000,93.510 km,Manual,Diesel
2014 Mahindra Xuv500,11500000,187.000 km,Manual,Diesel
2012 Volkswagen Transporter,13560000,191.300 km,Manual,Diesel
2017 Hyundai Tucson 2.0 CRDI GL Advance,17500000,125.000 km,Manual,Diesel
SSANGYONG ACTYON 2019 ACTYON SPORT 2.0 AUT,19990000,27.000 km,Automática,Diesel
2015 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,23980000,140.000 km,Automática,Bencina
2017 Mazda 2 1.5 S Skyactive Sport,9980000,52.000 km,Manual,Bencina
2009 Chevrolet Optra 1.6 AC,4740000,170.000 km,Manual,Bencina
2014 Renault Duster 1.6 16V Expression,8100000,105.104 km,Manual,Bencina
PEUGEOT TRAVELLER 2018 BUSINESS L3 9 ASIENTOS,20450000,47.000 km,Manual,Diesel
2018 Porsche Macan,55500000,400.000 km,Automática,Bencina
2012 Volkswagen Vento 2.0 Trendline,8500000,90.000 km,Manual,Bencina
2018 Mitsubishi L200 2.4 TD Auto Dakar CD CRS 4WD,23300000,50.300 km,Automática,Diesel
2012 Chevrolet Sail 1.4 LS,5690000,220.500 km,Manual,Bencina
2012 Byd F0 1.0 GLi,3990000,90.000 km,Manual,Bencina
2018 Kia Sorento 2.4 GSL EX Special Pack,23000000,59.000 km,Manual,Bencina
2018 Chevrolet Silverado 5.3 Auto Midnight DC 4WD,34700000,38.000 km,Automática,Bencina
2011 Volkswagen Golf 1.6 A6 Highline,8500000,103.123 km,Manual,Bencina
2014 Ford F-250 POWER STROKE,48000000,290.511 km,Automática,Diesel
2012 Chevrolet Colorado Z 85 LT,9900000,145.000 km,Automática,Bencina
2019 Mazda 3 2.0 Manual Skyactiv-G V,15990000,32.431 km,Manual,Bencina
2014 Honda Ridgeline 3.5 Auto RT 4WD,14500000,240.000 km,Automática,Bencina
2013 Mitsubishi L200,11800000,300.000 km,Manual,Diesel
2017 Kia Rio 4 1.4 EX Auto AC 2AB ABS,11780000,28.000 km,Automática,Bencina
2017 Fiat 500 500X,14470000,30.000 km,Automática,Bencina
2016 Mazda 6 2.0 Skyactiv-G V Auto,13290000,108.000 km,Automática,Bencina
2019 Dfm Ax5 1.4,9790000,39.000 km,Manual,Bencina
2015 Mazda 2 1.5 V,8250000,96.000 km,Manual,Bencina
2013 Peugeot 207 1.4 HDI 68 HP Compact Generation,6500000,175.000 km,Manual,Diesel
2010 Samsung Sm3 SE 1.6,4900000,130 km,Manual,Bencina
2017 Peugeot 208 1.6 BlueHDI 100 HP Auto Allure Pack,12000000,79.000 km,Manual,Diesel
2019 Chevrolet Onix 1.4 LTZ,10290000,25.000 km,Manual,Bencina
2019 Chevrolet SILVERADO SILVERADO LTZ 4WD 5.3,33000000,NA,Automática,Bencina
2008 Chevrolet Optra 1.6 AC,5550000,175.000 km,Manual,Bencina
2012 Citroën C3 1.4 SX LL,6980000,90.000 km,Manual,Bencina
2015 Peugeot 208 1.4 HDI 68 HP Active Pack,9000000,105.000 km,Manual,Diesel
2019 Suzuki Baleno 1.4 GLS,10380000,21.000 km,Manual,Bencina
2016 Jeep Grand Cherokee 6.4 Auto SRT8 4WD,36490000,56.000 km,Automática,Bencina
2014 Mercedes-Benz E 400 3.0 E 400 Avantgarde Auto,25790000,43.700 km,Automática,Bencina
2007 Honda Accord 3.0 EX V6 AT,8990000,164.600 km,Automática,Bencina
2016 Kia Sportage 2.0 GSL LX Auto,14780000,60.000 km,Automática,Bencina
2017 Mazda 3 2.0 Manual Skyactiv-G V,17190000,10.200 km,Manual,Bencina
2018 Nissan Sentra 1.8 Advance CVT Auto,11990000,65.000 km,Automática,Bencina
2021 Maxus T60 2.8 DX 4WD,15890000,NA,Manual,Diesel
NISSAN QASHQAI 2017 QASHQAI AWD CVT 2.0,19980000,43.000 km,Automática,Bencina
2019 Honda City 1.5 Manual LX LL,10500000,71.000 km,Manual,Bencina
2011 Nissan Murano 3.5 SRF Auto,9500000,112.000 km,Automática,Bencina
2016 Suzuki Celerio 1.0 GLX,5950000,90.000 km,Manual,Bencina
2017 Mercedes-Benz Sprinter,24500000,290.000 km,Manual,Diesel
2020 Peugeot 3008 1.5 BlueHDI 130 Auto GT Line,27290000,44.802 km,Automática,Diesel
2019 Kia MORNING LX 1.0,7790000,34.133 km,Manual,Bencina
2012 Toyota Fj Cruiser 4.0 LTD Auto 4WD,22990000,120.000 km,Automática,Bencina
2013 Citroën B Jumper,10500000,330.000 km,Manual,Diesel
2019 Chevrolet Spark Gt,7200000,29.000 km,Manual,Bencina
1996 Toyota Tercel,4000000,200 km,Automática,Bencina
2015 Jeep Grand Cherokee 3.6 Laredo 4WD Auto,23000000,162.000 km,Automática,Diesel
2018 Hyundai Accent 1.4 RB Manual GL AC 2AB ABS,9400000,40.000 km,Manual,Bencina
2018 Ford Explorer 2.3 Limited Ecoboost Auto 4WD,27000000,82.000 km,Automática,Bencina
