Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,12490000,103.000 km,Manual,Diesel
2012 Hyundai Santa Fe 2.4 GLS Auto,11550000,99.500 km,Automática,Bencina
2012 Honda Accord 3.5 EX V6 Auto,10999000,125.000 km,Automática,Bencina
2016 Mazda 3 Sport,13500000,100.000 km,Automática,Bencina
2013 Audi A3 1.2 TFSI Sportback Attraction,11500000,100.000 km,Manual,Bencina
2013 Renault Kangoo 1.5,7990000,200.000 km,Manual,Diesel
2011 Chevrolet Captiva 2.0 DSL LS,10500000,290.000 km,Manual,Diesel
2007 Volkswagen Touareg TURBO TDI 3.0,9800000,168.000 km,Automática,Diesel
2012 Honda Ridgeline 3.5 Auto RTL 4WD,14500000,194.000 km,Automática,Bencina
2019 Chevrolet Suburban LT,39980000,44.000 km,Automática,Bencina
2005 Chevrolet Uplander,5900000,253.000 km,Automática,Bencina
2021 Seat Ateca 1.4 TSI 150 Hp DSG Xcellence 4WD,25000000,16.000 km,Automática,Bencina
2021 Chevrolet N400 Max 1.5 Van AC,9000000,5.800 km,Manual,Bencina
2009 Suzuki Sx4 S-Cross,6190000,196.000 km,Manual,Bencina
2016 Chevrolet Captiva 2.2 DSL LTZ AWD Auto,17890000,69.009 km,Automática,Diesel
2011 Peugeot 308 CC Sport Pack 1.6 Auto,10990000,104.000 km,Automática,Bencina
2018 Chevrolet Prisma 1.4 Auto LTZ,9900000,31.000 km,Automática,Bencina
1998 Opel Astra,2900000,260.000 km,Manual,Bencina
2012 Mercedes-Benz E 63 Amg,33890000,98.000 km,Automática,Bencina
2018 Dodge Ram 1500,24990000,90.000 km,Automática,Bencina
2012 Toyota Rav4 2.4 Lujo 4x2,10200000,124.000 km,Manual,Bencina
2013 Mitsubishi Montero Sport,15500000,183.348 km,Automática,Diesel
2016 Hyundai Accent 1.6 RB GLS 2AB ABS,13800000,28.906 km,Manual,Bencina
2008 Kia Carens,5900000,183.000 km,Manual,Bencina
2015 MINI F55,9900000,65.000 km,Manual,Bencina
2014 Hyundai H-100,12500000,146.000 km,Manual,Diesel
2020 Ford Ranger 2.5 XLT,22000000,25.000 km,Manual,Bencina
2019 Kia Cerato 1.6 SX Manual,14500000,24.847 km,Manual,Bencina
2014 Hyundai Elantra 1.6 MD GLS AC 2AB,9000000,134.050 km,Manual,Bencina
2016 Suzuki Celerio Alto 800,5000000,30.000 km,Manual,Bencina
2012 Ford Econoline,15500000,64.000 km,Automática,Bencina
2013 BMW M3 BMW M3 CABRIO,34990000,60.000 km,Automática,Bencina
2016 Nissan MARCH MEC 1.6 4X2 ACTIVE,6990000,99.485 km,Manual,Bencina
2014 Gac Motor Elite,7000000,19.000 km,Automática,NA
2015 Ford RAPTOR SVT 6.2,34990000,102.000 km,Automática,Bencina
2016 Mitsubishi Katana,15750000,67.000 km,Manual,Diesel
2018 Peugeot 301 1.6 HDI Active Pack,10750000,102.000 km,Manual,Diesel
2016 Peugeot 208 1.4 HDI 68 HP Allure Pack,11290000,125.455 km,Manual,Diesel
2019 Great Wall Wingle 6 2.0 Diesel Deluxe,14580000,113.928 km,Manual,Diesel
2019 Suzuki ALTO 1.0 K10 Manual GLX,6990000,28.000 km,Manual,Bencina
2012 Lifan Lifan 320,3500000,134.000 km,Manual,Bencina
2020 Maxus G10,18900000,NA,Manual,Diesel
2018 Suzuki Baleno 1.4 GLS,9580000,81.000 km,Manual,Bencina
2014 Mitsubishi Katana,13000000,115.000 km,Manual,Diesel
2018 Chevrolet Camaro 6.2 SS Six Auto,33980000,77.000 km,Automática,Bencina
2011 Jeep Cherokee,12400000,142.000 km,Automática,Bencina
2016 Kia MORNING 1.2,8890000,25.600 km,Manual,Bencina
2016 Toyota HILUX HILUX 2.4 SR 4X2,16890000,110.000 km,Manual,Diesel
2005 Jeep Grand Cherokee Laredo,8500000,200.000 km,Automática,Bencina
2014 Subaru 4Wd,10500000,100.000 km,Automática,Bencina
2012 Mercedes-Benz E 250,17500000,97.009 km,Automática,Bencina
2017 Hyundai Tucson 2.0 Auto GL Advance Nav,19200000,42.000 km,Automática,Bencina
2016 Renault Symbol 1.6,7250000,53.500 km,Manual,Bencina
2013 Mercedes-Benz E 63 Amg E 63 AMG,38500000,40.000 km,Automática,Bencina
2017 Renault Clio,8900000,74.000 km,Manual,Bencina
2018 Hyundai Accent 1.4 RB Manual GL 2AB ABS AC NB,9500000,47.105 km,Manual,Bencina
2017 Nissan Qashqai 2.0 SENSE 4X2 MT 5P,14900000,49.000 km,Manual,Bencina
2009 Toyota Fj Cruiser 4.0 DXL AT,17000000,170.000 km,Automática,Bencina
2011 Chevrolet Sail 1.4 LT,5170000,156.000 km,Manual,Bencina
2010 Audi A5 3.2 v6,14000000,120.000 km,Automática,Bencina
2010 Chevrolet Camaro 6.2 SS,20000000,114.000 km,Manual,Bencina
2018 Toyota Yaris 1.5 GLI,13800000,92.000 km,Manual,Bencina
2010 Mitsubishi L300 2.0 Furgon Gasolina,6500000,260.000 km,Manual,Bencina
2015 Chevrolet Orlando,12000000,160.000 km,Manual,Diesel
2015 Porsche Cayman 3.4 S PDK,41900000,16.500 km,Automática,Bencina
2015 Ford Expedition 3.5 Auto Limited 4WD,27000000,86.000 km,Automática,Bencina
2016 Audi A3 1.4 TFSI S Tronic,16380000,74.000 km,Automática,Bencina
2012 Kia Morning 1.2 EX DH AB,4950000,127.000 km,Manual,Bencina
2015 Volkswagen Amarok,20500000,242.000 km,Automática,Diesel
2006 Chevrolet Aveo,3280000,113.726 km,Manual,Bencina
2017 Hyundai Santa Fe 2.2 DM GLS 4WD Auto Full,27900000,30.000 km,Automática,Diesel
2017 Chevrolet Silverado,31000000,80.000 km,NA,NA
2015 Mazda Cx-5 2.0 Skyactiv R Auto 4WD,15990000,87.000 km,Automática,Bencina
2012 Toyota Rav4,10900000,92.000 km,Automática,Bencina
2006 Fiat Palio Fire1.2,2900000,157.000 km,Manual,Bencina
2000 BMW 318 318 IA,5900000,157.000 km,Automática,Bencina
2021 Uaz Profi 2.7 CS AC GLP,16767100,5 km,Manual,Bencina
"2011 Citroën C3 Sxpk full, parabrisa panorámica",6400000,74.500 km,Manual,Bencina
2014 Hyundai New Tucson,13000000,104.450 km,Manual,Diesel
2020 Mitsubishi Outlander CVT 2.0 AUT,17990000,17.000 km,Automática,Bencina
2017 Toyota Hilux 2.4D Manual DX SC,18500000,60.000 km,Manual,Diesel
2004 Hyundai Galloper II,6500000,280 km,Manual,Diesel
2016 Hyundai TUCSON TL 6AT GL ADVANCE,16990000,NA,Automática,Bencina
2014 Chevrolet Spark Gt,5750000,100.000 km,Manual,Bencina
2018 Chery Iq,5890000,60.000 km,Manual,Bencina
2012 Ford Ecosport 1.6 XLS Plus,8580000,118.000 km,Manual,Bencina
2014 BMW 320 320D A Luxury,17500000,240.000 km,Automática,Diesel
2017 Kia Rio 5 1.2 LX Euro Copa Manual,9990000,87.000 km,Manual,Bencina
1978 Chevrolet C10,22000000,10 km,Manual,Bencina
2004 Chevrolet Aveo 1.4 Ls 16v,3500000,190.000 km,Manual,Bencina
2021 Great Wall M4 1.5 SR,11990000,1.900 km,Manual,Bencina
2001 BMW 740 740IA,10500000,252.204 km,Automática,Bencina
