Nombre,Precio,kilometraje,Transmisión,Combustible
2021 Ford ECOSPORT,5000000,7.065 km,Automática,Bencina
2008 Chrysler Sebring CABRIO 2.7 TECHO DURO,12900000,70.000 km,Automática,Bencina
2021 Hyundai Grand I10 1.2 Plus,10390000,3.000 km,Manual,Bencina
2018 Kia Rio 5 1.4 Manual EX Full,10950000,97.000 km,Manual,Bencina
1993 Volkswagen Golf,2200000,200.000 km,Manual,Bencina
HYUNDAI ACCENT 2014 RB HB GLS 1.4,7990000,76.856 km,Manual,Bencina
2013 Geely Lc,3850000,114.000 km,Manual,Bencina
2020 Mercedes-Benz E53 Amg CABRIO 3.0,69990000,24.900 km,Automática,Bencina
2018 Volkswagen Golf 2.0 TSI DSG Auto R,26000000,35.000 km,Automática,Bencina
2019 Hyundai Accent 1.4 RB Manual GL AC 2AB,10000000,34.900 km,Manual,Bencina
2017 Chevrolet Prisma 1.4 LT,8190000,65.000 km,Manual,Bencina
2005 Kia Sportage Pro 2.0 EX 4WD AC,7290000,234.000 km,Manual,Bencina
2013 Renault Megane III,6800000,140.000 km,Manual,Bencina
2012 Kia Rio 4 1.4 EX Manual,6400000,251.000 km,Manual,Bencina
2019 Jeep Grand Cherokee,29990000,20.000 km,Automática,Bencina
2018 Renault Symbol 1.6 Manual Intens,6890000,69.000 km,Manual,Bencina
2006 Mercedes-Benz Sprinter 313,9100000,151.000 km,Manual,Diesel
2013 Hyundai TUCSON 2.0 GL LM AC 2AB MT 5P FGLT39,12490000,NA,Manual,Bencina
2018 Chevrolet ONIX 1.4 LTZ MT,9390000,35.000 km,Manual,Bencina
2014 Suzuki ALTO MT,5990000,120.000 km,Manual,Bencina
2018 Mazda 3 2.0 Manual Skyactiv-G V,14600000,52.000 km,Manual,Bencina
2012 Hyundai Santa Fe,10800000,160.000 km,Automática,Bencina
2017 DFM A30 1.6 Mt,6990000,109.800 km,Manual,Bencina
2006 Volvo S60,6200000,175.000 km,Automática,Bencina
2015 Kia Koup 2.0 SX Sport,12500000,62.000 km,Manual,Bencina
2012 BMW 116I,9800000,158.000 km,Manual,Bencina
2013 Volkswagen Saveiro 1.6 Comfort Cab Ext.,7980000,115.058 km,Manual,Bencina
2016 Nissan March,6800000,65.000 km,Manual,Bencina
2018 Nissan March 1.6 Manual Sport Drive AC,8990000,12.700 km,Manual,Bencina
2020 Citroën C-Elysee 1.6 Manual HDI 92 Feel,12900000,33.250 km,Manual,Diesel
2019 Suzuki Alto,6990000,69.000 km,Manual,Bencina
2013 Toyota Yaris Yaris,4980000,195.368 km,Manual,Bencina
2005 Chevrolet Uplander Ls,5800000,181.000 km,Automática,Bencina
2015 BMW M6,42890000,42.000 km,Automática,Bencina
2013 Mazda 6 2.0 Skyactiv-G V,10300000,79.000 km,Manual,Bencina
2018 Chevrolet Prisma 1.4 LT,8500000,113.000 km,Manual,Bencina
2019 Peugeot Partner,13900000,56.000 km,Manual,Diesel
2019 Citroën C3 Aircross AIRCROSS PTECH,14990000,38.000 km,Automática,Bencina
2013 Nissan Navara 2.5 DSL SE DC 2AB ABS 4WD,13990000,137.172 km,Manual,Diesel
2009 Chevrolet Colorado lt,7300000,198.000 km,Automática,Bencina
2012 Peugeot 308 1.6 ACTIVE HDI DIESEL 92 HPMT 5P,7690000,192.734 km,Manual,Diesel
2022 Fiat LINEA MT,6690000,90.000 km,Manual,Bencina
2018 Volkswagen AMAROK CONFORT 4X4 MT,23790000,170.000 km,Manual,Diesel
2016 Mitsubishi L200 2.4 TD Katana CD CR,15800000,180.000 km,Manual,Diesel
2011 Ford F-150,19450000,86.000 km,Automática,Bencina
NISSAN SENTRA 2013 SENTRA ADVANCE 1.8,9690000,71.418 km,Manual,Bencina
2013 Jac 137 Sport,5200000,81.000 km,Manual,Bencina
