Nombre,Precio,kilometraje,Transmisión,Combustible
2005 Hyundai Sonata 2.0 GL AUTO 2AB ABS,5200000,130.000 km,Automática,Bencina
2008 Chevrolet Spark Gt Spark lt,3150000,59.429 km,Manual,Bencina
1996 Volkswagen Escarabajo,7500000,135.000 km,Manual,Bencina
2014 MINI Cooper S 2.0 T,19500000,48.000 km,Manual,Bencina
2019 BMW X1 Sdrive,26700000,33.755 km,Automática,Diesel
2014 Peugeot 3008,10390000,145.000 km,Automática,Diesel
2021 Chevrolet Silverado 5.3 Auto LTZ DC 4WD,48970000,8.900 km,Automática,Bencina
2013 Fiat Grande Punto 1.4 Active,5850000,89.000 km,Manual,Bencina
2008 Peugeot Partner M59 1.6 5P DH AA,3600000,212.900 km,Manual,Diesel
2015 Chevrolet D-Max,12500000,288.000 km,Manual,Diesel
2012 Audi A8 4.2 FSI Tiptronic Quattro LWB,23800000,119.000 km,Automática,Bencina
2016 Chevrolet D-Max 2.5 DC 4WD,15200000,110.000 km,Manual,Diesel
2018 Renault Dokker 1.6 MPI Manual AC 2AB ESP,10890000,31.500 km,Manual,Bencina
2018 Ford Explorer 2.3 Limited Ecoboost Auto 4WD,31500000,30.000 km,Automática,Bencina
2013 Hyundai Eon 0.8 GLS,4500000,138.000 km,Manual,Bencina
2018 Suzuki Grand Vitara 1.6 Manual GLX Sport 4WD,13500000,71.000 km,Manual,Bencina
2013 Ford Mustang 5.0 GT Auto,21500000,106.000 km,Automática,Bencina
2018 Mercedes-Benz Glc 220 D,34980000,48.310 km,Automática,Diesel
2011 SsangYong Actyon Sports 2.0 4x2 Basico,8500000,171.000 km,Manual,Diesel
2017 Suzuki Grand Nomade,12490000,95.300 km,Manual,Bencina
2018 Volkswagen Tiguan Limited TDI 2.0 DSG 4motion,28950000,48.000 km,Automática,Diesel
2017 Chevrolet Corvette,76990000,25.000 km,Automática,Bencina
2014 Mahindra Pik Up XL CRDE DC 2AB ABS 4WD,10999000,180.000 km,Manual,Diesel
1997 Hyundai Accent,1400000,250.000 km,Manual,Bencina
1999 Chevrolet Corsa 1.6 EXTRA GL,2600000,213.000 km,Manual,Bencina
2017 Jeep Wrangler,35990000,69.000 km,Automática,Bencina
2013 Mazda 3 Sport,9600000,52.000 km,Manual,Bencina
2018 Ford Explorer,21000000,80.000 km,Automática,Bencina
RENAULT SYMBOL 2017 EXPRESSION 1.6,7490000,58.300 km,Manual,Bencina
2013 Mazda 6 2.0 Skyactiv-G V Auto,11350000,100 km,Automática,Bencina
2018 TOYOTA AURIS AURIS 1.6,12990000,30.565 km,Automática,Bencina
2013 Citroën C4 1.6 120 HP Seduction Auto,9490000,118.000 km,Automática,Bencina
2019 Mercedes-Benz X 250D,28500000,75.000 km,Automática,Diesel
2008 Daihatsu Terios,5900000,280.000 km,Manual,Bencina
2016 Hyundai Porter II,13900000,123.000 km,Manual,Diesel
2010 Ford Ranger,8700000,NA,Manual,Bencina
2014 Nissan Altima 2.5 Advance CVT,9500000,103.000 km,Automática,Bencina
2014 Audi Q5,18990000,136.000 km,Automática,Bencina
2014 SsangYong Actyon Sports 2.0D Auto 4WD,12590000,168.000 km,Automática,Diesel
2014 Mitsubishi Outlander,11480000,177.577 km,Automática,Bencina
2020 Mercedes-Benz X 250D,36950000,128.000 km,Automática,Diesel
2020 Ram Van 1000 1.3 Manual Cargo,11900000,9.000 km,Manual,Diesel
1999 Ford Explorer,2500000,100.000 km,Automática,Bencina
2018 Peugeot 208 1.2 Puretech 82 HP Manual Active,10200000,53.200 km,Manual,Bencina
2015 BMW 420 2.0 420i A,22690000,95.000 km,Automática,Bencina
2015 Nissan X-Trail 2.5 CVT Exclusive 4WD,18990000,55.000 km,Automática,Bencina
2018 Nissan Np300 2.3 Manual DSL SE 4WD,19500000,71.000 km,Manual,Diesel
2020 Dodge Durango 3.6 SXT 4WD,33490000,23.000 km,Automática,Bencina
2014 Suzuki Grand Vitara,12000000,63.000 km,Automática,Bencina
2007 Volkswagen Beelte WR6921,7000000,124.500 km,Manual,Bencina
