Nombre,Precio,kilometraje,Transmisión,Combustible
2016 Jac S3 ADVANCE 1.5 MEC,8590000,98.000 km,Manual,Bencina
2017 Chevrolet N300 Max 1.2 Van,6500000,102.000 km,Manual,Bencina
2016 Mazda 6 2.0 Skyactiv-G V Auto,13800000,45.500 km,Automática,Bencina
2011 Mercedes-Benz C 250 C 250 BlueEfficiencie Avantgarde,12500000,129.000 km,Automática,Bencina
2014 Toyota Rav4 2.0 Lujo,13750000,153.000 km,Manual,Bencina
2015 Freightliner CL 112,35000000,1.026.800 km,Manual,Diesel
2016 Nissan Qashqai,15200000,51.000 km,Manual,Bencina
2015 Mazda Bt-50 2.2 DSL SDX Hi Rider,19500000,180.000 km,Manual,Diesel
2012 Lexus Ls,22900000,61.000 km,Automática,Híbrido
2018 Renault CLIO 1.2 EXPRESSION ROJO HB MT 5P,10990000,38.000 km,Manual,Bencina
2017 Citroën C-Elysee 1.6 Manual HDI 92 Feel,9100000,60.333 km,Manual,Diesel
2012 Hyundai I10,5000000,134.000 km,Manual,Bencina
1995 BMW 325,7990000,260.000 km,Automática,Bencina
2001 Chrysler Caravan,4500000,227 km,Automática,Bencina
"2011 Citroën C3 Sxpk full, parabrisa panorámica",6400000,74.500 km,Manual,Bencina
2009 Lexus Is 250,8900000,130.000 km,Automática,Bencina
2016 BMW M4 3.0 M4 Coupe Auto,44990000,44.000 km,Automática,Bencina
2009 Kia Rio Jb,5690000,180.182 km,Manual,Bencina
1981 Chevrolet Corvette,34990000,57.000 km,Automática,Bencina
2018 SsangYong Korando 2.2D Manual Std Full KD2111,16000000,83.000 km,Manual,Diesel
2014 Suzuki Grand Nomade 2.4 GLX Sport,8700000,123.000 km,Manual,Bencina
2019 Ford F-150 5.0 Double Cab Lariat Luxury 4WD,36000000,60.000 km,Automática,Bencina
2018 Suzuki Grand Nomade,14250000,81.000 km,Manual,Bencina
TOYOTA YARIS 2015 GLI,10980000,72.000 km,Manual,Bencina
