Nombre,Precio,kilometraje,Transmisión,Combustible
2018 BMW X1,27590000,26.500 km,Automática,Diesel
2015 Toyota Yaris Sport,9700000,86.300 km,Manual,Bencina
2016 Chevrolet N300,6050000,81.200 km,Manual,Bencina
2008 Peugeot 407 1.6 HDI SR,5500000,256.000 km,Manual,Diesel
2014 Kia Rio 5 1.4 EX Manual AB AC,7900000,102.000 km,Manual,Bencina
2014 Dodge Durango 3.6 V6 VVT Crew 4WD,19800000,90.000 km,Automática,Bencina
2002 Volkswagen New Beetle,9500000,93.000 km,Automática,Bencina
SUZUKI BALENO 2018 1.4 GLS,11980000,55.000 km,Manual,Bencina
2022 Toyota Hilux 2.4D DX 4WD,29990000,NA,Manual,Diesel
2019 Nissan Np300 2.3 Manual DSL XE 4WD,22000000,56.000 km,Manual,Diesel
2018 Mercedes-Benz Sl 400 CABRIOLET 3.0,75970000,18.802 km,Automática,Bencina
2012 Mercedes-Benz C 200 1.8 C 200 Blue Efficiency Avantgarde,13500000,132.500 km,Automática,Bencina
2020 Chery Arrizo5 1.5 GLS,9890000,11.000 km,Manual,Bencina
CHERY TIGGO 2018 TIGGO 2 GL 1.5,10490000,56.511 km,Manual,Bencina
2017 Kia Cerato 1.6 EX Auto,11940000,48.000 km,Automática,Bencina
2014 Nissan Qashqai+2 2.0 CVT,12690000,133.500 km,Automática,Bencina
2019 Ford Mustang 5.0 GT Premium Auto,34750000,41.000 km,Automática,Bencina
2013 Volkswagen Bora Trendline Sky Auto,7180000,105.000 km,Automática,Bencina
2005 Subaru Forester,5200000,212.000 km,Automática,Bencina
2012 Nissan Terrano II AXS ac,10500000,220.000 km,Manual,Diesel
2021 Peugeot 308 1.5 BlueHDI Auto 130 HP Allure Pack,19700000,5.000 km,Automática,Diesel
2019 MINI Countryman 1.5 turbo,21980000,14.600 km,Manual,Bencina
2019 Suzuki ALTO ALTO 800 GL2 MT,6290000,10.490 km,Manual,Bencina
2008 Samsung Sm3 PE MT DECO,5990000,119.090 km,Manual,Bencina
2007 Hyundai Accent MC 1.4 GLS 3P PS AB AC,4500000,239.000 km,Manual,Bencina
2015 Toyota Fj Cruiser 4.0 DXL Auto 4WD,28500000,70.000 km,Automática,Bencina
2013 Chevrolet Aveo 1.4,4700000,90.000 km,Manual,Bencina
2017 SsangYong Tivoli 1.6D Manual,11200000,75.000 km,Manual,Diesel
2020 Peugeot 3008 1.6 THP 165 Auto Active,23500000,31.000 km,Automática,Bencina
2017 Nissan Np300 2.3 Manual DSL SE,18000000,111.690 km,Manual,Diesel
2010 Toyota Fj Cruiser 4.0 LTD Auto,20000000,96.000 km,Automática,Bencina
2013 Nissan Qashqai 1.6 4x2,11550000,72.000 km,Manual,Bencina
2021 Nissan March 1.6 Sport Drive AC,9690000,3.200 km,Manual,Bencina
2012 Renault Latitude 2.0 16V Dynamique,7500000,128.730 km,Manual,Bencina
2014 Subaru Xv,12000000,116.102 km,Automática,Bencina
2017 Chevrolet Spark Gt LT 1.2,7490000,59.500 km,Manual,Bencina
2006 Hyundai Accent,5290000,234.200 km,Manual,Diesel
2016 Peugeot 3008,13850000,80.717 km,Manual,Diesel
2021 Volkswagen Voyage 1.6 Comfortline,10990000,4.200 km,Manual,Bencina
2018 Dfm Sx6 2.0 7 Asientos,8800000,158.000 km,Manual,Bencina
2017 Ford Ecosport 1.5 Manual Diesel SE,13690000,95.000 km,Manual,Diesel
2012 SsangYong Actyon Sports 2.0D,10000000,157.000 km,Manual,Diesel
2019 Jeep Compass 2.4 Longitude Auto,19490000,56.000 km,Automática,Bencina
2013 Nissan Versa 1.6 Sense,6900000,137.000 km,Manual,Bencina
