Nombre,Precio,kilometraje,Transmisión,Combustible
2016 Nissan Np300 2.3 DSL LE 4WD,22500000,74.900 km,Manual,Diesel
2016 Mercedes Benz E 250 COUPE,27900000,69.690 km,Automática,Bencina
2018 Chevrolet Sail 1.5,9000000,55.600 km,Manual,Bencina
2019 Volkswagen Tiguan,26500000,39.500 km,Automática,Bencina
2015 Ford Edge 3.5 SEL 4WD,17750000,51.600 km,Automática,Bencina
2016 Mercedes-Benz C 180 1.6 C 180 Auto,19400000,41.133 km,Automática,Bencina
2018 Chevrolet Silverado 5.3 Auto LTZ Z71 DC 4WD,33320000,75.000 km,Automática,Bencina
2015 Suzuki Celerio 1.0 GLX,6990000,80.000 km,Manual,Bencina
2014 Toyota Rav4 2.0 Lujo,13000000,121.000 km,Manual,Bencina
2013 Volvo C30 2.0,12490000,66.600 km,Manual,Bencina
KIA RIO 5 2021 HATCH BACK 1.6 ESPECIAL PARCK SPORT,13990000,14.200 km,Manual,Bencina
2021 Audi A4 3.0 TFSI S4 Tiptr. Auto Quattro,48900000,5.500 km,Automática,Bencina
2020 Mitsubishi L200 2.4 TD Katana CD CR,22000000,34.000 km,Manual,Diesel
2019 Volkswagen Voyage 1.6 Manual Trendline,8200000,65.000 km,Manual,Bencina
2013 Peugeot 3008 LTD E HDI Full 1.6,10450000,170.000 km,Automática,Diesel
2018 Citroën C3 Citroen new c3,12000000,17.000.000 km,Manual,Bencina
2021 Citroën C3 AIRCROSS Diesel Feel Nuevo Modelo,16690000,NA,Manual,Diesel
2015 Fiat 500 LOUNGE 1.4,9200000,66.000 km,Manual,Bencina
2018 Nissan Np300 2.3 Manual DSL SE 4WD,19500000,71.000 km,Manual,Diesel
2018 Audi A1 1.4 TFSI Manual Sportback,16000000,28.000 km,Manual,Bencina
MAZDA CX-3 2021 CX-30 GT,24500000,2.880 km,Automática,Bencina
2017 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,10490000,163.000 km,Manual,Diesel
2018 Kia Soul 1.6 DSL EX BT,14990000,64.215 km,Manual,Diesel
CHEVROLET SPARK 2020 SPARK GT 1.2 LT MT L,8490000,13.047 km,Manual,Bencina
2016 Jac S3 1.5 Comfort,8100000,57.000 km,Manual,Bencina
2007 Peugeot 407 SR CONFORT 2.0 AUT,4950000,126.000 km,Automática,Bencina
2015 Volkswagen Golf 1.6 MSI,10200000,91.500 km,Manual,Bencina
MG MG GT 2019 MG 1.5 AT STD,9990000,49.000 km,Automática,Bencina
2015 Jeep New Grand Cherokee,27000000,31.500 km,Automática,Bencina
2017 Mazda Cx-5 2.0 Skyactiv R Auto,17450000,74.000 km,Automática,Bencina
2009 Chevrolet A,29000000,240.000 km,Manual,Bencina
2013 Ford Escape,11000000,140.000 km,Automática,Bencina
2015 Volkswagen TIGUAN MT,15790000,150.000 km,Manual,Bencina
2009 Jeep Compass 2.4 SPORT,9000000,108.000 km,Automática,Bencina
2013 Jaguar Xf 3.0,17990000,127.700 km,Automática,Bencina
2016 Hyundai Accent 1.4 RB GL AC 2AB,9580000,70.000 km,Manual,Bencina
2013 Nissan Terrano 2.5TD AXS CD LL 4X2,10600000,221.000 km,Manual,Diesel
2018 Ford Ecosport 1.5 Manual SE,11900000,43.000 km,Manual,Bencina
2014 Volvo V40 T4 1.6 Confort turbo,14500000,11.122 km,Manual,Bencina
2013 Toyota Yaris 1.5 GLI,7500000,160.000 km,Manual,Bencina
2008 Hyundai Tucson 2.0 GL AT 4WD 2AB ABS,8000000,162.000 km,Automática,Bencina
2014 Samsung Sm3,4800000,285.000 km,Manual,Híbrido
2012 BMW X6 3.0 XDrive35I A 4WD,23000000,122.000 km,Automática,Bencina
2020 MG 3,8200000,104.000 km,Manual,Bencina
2018 Mazda Cx-3,15850000,43.000 km,Automática,Bencina
2010 SsangYong Rexton 2.7 XDI Auto,9800000,183.000 km,Automática,Diesel
2021 Uaz Profi 2.7 CS AC GLP,16767100,5 km,Manual,Bencina
2012 Volkswagen Gol,6300000,128.000 km,Manual,Bencina
2014 Nissan March 1.6 Active,7290000,116.000 km,Manual,Bencina
2018 Ford Raptor,48500000,78.000 km,Automática,Bencina
2017 Subaru 4Wd,17990000,84.000 km,Automática,Bencina
2019 Renault Clio,9800000,47.000 km,Manual,Bencina
2006 Volkswagen Crossfox 1.6 Hatchback 5 Ptas Cross Over,5780000,1 km,Manual,Bencina
2014 MG Mg5 1.5 Comfort,8000000,69.063 km,Automática,Bencina
2018 Suzuki Grand Vitara 1.6 Manual GLX Sport 4WD,14980000,63.419 km,Manual,Bencina
2005 BMW 330 330CI CABRIO,13100000,145.000 km,Manual,Bencina
2015 Mazda 6 2.2 Skyactiv-D GT Auto,16200000,90.000 km,Automática,Diesel
2018 Audi A3 S Line 2.0 Turbo DSG,21000000,31.000 km,Automática,Bencina
2019 Mazda Cx-5 R 2.0,20990000,63.400 km,Manual,Bencina
2017 Kia Rio 5 1.4 Manual EX Full,9999000,65.000 km,Manual,Bencina
2018 Peugeot EXPERT PREMIUM 3P 2.0 HDI,19100000,120.674 km,Manual,Diesel
2018 BMW M4 3.0 M4 Cabrio Auto,49490000,37.000 km,Automática,Bencina
2021 Maxus G10 CARGO,15990000,NA,Manual,Diesel
2018 Nissan March 1.6 Manual Sport Drive,8290000,20.071 km,Manual,Bencina
2015 Chevrolet Sail 1.4,6300000,80.140 km,Manual,Bencina
2013 Toyota Tundra 5.7 Dc Auto 4WD,18190000,165.000 km,Automática,Bencina
