Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Changan Ms201 1.2 Pick Up DC,6200000,80.000 km,Manual,Bencina
2018 Mazda Cx-3,17000000,35.000 km,Automática,Bencina
2012 Kia Optima,10500000,145.000 km,Automática,Bencina
2015 Suzuki Kizashi 2.4 GLX Limited CVT,11000000,97.500 km,Automática,Bencina
2011 SKODA Octavia 1.8 DSG Elegance,10300000,185.000 km,Automática,Bencina
2017 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,9990000,110.000 km,Manual,Diesel
2014 Jeep Wrangler,25000000,170.000 km,Automática,Bencina
2017 Dfsk Truck Xl 1.3 TRUCK XL 1.3,69000000,65.000 km,Manual,Bencina
2017 Mazda Cx-3 2.0 Manual R Skyactive,14000000,61.000 km,Manual,Bencina
2015 Mazda 3 1.6 S,10200000,148.000 km,Manual,Bencina
2016 Audi Tt Coupé TT COUPE,25280000,76.000 km,Automática,Bencina
2019 Peugeot 208 1.6 BlueHDI 100 Manual HPActive,14500000,42.000 km,Manual,Diesel
2018 Mitsubishi L200 2.4 Manual TD Katana CD CR,16990000,120.000 km,Manual,Diesel
2012 Jeep Compass,9980000,124.000 km,Automática,Bencina
2013 Volkswagen Transporter 2.0 TDI 103 KW B Larga T Alto,10500000,202.000 km,Manual,Diesel
2013 Great Wall Voleex C10 1.5 VVT LE,5500000,150.000 km,Manual,Bencina
2018 Mazda 3 2.0 Manual Skyactiv-G V,14000000,66.000 km,Manual,Bencina
2017 BMW 420 2.0 420i A Coupe,23500000,106.000 km,Automática,Bencina
2014 Chevrolet Captiva 2.2 DSL LT Full AWD Auto,14970000,96.000 km,Automática,Diesel
2014 Ford F-150,16000000,175.000 km,Automática,Gas
2012 Aston Martin V8 Vantage 4.7 S Roadster,64990000,8.800 km,Manual,Bencina
2014 MINI Countryman 1.6 Cooper D Auto,16500000,136.000 km,Automática,Diesel
2016 INFINITI Qx60 3.5 Auto Tech 4WD,22990000,90.000 km,Automática,Bencina
