Nombre,Precio,kilometraje,Transmisión,Combustible
2013 Honda Civic 1.8 EX Coupe,13000000,106.000 km,Manual,Bencina
2017 Chevrolet Sail 1.4 Classic,7200000,43.000 km,Manual,Bencina
2019 BMW M550 BMW M550i Xdrive,45490000,18.000 km,Automática,Bencina
2016 Kia Rio 4 1.2 EX Manual,8500000,85.000 km,Manual,Bencina
2018 Peugeot 2008 1.6 ACTIVE DIESEL MT,16990000,72.240 km,Manual,Diesel
2017 BMW 220 2.0 220i A,23990000,49.000 km,Automática,Bencina
2006 Peugeot 307 XR Break 1.6 16V,4590000,174.000 km,Manual,Bencina
2015 Ford F-150 RAPTOR 6.2,36990000,54.279 km,Automática,Bencina
2013 Ford Fiesta,7000000,110.000 km,Manual,Bencina
2016 Chevrolet Sail 1.5 LS,8290000,93.000 km,Manual,Bencina
2017 Subaru Impreza,15000000,93.000 km,Automática,Bencina
2010 Kia Rio,4800000,111.000 km,Manual,Bencina
2018 Mahindra New Scorpio,10800000,259.000 km,Manual,Diesel
2017 Mazda 3 1.6 S Auto,12990000,107.800 km,Automática,Bencina
2019 Jeep RENEGADE LIMITED AT,18790000,20.000 km,Automática,Bencina
2010 Nissan Terrano,10200000,200.000 km,Manual,Diesel
2011 BMW 320I 320IA,10880000,151.000 km,Automática,Bencina
2019 Nissan Qashqai,18890000,38.000 km,Automática,Bencina
2017 Hyundai Tucson TL GL ADVANCE 2.0 AUT,17980000,65.000 km,Automática,Bencina
1997 BMW 318,5500000,220.000 km,Automática,Bencina
2016 Volkswagen Amarok 2.0 TDI Highline 4WD,22990000,90.000 km,Manual,Diesel
2012 Nissan Qashqai,12500000,125.913 km,Automática,Otros
2017 Toyota Hilux,18500000,60.000 km,Manual,Bencina
2016 Audi Q3 Q3 TFSI SPORT 1.4 AT,28990000,20.000 km,Automática,Bencina
2013 Volkswagen Saveiro 1.6 Comfort Cab Ext.,6000000,196.000 km,Manual,Bencina
2007 Jeep New Grand Cherokee,9000000,227.000 km,Automática,Bencina
2017 Kia Morning 1.2 EX ABS,8290000,80.000 km,Manual,Bencina
2015 Kia Sorento 2.2 DSL EX Auto 4WD,15490000,154.000 km,Automática,Diesel
2020 Mazda 3 2.5 Auto Skyactiv-G GTX,23900000,13.500 km,Automática,Bencina
2018 Mazda 2 1.5 Manual V Skyactive Sport,11200000,39.400 km,Manual,Bencina
2019 Nissan Nv350,24500000,19.000 km,Manual,Diesel
2017 Jeep Wrangler,33000000,66.000 km,Automática,Bencina
2016 Audi Tt 2.0 TFSI S Tronic Coupe,27500000,65.900 km,Automática,Bencina
2015 BMW 420 BMW 420I,23990000,36.000 km,Automática,Bencina
2017 Hyundai Grand I10,8790000,57.000 km,Automática,Bencina
2019 Great Wall Haval M4,8500000,26.500 km,Manual,Bencina
2015 Nissan X-Trail SENSE,14700000,114.000 km,Automática,Bencina
2014 Opel Corsa 1.6 Turbo Color 5P,9640000,80.000 km,Manual,Bencina
