Nombre,Precio,kilometraje,Transmisión,Combustible
1997 Peugeot 306 306 XN 1.4 MT 5P,2990000,NA,Manual,Bencina
2012 Toyota Tundra 5.7 Dc Auto 4WD,18000000,140.000 km,Automática,Bencina
2014 Mitsubishi L200,14450000,160.000 km,Manual,Diesel
2016 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,34900000,67.000 km,Automática,Bencina
2012 BMW 316 316iA,10000000,120.000 km,Automática,Bencina
2013 Nissan Terrano 2.5TD CS AA 4X2,11990000,174.000 km,Manual,Diesel
2011 Samsung Sm3 LE 1.6,5500000,140.373 km,Manual,Bencina
2020 Chevrolet Spark Gt,8480000,NA,Manual,Bencina
2017 Hyundai Hd35 HD35,23500000,83.400 km,Manual,Diesel
2006 Suzuki Grand Nomade,6590000,175.500 km,Automática,Bencina
2018 Hyundai Grand I10 1.2 Manual GL AC 2AB,8690000,42.700 km,Manual,Bencina
2008 Kia Sorento,8990000,151.500 km,Automática,Diesel
2015 INFINITI Qx70,24500000,40.000 km,Automática,Bencina
2013 Jeep Grand Cherokee,18850000,146.200 km,Automática,Diesel
2015 Jeep Wrangler,30000000,145.000 km,Automática,Diesel
2019 Hyundai GRAND I10 BA 5DR 1.2 5M/T GLS 2AB AC PE,8980000,3.500 km,Manual,Bencina
2012 Peugeot 308 1.6 HDI 112 HP Active,6950000,221.000 km,Manual,Diesel
2015 Mercedes-Benz Gl 350 Bluetec,35500000,98.000 km,Automática,Diesel
2018 SsangYong Actyon Sports 2.2D Full Manual 6AS712 2AB 4WD,18000000,111.727 km,Manual,Diesel
2014 BMW 420,19800000,82.000 km,Automática,Bencina
2014 Chevrolet Sonic 1.6,3500000,90 km,Manual,Bencina
2016 Hyundai I10 GRAND I10 BA GLS 1.2,7990000,21.000 km,Manual,Bencina
2017 Jeep WRANGLER Unlimited 3.6,33990000,60.000 km,Automática,Bencina
2016 Citroën Berlingo 1.6 HDI VU BVM5 Corto,10500000,122.497 km,Manual,Diesel
2017 Mazda 3 1.6 S Auto,13200000,56.000 km,Automática,Bencina
2013 Peugeot 308 1.6 CC THP Auto Roland Garros,19000000,80.000 km,Automática,Diesel
2013 Dodge Durango 3.6 V6 VVT Crew 4WD,15700000,155.000 km,Automática,Bencina
2017 Mazda Cx-5 2.0 Manual Skyactiv R,17500000,45.000 km,Manual,Bencina
2017 Nissan Np300 2.3 Manual DSL XE 4WD,17000000,200.000 km,Manual,Diesel
2009 Porsche Cayenne Coupe Cayenne 3.6 Triptonic,11890000,124.000 km,Automática,Bencina
2018 Ford Escort,11000000,50.250 km,Manual,Bencina
2005 Volkswagen Gol,3100000,173.000 km,Manual,Bencina
2020 Chery Iq 1.0 GLS 2AB,6380000,14.000 km,Manual,Bencina
2021 Mercedes-Benz A 45 Amg 2.0 Mercedes-AMG A 45 S 4Matic+ DCT,58000000,4.300 km,Automática,Bencina
AUDI A4 2010 A4 1.8T MULTITRONIC,10990000,85.100 km,Automática,Bencina
KIA RIO 5 2021 HATCH BACK 1.6 ESPECIAL PARCK SPORT,13990000,14.200 km,Manual,Bencina
2016 Renault Duster,9700000,57.500 km,Manual,Bencina
2021 Chery Iq 1.0 GLS 2AB,6480000,22.000 km,Manual,Bencina
2013 Opel Corsa 1.4 Enjoy 5P,7000000,112.000 km,Manual,Bencina
2018 Peugeot Boxer 2.0 BlueHDI 160 L3H2,24900000,81.000 km,Manual,Diesel
2021 Toyota Yaris 1.5 GLI,12980000,8.200 km,Manual,Bencina
2016 Land Rover Discovery Sport 2.0 SI4 Auto HSE Black Pack 4WD 7A,24990000,120.000 km,Automática,Bencina
2012 Nissan Versa 1.6 Sense,6500000,95.000 km,Manual,Bencina
2015 SsangYong Actyon Sports 2.0D,11000000,138.000 km,Manual,Diesel
2014 Mahindra Scorpio 2.2 GLX,9100000,124.000 km,Manual,Diesel
2010 Mazda 3 Sport,7000000,115.579 km,Automática,Bencina
2010 Hyundai Elantra HD 1.6 GLS AC 2AB Auto,7290000,120.000 km,Automática,Bencina
2013 Audi A5 1.8 TFSI Multitronic,15900000,57.000 km,Automática,Bencina
2015 Suzuki Swift 1.2 GL Sport,7850000,75.000 km,Manual,Bencina
2014 Suzuki Alto 0.8 800 DLX AC,3350000,2.190.000 km,Manual,Bencina
2012 Toyota Yaris 1.5 XLI,5500000,295.000 km,Manual,Bencina
2017 Ford Expedition 3.5 Auto Limited 4WD,30000000,40.000 km,Automática,Bencina
2013 Honda Accord 2.4 EX-L Auto,13900000,85.000 km,Automática,Bencina
2011 Hyundai Getz FL 1.4 GL 2AB,5990000,106.000 km,Manual,Bencina
2017 Hyundai Accent 1.4 RB GL 2AB AC Local,10000000,33.000 km,Manual,Bencina
2014 Chevrolet Spark Gt,6400000,98.880 km,Manual,Bencina
2017 Citroën C4 Cactus 1.2 Puretech 82 Feel,12700000,48.000 km,Manual,Bencina
2013 Peugeot 208,8000000,80.100 km,Manual,Bencina
SUZUKI DZIRE 2017 SEDAN 1.2,11180000,57.500 km,Manual,Bencina
2014 Ford F-150,16500000,150.000 km,Automática,Bencina
2016 Subaru Impreza 2.0i XS 4WD,13780000,87.000 km,Manual,Bencina
2016 Toyota Yaris 1.5 GLI,9300000,123.000 km,Manual,Bencina
2017 RENAULT SYMBOL 1.6 Privilege,8590000,56.113 km,Manual,Bencina
2017 Jaguar F-Pace 3.0 S/C First Edition Auto 4WD,41000000,31.000 km,Automática,Bencina
2015 Suzuki Grand Vitara,11500000,180.000 km,Automática,Bencina
2018 Chery Arrizo5 1.5 GLX,9990000,42.000 km,Manual,Bencina
2019 Fiat 500X,11000000,40.000 km,Manual,Bencina
