Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Mercedes-Benz C 200 2.0 C 200 Auto,24990000,35.000 km,Automática,Bencina
2013 Hyundai Elantra 1.6 MD GLS AC 2AB,9600000,126.980 km,Manual,Bencina
2019 Volkswagen Amarok 2.0 TDI Highline Auto 4WD,31500000,50.000 km,Automática,Diesel
2018 Nissan X-Trail 2.5 CVT Auto Sense,16850000,50.000 km,Automática,Bencina
2016 Mercedes-Benz Ml 250 2.1 ML 250 Bluetec Xenon 4Matic,26990000,82.063 km,Automática,Diesel
2015 Chevrolet Tracker 1.8 LT ML,11000000,80.000 km,Manual,Bencina
2017 Chevrolet PRISMA PRISMA LTZ 1.4,9290000,43.058 km,Manual,Bencina
HYUNDAI ACCENT 2018 RB 1.4,12680000,54.000 km,Manual,Bencina
2018 Fiat FULLBACK 2.4 GLS 178 HP Auto DC 4WD,18390000,75.000 km,Manual,Diesel
2020 Nissan Murano 3.5 CVT Auto Advance 4WD,26900000,9.000 km,Automática,Bencina
2008 Mercedes-Benz E 320 E 320 CDI,14500000,251.698 km,Automática,Diesel
2008 Toyota Rav4 2.4 4x2 AUTO,9500000,138.900 km,Automática,Bencina
2017 Peugeot 2008 ACTIVE HDI 1.6 MT,10990000,171.063 km,Manual,Diesel
PEUGEOT 208 2018 208 ACTIVE PURETECH 1.2,8990000,69.645 km,Manual,Bencina
1974 Chevrolet Chevelle,7990000,200.000 km,Automática,Bencina
2011 Suzuki Grand Vitara,9350000,119.400 km,Manual,Bencina
2015 Jeep Cherokee 2.4 Auto Sport,16480000,160.000 km,Automática,Bencina
2002 Ford Explorer 4.0 SPORT 4X4 AT,6980000,282.000 km,Automática,Bencina
2015 Mazda 2 1.5 V,8250000,96.000 km,Manual,Bencina
2015 Mazda 6 2.0 Skyactiv-G V Auto,12000000,100.000 km,Automática,Bencina
2014 Fiat Fiorino 1.3 Furgon,6490000,95.000 km,Manual,Bencina
2007 Audi A4 S-LINE CABRIO 2.0T,17500000,120.000 km,Automática,Bencina
2020 Peugeot 3008,23000000,35.000 km,Automática,Diesel
1995 Opel Combo,2300000,231.659 km,Manual,Bencina
2001 Volkswagen Golf ComfortLine A/A,4200000,204.000 km,Automática,Bencina
2021 Uaz Profi 2.7 CS AC GLP,16767100,5 km,Manual,Bencina
2019 Suzuki Swift 1.0T Boosterjet GLX,12000000,24.000 km,Manual,Bencina
2019 Chevrolet ONIX 1.4 LTZ HB MT 5P,9490000,53.215 km,Manual,Bencina
TOYOTA COROLLA 2017 COROLLA GL 1.8,14690000,46.800 km,Manual,Bencina
2016 Ford F-150 3.5 XLT Double Cab,26280000,68.000 km,Automática,Bencina
2017 Suzuki Alto 0.8 800 DLX AC 2AB,4800000,65.000 km,Manual,Bencina
LAND ROVER DISCOVERY 2011 DISCOVERY 4 2.7,19990000,164.020 km,Automática,Diesel
2014 Volkswagen Saveiro,8900000,128.666 km,Manual,Bencina
2009 Toyota Hiace 2.5 dsl,12980000,1 km,Manual,Diesel
2014 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,23450000,132.000 km,Automática,Bencina
2013 Mercedes-Benz C 180 1.8 C CGI Blue Efficiency,15650000,155.616 km,Automática,Bencina
