Nombre,Precio,kilometraje,Transmisión,Combustible
2013 SKODA Octavia 1.4 Tsi ELEGANCE,9990000,104.000 km,Manual,Bencina
2018 Volvo S60,18490000,80.691 km,NA,NA
2015 Kia Cerato 1.6 EX Manual AB,9400000,50 km,Manual,Bencina
1956 Ford F-100,16000000,1 km,Manual,Bencina
2013 Scania K360B6x2 2,31000000,1.106.400 km,Automática,Diesel
2005 Fiat Palio FIRE 16V DH LLANTAS,3090000,183.000 km,Manual,Bencina
2017 Baic Cargo Van,4800000,26.000 km,Manual,Bencina
2011 Freightliner CL 120 0 2011,30000000,1.409.300 km,Manual,Diesel
2011 Kia Carnival GSL LX 2.7 Auto DVD,10500000,167.000 km,Automática,Bencina
2017 Mazda 3 2.5 Skyactiv-G GT Auto,16990000,82.000 km,Automática,Bencina
2017 Toyota Rav4 2.0 Manual Lujo,15500000,119.929 km,Manual,Bencina
2016 MINI Cooper F56 1.5 TURBO,15490000,99.500 km,Manual,Bencina
2019 Mitsubishi L200 2.4 TD Manual Katana CD CRM 4WD,19200000,68.000 km,Manual,Diesel
2013 Dodge Grand Caravan,10500000,109.000 km,Automática,Bencina
2017 Jeep Compass 2.4 Sport Auto 4WD,16800000,76.715 km,Automática,Bencina
2011 Subaru Impreza 2.0R XS Auto,7800000,150.000 km,Automática,Bencina
2011 Fiat Fiorino 1.3 Furgon,4500000,100.000 km,Manual,Bencina
2019 MINI F55,18990000,13.500 km,Manual,Diesel
2016 Volkswagen Amarok TRENDLINE,20990000,112.700 km,Automática,Diesel
2021 Hyundai Santa Fe 2.4 TM Auto Value,26990000,7.200 km,Automática,Bencina
2010 Hyundai Accent MC 1.4 GL PS AE AA,4900000,101.400 km,Manual,Bencina
2004 Renault Megane II,1500000,170.000 km,Manual,Bencina
2013 Honda Ridgeline 3.5 Auto RT 4WD,14500000,146.000 km,Automática,Bencina
2017 Toyota Hilux 2.4D Manual DX SC,17990000,139.962 km,Manual,Diesel
2016 Mazda 2 1.5 V Skyactive Sport,9800000,87.500 km,Manual,Bencina
2013 Hyundai Santa Fe 2.4 GLS,12690000,150.000 km,Manual,Bencina
2020 Mercedes-Benz A 200 1.4 A 200 DCT AMG Line,25500000,5.400 km,Automática,Bencina
2019 Ford F-150 5.0 Double Cab Lariat Luxury 4WD,48000000,91.000 km,Automática,Bencina
2018 Porsche Macan 3.0 V6 GTS,56000000,15.836 km,Automática,Bencina
2018 Hyundai Grand I10 1.2 Manual GLS AC 2AB,7900000,39.000 km,Manual,Bencina
2014 Ford F-150,16500000,248.500 km,Automática,Bencina
2017 Kia Sportage 2.0 GSL LX,16700000,57.000 km,Manual,Bencina
2018 DFM JOYEAR X3 1.6 Manual Luxury,8790000,73.000 km,Manual,Bencina
2019 BMW 118 2.0 118D A M Sport 5P,22000000,52.000 km,Automática,Diesel
1997 Chevrolet Work Truck,7000000,298.000 km,Manual,Bencina
2019 SsangYong Rexton 2.0 GSL Auto YRX111,19900000,53.000 km,Automática,Bencina
2012 BMW 316,12500000,115.000 km,Automática,Bencina
2019 Mercedes-Benz 250,26900000,50.000 km,Automática,Bencina
2017 Peugeot 208 1.6 BlueHDI 100 Manual HPActive Pack,11200000,75.000 km,Manual,Diesel
1994 Mercedes-Benz E 420 W124,16900000,123.600 km,Automática,Bencina
2014 Dodge Durango 3.6 V6 VVT Crew 4WD,19800000,90.000 km,Automática,Bencina
2018 Subaru New XV,19300000,49.000 km,Automática,Bencina
2021 Nissan Qashqai 2.0 CVT Auto Exclusive 4WD CR,22000000,3.000 km,Automática,Bencina
2015 SsangYong Actyon Sports 2.0D LL ABS 2AB Semi Full,10990000,212.000 km,Manual,Diesel
2018 Suzuki Ciaz 1.4 Manual GL,8700000,70.000 km,Manual,Bencina
2008 Honda Pilot 3.5 EX-L AUTO,8200000,220.148 km,Automática,Bencina
HONDA PILOT 2014 EXL 4X4 3.5 AUT,16990000,66.521 km,Automática,Bencina
2022 Mitsubishi Outlander 4X2 AT GLX 2.0 0KM - POCAS UNIDADES,19990000,NA,Automática,Bencina
2015 Mitsubishi L200 D/C 4X2 TD Work CR,15000000,138.600 km,Manual,Diesel
2019 Fiat UNO WAY 1.4 MT,8480000,20.050 km,Manual,Bencina
2015 Fiat Fiorino 1.3 Diesel City PL,7600000,163.000 km,Manual,Diesel
2020 Ford Expedition 3.5 Auto Limited 4WD,46990000,15.000 km,Automática,Bencina
KIA MORNING 2018 MORNING EX 1.2,9780000,36.000 km,Manual,Bencina
2017 Hyundai TUCSON,5000000,76.192 km,Automática,Bencina
2015 Fiat Fiorino 1.4 ELX,7200000,80.000 km,Manual,Bencina
2017 Citroën C-Elysee 1.6 Manual HDI 92 Shine,9499000,49.600 km,Manual,Diesel
