Nombre,Precio,kilometraje,Transmisión,Combustible
2016 Porsche Cayenne,33990000,69.000 km,Automática,Bencina
2010 Fiat Uno Cargo 1.3,3790000,313.400 km,Manual,Bencina
2006 Toyota 4Runner,12500000,237.000 km,Automática,Bencina
2013 Opel Insignia 2.8 V6 Turbo OPC Unlimited Auto,12000000,77.800 km,Automática,Bencina
2022 Chevrolet Silverado 5.3 Auto LT Trail Boss DC 4WD,44200000,1 km,Automática,Bencina
2019 Chevrolet SPARK 1.2 LT AC MT 5P,7990000,71.306 km,Manual,Bencina
2021 Citroën Jumpy 2.0 BlueHDI 150 XL,22836100,NA,Manual,Diesel
2019 Volvo XC60 2.0 T6 R-Design Auto 4WD,37990000,40.000 km,Automática,Bencina
2015 Nissan Qashqai,12500000,63.000 km,Manual,Bencina
2016 Mahindra Quanto,8500000,127.000 km,Manual,Diesel
2010 Chevrolet Aveo III,5400000,59.700 km,Manual,Bencina
2013 Fiat Grande Punto 1.4 Active,5850000,89.000 km,Manual,Bencina
2020 Ford Ranger 2.5 Limited 4WD,25990000,16.400 km,Manual,Bencina
2006 Chevrolet Corsa 1.6 Classic Extra Power,2600000,1 km,Manual,Bencina
2011 Ford Fiesta 1.6 Trend AC HB,6800000,176.000 km,Manual,Bencina
2014 BMW X5,28000000,150.000 km,Automática,Diesel
2014 Mitsubishi Lancer 1.6 R/S Auto,8800000,150.000 km,Automática,Bencina
2014 Chevrolet Spark 1.0 LT,4300000,164.000 km,Manual,Bencina
2015 Peugeot 208 1.4 HDI 68 HP Active Pack,9690000,117.000 km,Manual,Diesel
2016 Subaru Xv 2.0i CVT Dynamic 4WD,14500000,114.000 km,Automática,Bencina
2018 Chevrolet Equinox 1.5T Auto Premier 4WD,21000000,60.000 km,Automática,Bencina
2012 Mitsubishi Asx 2.0 2WD GLX,11000000,83.400 km,Manual,Bencina
2018 Jac S2 1.5 Comfort,8500000,42.557 km,Manual,Bencina
2020 PEUGEOT 308 1.5 BlueHDI 130 HP Auto Feline,18590000,1 km,Automática,Diesel
2019 Ford Explorer 3.5 XLT Auto,25890000,57.800 km,Automática,Bencina
2019 Mitsubishi L200 2.4 Manual TD Katana CD CR,19880000,25.000 km,Manual,Diesel
2017 Ford Explorer xlt,26900000,51.000 km,Automática,Bencina
2017 Ford Ecosport 1.6 Manual Titanium,11490000,62.000 km,Manual,Bencina
2016 Hyundai Tucson 2.0 GL Advance,17200000,65.648 km,Manual,Bencina
2013 Mazda Cx-9 3.7 GT Auto 4WD,15490000,150.000 km,Automática,Bencina
2017 Kia Morning 1.2 EX DH DAB AC,7980000,33.800 km,Manual,Bencina
2010 Audi A3 1.8 TFSI Attraction Sportback,9990000,175.000 km,Manual,Bencina
2017 MG 3,7490000,59.000 km,Manual,Bencina
2018 Peugeot 3008 1.6 ALLURE THP 165HP EAT6 5P,20990000,54.300 km,Automática,Bencina
2017 Dodge Journey 2.4 Auto R/T,17500000,30.000 km,Automática,Bencina
CHEVROLET AVEO 2014 AVEO LS 1.4,5190000,119.000 km,Manual,Bencina
2019 Hyundai Ioniq Electric Auto EV GLS,19800000,10.400 km,Automática,Eléctrico
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,11990000,55.800 km,Manual,Diesel
2015 Renault Captur EXPRESSION 1.5,10190000,186.000 km,Manual,Diesel
2014 Range Rover Evoque,22000000,140 km,Automática,Diesel
2018 BMW 530 3.0 530D A Luxury,41900000,30.000 km,Automática,Diesel
2017 Subaru 4Wd All New Outback,22000000,112.000 km,Automática,Diesel
2019 Volkswagen Voyage 1.6 Trendline,10690000,67.000 km,Manual,Bencina
2012 FORD EDGE 3.5 SEL AWD,11990000,206.570 km,Automática,Bencina
2017 Opel Corsa 1.4T Enjoy 5P,10500000,3.700 km,Manual,Bencina
SSANGYONG ACTYON 2018 SPORT 2.0,15990000,48.123 km,Manual,Diesel
2014 Jinbei Minibus,4890000,120.000 km,Manual,Diesel
