Nombre,Precio,kilometraje,Transmisión,Combustible
2016 Hyundai Santa Fe,18000000,92.600 km,Automática,Bencina
2010 Ford F-150 Supercrew Lariat 4X4,15990000,222.000 km,Automática,Bencina
2018 BMW X5 2.0 SDrive25D A,36990000,67.000 km,Automática,Diesel
2006 Toyota 4Runner SR5 Lujo Auto,10990000,376.000 km,Automática,Bencina
2015 Subaru Outback 2.5I CVT XS 4WD,14750000,120.000 km,Automática,Bencina
2017 Subaru Xv,15000000,63.000 km,Manual,Bencina
2014 Jeep WRANGLER 2.8D Unlimited Sahara Auto 4WD,27900000,99.000 km,Automática,Diesel
2017 Suzuki Celerio 1.0 Manual GLX AC,8490000,70.400 km,Manual,Bencina
2015 Hyundai Grand I10 BA GLS 1.2 AC,6900000,89.170 km,Manual,Bencina
2020 Ford F-150 3.5 Raptor Auto Ecoboost 4WD,61900000,130.662 km,Automática,Bencina
2004 Toyota Yaris 1.5 XLi Ecco,4200000,400 km,Manual,Bencina
2018 Nissan Np300,19900000,65.000 km,Manual,Diesel
2016 Peugeot Boxer 2.2 HDI 150 HP L3H2,18980000,79.000 km,Manual,Diesel
2020 Kia Cerato 1.6 EX Auto Full,22000000,61.000 km,Automática,Bencina
2015 Nissan Versa 1.6 Sense,8590000,120.120 km,Manual,Bencina
2012 Mazda Cx-7,9790000,146.000 km,Automática,Bencina
2008 Mercedes-Benz Ml 320 ML 320 CDI,14900000,180.662 km,Automática,Diesel
2012 Hyundai Elantra 1.6 MD GLS AC 2AB ABS,8500000,140.000 km,Manual,Bencina
2014 Kia Morning,8100000,38.000 km,Automática,Bencina
2005 Hyundai Sonata 2.0 GLS AUTO 4AB ABS,5500000,220.000 km,Automática,Bencina
2016 Kia Morning,7690000,26.300 km,Manual,Bencina
2010 Toyota 4Runner 4.0 Limited 4x4 Auto,16500000,151.134 km,Automática,Bencina
2011 Chrysler Sebring 2.7 Limited,8490000,159.750 km,Automática,Bencina
2018 Subaru Outback 2.5I CVT Auto Limited 4WD,22900000,65.000 km,Automática,Bencina
2016 MAZDA 3 2.0 Skyactiv-G V,13890000,86.500 km,Manual,Bencina
2019 BMW 118 2.0 118D A M Sport 5P,22000000,52.000 km,Automática,Diesel
2008 Lexus Ls 460L,27800000,90.000 km,Automática,Bencina
2013 MG Mg3 Confort,6200000,90.000 km,Manual,Bencina
1998 Hyundai Galloper,5000000,299.999 km,Manual,Diesel
2019 Hyundai Accent,9600000,40.000 km,Manual,Bencina
2019 Ford Explorer 3.5 XLT Auto,22950000,37.000 km,Automática,Bencina
2017 SKODA Spaceback,11800000,73.000 km,Automática,Bencina
2019 Volkswagen Tiguan 1.4 TSI DSG Highline 7A,21500000,29.000 km,Automática,Bencina
1991 Peugeot 505,5690000,236.000 km,Manual,Bencina
2017 Volkswagen Voyage 1.6 Manual Trendline,8700000,34.000 km,Manual,Bencina
2016 Hyundai Santa Fe,19000000,57.300 km,Automática,Diesel
2013 SsangYong Actyon Sports 2.0D LL,19980000,134.000 km,Manual,Diesel
2008 Mercedes-Benz Ml 350 ML 350,14000000,123.000 km,Automática,Bencina
2014 Kia Rio 4,8500000,108.528 km,Manual,Bencina
2011 Citroën Xsara Picasso,6800000,182.000 km,Manual,Diesel
2015 Kia Soul 1.6 EX,10480000,89.000 km,Manual,Bencina
2017 Ford Ecosport 1.6 Manual SE,11990000,60.170 km,Manual,Bencina
2013 Audi A1 1.4 TFSI S-Tronic Attraction,12950000,52.500 km,Automática,Bencina
2008 Volkswagen Fox 1.6,3100000,200.000 km,Manual,Bencina
FORD ECOSPORT 2013 ECOSPORT 1.6,10390000,94.667 km,Manual,Bencina
2010 Suzuki Swift 1.3 GL,5000000,148.000 km,Manual,Bencina
2013 Nissan Pathfinder,14750000,171.661 km,Automática,Diesel
2014 SsangYong Korando 2.0 STD Full,10500000,105.000 km,Manual,Bencina
2015 Suzuki GRAND VITARA 2.4 GLX SPORT MT 3P,10490000,81.390 km,Manual,Bencina
