Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Opel Astra 1.6 Turbo Auto Enjoy,11390000,115.800 km,Automática,Bencina
2011 Toyota Corolla corolla,5200000,385.000 km,Manual,Bencina
2015 Kia Morning,8500000,72.831 km,Automática,Bencina
2020 Chevrolet Silverado 5.3 Auto LT Trail Boss DC 4WD,39800000,38.000 km,Automática,Bencina
2014 Fiat Fiorino City,8890000,122.000 km,Manual,Diesel
2011 Subaru Impreza,7480000,144.000 km,Automática,Bencina
2017 Opel Corsa 1.6 Turbo OPC,15200000,54.000 km,Manual,Bencina
2013 Nissan Tiida,7800000,270.000 km,Manual,Bencina
2020 BMW 850 i xDrive Coupe,93960000,3.311 km,Automática,Bencina
2020 Chevrolet Tracker 1.8 LT Auto 4WD,14850000,10.300 km,Automática,Bencina
2019 Mercedes-Benz Gla 45 Amg,45000000,14.800 km,Automática,Bencina
2018 Mitsubishi L200 2.4 TD A TDakar CD Dakkar High P. 4WD,25000000,130.000 km,Automática,Diesel
KIA SPORTAGE 2019 SPORTAGE GTL 2.0 AUT,26590000,33.323 km,Automática,Diesel
2008 Toyota Rav4 2.4 4x2,8250000,160.000 km,Manual,Bencina
2019 Subaru Outback CVT 2.5I,24990000,75.200 km,Automática,Bencina
1965 Ford Mustang,28000000,54 km,Manual,Bencina
2016 Ram Ram 1500,30000000,80.000 km,Automática,Diesel
2022 Ford Transit 2.2 Manual TDCI L3H3 PL,35000000,150 km,Manual,Diesel
2013 Suzuki Sx4 1.6 GLX,6500000,40.000 km,Manual,Bencina
2006 Subaru Legacy 2.0 4WD MT XA,7700000,97.000 km,Manual,Bencina
2018 Mahindra Scorpio 4X2,13190000,35.208 km,Manual,Diesel
2017 Mitsubishi L200 2.4 TD Manual Katana CD CRT WF 4WD,17980000,71.000 km,Manual,Diesel
2014 Audi A3 1.4 TFSI S Tronic Attraction Sportback,12990000,189.974 km,Automática,Bencina
2016 Mazda 3,12780000,62.000 km,NA,NA
2019 BMW X6 3.0 XDrive35I A,47900000,22.000 km,Automática,Bencina
2003 Chevrolet Corsa,2500000,57.900 km,Manual,Bencina
2013 Subaru Xv 2.0i CVT 4WD,11900000,100.000 km,Automática,Bencina
1965 Ford Mustang,28000000,54 km,Manual,Bencina
2015 Mazda 3 Sport,12650000,60.000 km,Manual,Bencina
2014 Dodge Dart 2.0 Auto SXT Rallye Sport,15200000,68.000 km,Automática,Bencina
2013 Scion Tc 2.5,9900000,50.071 km,Manual,Bencina
2012 Chevrolet Traverse 3.6 LT Auto,8500000,202.337 km,Automática,Bencina
2018 Subaru 2.0,18900000,55.280 km,Automática,Bencina
2021 Maxus T60,16490000,NA,Manual,Diesel
2018 Suzuki Swift 1.2 Manual GLS,8750000,67.886 km,Manual,Bencina
2014 Kia Sorento EX 2.4 7A GSL 4WD,17000000,30.000 km,Manual,Bencina
2020 Ram Ram 1500 5.7 Laramie Crew Cab 4WD,42000000,46.135 km,Automática,Bencina
2019 Dongfeng Ax3 1.6 Manual Cross Elegante,7850000,31.050 km,Manual,Bencina
2021 Toyota Yaris 1.5 XLI,15000000,15.500 km,Manual,Bencina
2021 Land Rover Range Rover Velar 2.0 D240 S Auto 4WD,72900000,1.580 km,Automática,Diesel
2015 Peugeot 508 2.0 HDI Auto Allure,12990000,193.000 km,Automática,Diesel
2015 Kia Morning 1.2 EX DH DAB AC,7950000,105.000 km,Manual,Bencina
2020 Suzuki DZIRE MT,9190000,36.202 km,Manual,Bencina
2016 Hyundai Accent 1.4 RB CVT GL 2AB AC ABS,9990000,100.000 km,Automática,Bencina
2020 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,42500000,28.000 km,Automática,Bencina
2018 SKODA Fabia 1.2 Manual TSI Ambiente,11990000,66.351 km,Manual,Bencina
1992 Honda Integra,2500000,111.111 km,Automática,Bencina
2010 Hyundai Santa Fe,10000000,260.000 km,Manual,Bencina
2020 Jeep WRANGLER 3.6 SPORT AT 3P,35990000,5.867 km,Automática,Bencina
1989 Volkswagen Westfalia SYNCRO,24800000,200.000 km,Manual,Diesel
2015 Ford Edge 3.5 SEL 4WD,16500000,834.408 km,Automática,Bencina
2015 Mazda 2 1.5 V,9590000,24.000 km,Manual,Bencina
2016 Volvo S60 1.6 D2 Limited Powershift,16550000,106.567 km,Automática,Diesel
2017 Kia Morning,7590000,82.000 km,Manual,Bencina
2013 Audi Q5,18200000,155.000 km,Automática,Diesel
2020 Volkswagen Amarok 2.0 TDI Manual Trendline,26490000,10.050 km,Manual,Diesel
2018 Volvo S90 2.0 T6 Inscription 4WD,31900000,33.500 km,Automática,Bencina
2017 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,11580000,210.000 km,Manual,Diesel
2014 Lifan Lifan 320,3800000,75.000 km,Manual,Bencina
2018 Changan Cs75 2.0 Comfort Connect,10580000,4.933 km,Manual,Bencina
2006 Audi A4,8890000,96.000 km,Automática,Bencina
2008 Toyota Yaris 1.5 XLI AUTO,6390000,150.000 km,Automática,Bencina
2019 Volkswagen Voyage 1.6 Trendline,8690000,56.000 km,Manual,Bencina
2015 SsangYong Actyon Sports 2.0D Auto 4WD,16750000,128.000 km,Automática,Diesel
2016 Suzuki Ciaz 1.4 GL,7800000,57.600 km,Manual,Bencina
2014 Peugeot 208,8800000,133.500 km,Manual,Diesel
2007 Mercedes-Benz C 180,9500000,143.000 km,Automática,Bencina
2014 Hyundai Tucson 2.0 CRDI LM GL 4WD AC 2AB Auto,15000000,79.000 km,Automática,Diesel
2019 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD,23000000,81.000 km,Automática,Diesel
2003 Volkswagen Gol 1.6 Sport,3800000,140.000 km,Manual,Bencina
2020 Citroën C5 AIRCROSS SUV,24900000,36.810 km,Automática,Diesel
2010 Ford Shelby Cobra,50000000,36.000 km,Manual,Bencina
2020 Ford F-150 5.0 Double Cab Lariat Luxury 4WD,41990000,11.790 km,Automática,Bencina
2018 BMW 120 2.0 120i A M Sport 3P,19900000,42.600 km,Automática,Bencina
2017 SsangYong Actyon Sports 2.2D 6AS611,16500000,79.000 km,Manual,Diesel
2014 Mercedes Benz ACTROS 1846 LS,29000000,982.600 km,Automática,Diesel
2005 Chevrolet Corsa 1.6 Extra Pwr Cd Ac,3500000,176.000 km,Manual,Bencina
2012 Mercedes-Benz B 180,12490000,110.000 km,Automática,Bencina
2012 Mazda Bt-50 2.5L SDX 4X4 DC ABS Auto,11000000,252.864 km,Automática,Diesel
2014 SsangYong Stavic,10500000,170.000 km,Automática,Diesel
2016 Hyundai Accent 1.4 RB GL AC 2AB,9990000,58.505 km,Manual,Bencina
2006 Subaru Outback 2.5 AT AWD UN,8750000,174.000 km,Automática,Bencina
2017 Nissan Np300 2.3 Manual DSL SE 4WD,16500000,144.400 km,Manual,Diesel
2011 Hyundai I10,5100000,99.500 km,Manual,Bencina
2016 Hyundai I30 1.6 GLS GD,10800000,67.000 km,Manual,Bencina
2012 Chevrolet Spark Gt,4800000,147.000 km,Manual,Bencina
2019 Foton Midi Truck 1.3 Refrigerado,9990000,55.000 km,Manual,Bencina
2018 Volvo XC90 T8 TWIN ENGINE AWD INSCRIPTION,59990000,29.000 km,Automática,Bencina
2014 Mercedes-Benz Slk 55 Amg 5.5L AMG V8 420 HP CONVERTIBLE,43900000,62.800 km,Automática,Bencina
2021 Maxus T60 2.8 GL,13990000,1 km,Manual,Diesel
2013 Mitsubishi L200 D/C 4X2 TD Work CRM,12500000,267.000 km,Manual,Diesel
2019 Hyundai GRAND I10 MT,8480000,56.000 km,Manual,Bencina
2012 Ford F-150 5.0 Double Cab Lariat 4WD,15500000,140.875 km,Automática,Bencina
1998 Hyundai H-100,3000000,244.000 km,Manual,Diesel
2015 Nissan Navara SE 2.5,17500000,129.597 km,Manual,Diesel
2013 Ford Ranger 3.2 DSL Duratorq XL,14900000,140.000 km,Manual,Diesel
2016 MINI F55,13600000,62.600 km,Manual,Bencina
KIA MORNING 2019 1.2 EX,10280000,53.000 km,Manual,Bencina
2019 Volkswagen Tiguan,24490000,5.500 km,Automática,Bencina
RENAULT CLIO 2016 CLIO HB EXPRESSION 1.2,10690000,60.262 km,Manual,Bencina
